date,NEJ
2018-11-08,2297.0
2018-11-09,2297.0
2018-11-12,2297.0
2018-11-13,2297.0
2018-11-14,2297.0
2018-11-15,2297.0
2018-11-16,2297.0
2018-11-19,2297.0
2018-11-22,2297.0
2018-11-23,2297.0
2018-11-26,2297.0
2018-11-27,2297.0
2018-11-28,2297.0
2018-11-29,2297.0
2018-11-30,2297.0
2018-12-03,2297.0
2018-12-04,2297.0
2018-12-05,2297.0
2018-12-06,2297.0
2018-12-07,2297.0
2018-12-10,2297.0
2018-12-11,2297.0
2018-12-12,2297.0
2018-12-13,2297.0
2018-12-14,2297.0
2018-12-17,2289.0
2018-12-18,2289.0
2018-12-19,2289.0
2018-12-20,2289.0
2018-12-21,2289.0
2018-12-24,2289.0
2018-12-25,2289.0
2018-12-26,2289.0
2018-12-27,2289.0
2018-12-28,2289.0
2018-12-31,2289.0
2019-01-02,2289.0
2019-01-03,2289.0
2019-01-04,2289.0
2019-01-07,2289.0
2019-01-08,2289.0
2019-01-09,2289.0
2019-01-10,2289.0
2019-01-14,2289.0
2019-01-15,2289.0
2019-01-16,2289.0
2019-01-17,2289.0
2019-01-18,2289.0
2019-01-21,2289.0
2019-01-22,2289.0
2019-01-23,2289.0
2019-01-24,2289.0
2019-01-25,2289.0
2019-01-28,2289.0
2019-01-29,2289.0
2019-01-30,2289.0
2019-01-31,2289.0
2019-02-01,2289.0
2019-02-04,2289.0
2019-02-05,2289.0
2019-02-06,2289.0
2019-02-07,2289.0
2019-02-08,2289.0
2019-02-11,2289.0
2019-02-12,2289.0
2019-02-13,2289.0
2019-02-14,2289.0
2019-02-15,2289.0
2019-02-18,2289.0
2019-02-19,2289.0
2019-02-20,2289.0
2019-02-21,2289.0
2019-02-22,2289.0
2019-02-25,2289.0
2019-02-26,2289.0
2019-02-27,2289.0
2019-02-28,2289.0
2019-03-01,2289.0
2019-03-04,2289.0
2019-03-05,2289.0
2019-03-06,2289.0
2019-03-07,2289.0
2019-03-08,2289.0
2019-03-11,2289.0
2019-03-12,2289.0
2019-03-13,2289.0
2019-03-14,2289.0
2019-03-15,2289.0
2019-03-18,2289.0
2019-03-19,2289.0
2019-03-20,2289.0
2019-03-21,2289.0
2019-03-22,2289.0
2019-03-25,2289.0
2019-03-26,2289.0
2019-03-27,2289.0
2019-03-28,2289.0
2019-03-29,2289.0
2019-04-01,2289.0
2019-04-02,2289.0
2019-04-03,2289.0
2019-04-04,2289.0
2019-04-05,2289.0
2019-04-08,2289.0
2019-04-09,2289.0
2019-04-10,2289.0
2019-04-11,2289.0
2019-04-12,2289.0
2019-04-15,2289.0
2019-04-16,2289.0
2019-04-17,2289.0
2019-04-18,2289.0
2019-04-19,2289.0
2019-04-22,2289.0
2019-04-23,2289.0
2019-04-24,2289.0
2019-04-25,2289.0
2019-04-26,2289.0
2019-04-29,2289.0
2019-04-30,2289.0
2019-05-02,2289.0
2019-05-03,2289.0
2019-05-06,2289.0
2019-05-07,2289.0
2019-05-08,2289.0
2019-05-09,2289.0
2019-05-10,2289.0
2019-05-13,2289.0
2019-05-14,2289.0
2019-05-15,2289.0
2019-05-16,2289.0
2019-05-17,2289.0
2019-05-20,2289.0
2019-05-21,2289.0
2019-05-22,2289.0
2019-05-23,2289.0
2019-05-24,2289.0
2019-05-27,2289.0
2019-05-28,2289.0
2019-05-29,2289.0
2019-05-30,2289.0
2019-05-31,2152.0
2019-06-03,2152.0
2019-06-04,2152.0
2019-06-10,2152.0
2019-06-11,2086.0
2019-06-12,2086.0
2019-06-13,2086.0
2019-06-14,2100.0
2019-06-17,2100.0
2019-06-18,2100.0
2019-06-19,2100.0
2019-06-20,2100.0
2019-06-21,2100.0
2019-06-24,2100.0
2019-06-25,2100.0
2019-06-26,2100.0
2019-06-27,2100.0
2019-06-28,2100.0
2019-07-01,2100.0
2019-07-02,2100.0
2019-07-03,2100.0
2019-07-04,2100.0
2019-07-05,2100.0
2019-07-08,2100.0
2019-07-09,2100.0
2019-07-10,2100.0
2019-07-11,2100.0
2019-07-12,2100.0
2019-07-15,2100.0
2019-07-16,2100.0
2019-07-17,2100.0
2019-07-18,1975.0
2019-07-19,1975.0
2019-07-22,1975.0
2019-07-23,1975.0
2019-07-24,1975.0
2019-07-25,1975.0
2019-07-26,1975.0
2019-07-29,1975.0
2019-07-31,1975.0
2019-08-01,1857.0
2019-08-02,1857.0
2019-08-05,1857.0
2019-08-06,1857.0
2019-08-07,1857.0
2019-08-08,1857.0
2019-08-09,1857.0
2019-08-15,1902.0
2019-08-16,1902.0
2019-08-19,1902.0
2019-08-22,1902.0
2019-08-23,1902.0
2019-08-26,1902.0
2019-08-27,1902.0
2019-08-28,1902.0
2019-08-29,1902.0
2019-08-30,1902.0
2019-09-02,1902.0
2019-09-03,1902.0
2019-09-04,1902.0
2019-09-05,1902.0
2019-09-06,1902.0
2019-09-09,1902.0
2019-09-10,1902.0
2019-09-11,1902.0
2019-09-12,1902.0
2019-09-13,1902.0
2019-09-16,1902.0
2019-09-17,1902.0
2019-09-18,1902.0
2019-09-19,1902.0
2019-09-20,1902.0
2019-09-23,1902.0
2019-09-24,1902.0
2019-09-25,1902.0
2019-09-26,1902.0
2019-09-27,1902.0
2019-09-30,2016.0
2019-10-01,2136.0
2019-10-02,2240.0
2019-10-03,2300.0
2019-10-04,2300.0
2019-10-07,2300.0
2019-10-08,2300.0
2019-10-09,2240.0
2019-10-10,2240.0
2019-10-11,2240.0
2019-10-14,2240.0
2019-10-15,2240.0
2019-10-16,2240.0
2019-10-17,2240.0
2019-10-18,2240.0
2019-10-21,2240.0
2019-10-22,2240.0
2019-10-23,2240.0
2019-10-24,2240.0
2019-10-25,2240.0
2019-10-28,2240.0
2019-10-29,2240.0
2019-10-30,2240.0
2019-10-31,2240.0
2019-11-01,2240.0
2019-11-04,2240.0
2019-11-05,2240.0
2019-11-07,2240.0
2019-11-08,2240.0
2019-11-12,2240.0
2019-11-13,2240.0
2019-11-14,2240.0
2019-11-15,2240.0
2019-11-19,2240.0
2019-11-20,2240.0
2019-11-21,2240.0
2019-11-22,2240.0
2019-11-25,2240.0
2019-11-26,2240.0
2019-11-27,2240.0
2019-11-28,2240.0
2019-11-29,2240.0
2019-12-02,2106.0
2019-12-03,2106.0
2019-12-04,2106.0
2019-12-05,2106.0
2019-12-06,2106.0
2019-12-09,2200.0
2019-12-10,2200.0
2019-12-11,2200.0
2019-12-12,2200.0
2019-12-13,2200.0
2019-12-16,2200.0
2019-12-17,2200.0
2019-12-18,2200.0
2019-12-19,2200.0
2019-12-20,2200.0
2019-12-23,2200.0
2019-12-24,2200.0
2019-12-25,2200.0
2019-12-26,2200.0
2019-12-27,2200.0
2019-12-30,2200.0
2019-12-31,2200.0
2020-01-02,2200.0
2020-01-03,2200.0
2020-01-06,2200.0
2020-01-07,2200.0
2020-01-08,2200.0
2020-01-09,2200.0
2020-01-10,2200.0
2020-01-13,2200.0
2020-01-14,2200.0
2020-01-15,2200.0
2020-01-16,2200.0
2020-01-17,2200.0
2020-01-20,2200.0
2020-01-21,2200.0
2020-01-22,2200.0
2020-01-23,2200.0
2020-01-24,2200.0
2020-01-27,2331.0
2020-01-28,2331.0
2020-01-29,2331.0
2020-01-30,2331.0
2020-01-31,2331.0
2020-02-03,2331.0
2020-02-04,2331.0
2020-02-05,2331.0
2020-02-06,2331.0
2020-02-07,2331.0
2020-02-10,2331.0
2020-02-11,2331.0
2020-02-12,2331.0
2020-02-13,2331.0
2020-02-14,2331.0
2020-02-17,2331.0
2020-02-18,2331.0
2020-02-19,2331.0
2020-02-20,2331.0
2020-02-21,2331.0
2020-02-24,2331.0
2020-02-25,2331.0
2020-02-26,2331.0
2020-02-27,2331.0
2020-02-28,2331.0
2020-03-02,2331.0
2020-03-03,2331.0
2020-03-04,2331.0
2020-03-05,2331.0
2020-03-06,2331.0
2020-03-09,2331.0
2020-03-10,2331.0
2020-03-11,2331.0
2020-03-12,2331.0
2020-03-13,2331.0
2020-03-16,2331.0
2020-03-17,2331.0
2020-03-18,2331.0
2020-03-19,2331.0
2020-03-20,2331.0
2020-03-23,2331.0
2020-03-24,2331.0
2020-03-25,2331.0
2020-03-26,2331.0
2020-03-27,2331.0
2020-03-30,2331.0
2020-03-31,2331.0
2020-04-01,2331.0
2020-04-02,2331.0
2020-04-03,2331.0
2020-04-06,2331.0
2020-04-07,2331.0
2020-04-08,2331.0
2020-04-09,2331.0
2020-04-10,2331.0
2020-04-13,2331.0
2020-04-14,2331.0
2020-04-15,2331.0
2020-04-16,2331.0
2020-04-17,2331.0
2020-04-20,2331.0
2020-04-21,2331.0
2020-04-22,2331.0
2020-04-23,2331.0
2020-04-24,2331.0
2020-04-27,2331.0
2020-04-28,2331.0
2020-04-29,2331.0
2020-04-30,2331.0
2020-05-04,2331.0
2020-05-05,2331.0
2020-05-06,2331.0
2020-05-07,2331.0
2020-05-08,2331.0
2020-05-11,2331.0
2020-05-12,2331.0
2020-05-13,2331.0
2020-05-14,2331.0
2020-05-15,2331.0
2020-05-18,2331.0
2020-05-19,2331.0
2020-05-20,2331.0
2020-05-21,2331.0
2020-05-22,2331.0
2020-05-26,2331.0
2020-05-27,2331.0
2020-05-28,2331.0
2020-05-29,2331.0
2020-06-01,2331.0
2020-06-02,2331.0
2020-06-03,2331.0
2020-06-04,2331.0
2020-06-05,2331.0
2020-06-08,2331.0
2020-06-09,2331.0
2020-06-10,2331.0
2020-06-11,2331.0
2020-06-12,2331.0
2020-06-15,2331.0
2020-06-16,2331.0
2020-06-17,2331.0
2020-06-18,2331.0
2020-06-19,2237.0
2020-06-22,2281.0
2020-06-23,2281.0
2020-06-24,2281.0
2020-06-25,2281.0
2020-06-26,2281.0
2020-06-29,2281.0
2020-06-30,2281.0
2020-07-01,2281.0
2020-07-02,2281.0
2020-07-03,2281.0
2020-07-06,2281.0
2020-07-07,2236.0
2020-07-08,2192.0
2020-07-09,2149.0
2020-07-10,2107.0
2020-07-13,2107.0
2020-07-14,2100.0
2020-07-15,2100.0
2020-07-16,2100.0
2020-07-17,2100.0
2020-07-20,2100.0
2020-07-21,2100.0
2020-07-22,2100.0
2020-07-23,2100.0
2020-07-24,2100.0
2020-07-27,2100.0
2020-07-28,2100.0
2020-07-29,2100.0
2020-08-03,2100.0
2020-08-04,2100.0
2020-08-05,2100.0
2020-08-06,2100.0
2020-08-07,2100.0
2020-08-10,2100.0
2020-08-11,2100.0
2020-08-12,2100.0
2020-08-13,2100.0
2020-08-17,2100.0
2020-08-18,2100.0
2020-08-19,2059.0
2020-08-24,2059.0
2020-08-25,2059.0
2020-08-26,2059.0
2020-08-27,2059.0
2020-08-28,2059.0
2020-08-31,2059.0
2020-09-01,2059.0
2020-09-02,2059.0
2020-09-03,2059.0
2020-09-04,2059.0
2020-09-07,2059.0
2020-09-08,2059.0
2020-09-09,2059.0
2020-09-10,2018.0
2020-09-11,2018.0
2020-09-14,2018.0
2020-09-15,2018.0
2020-09-16,2018.0
2020-09-17,2018.0
2020-09-18,2018.0
2020-09-21,2018.0
2020-09-22,2018.0
2020-09-23,2018.0
2020-09-24,2018.0
2020-09-25,2018.0
2020-09-28,2018.0
2020-09-29,1978.0
2020-09-30,1978.0
2020-10-01,1978.0
2020-10-02,1978.0
2020-10-05,1978.0
2020-10-06,1978.0
2020-10-07,1978.0
2020-10-08,1978.0
2020-10-09,1978.0
2020-10-12,1978.0
2020-10-13,1978.0
2020-10-14,1978.0
2020-10-15,1978.0
2020-10-16,1978.0
2020-10-19,1978.0
2020-10-20,1978.0
2020-10-21,1978.0
2020-10-22,1978.0
2020-10-23,1978.0
2020-10-26,1978.0
2020-10-27,1978.0
2020-10-28,1978.0
2020-11-02,1978.0
2020-11-03,1978.0
2020-11-04,1978.0
2020-11-05,1978.0
2020-11-09,1978.0
2020-11-10,1978.0
2020-11-11,1978.0
2020-11-12,1978.0
2020-11-13,1978.0
2020-11-16,1978.0
2020-11-17,1978.0
2020-11-19,1978.0
2020-11-20,1978.0
2020-11-23,1978.0
2020-11-24,1978.0
2020-11-25,1978.0
2020-11-26,1978.0
2020-11-27,1978.0
2020-11-30,1978.0
2020-12-01,1978.0
2020-12-02,1978.0
2020-12-03,1978.0
2020-12-04,1978.0
2020-12-07,1978.0
2020-12-08,1978.0
2020-12-09,1978.0
2020-12-10,1978.0
2020-12-11,1978.0
2020-12-14,1978.0
2020-12-15,1978.0
2020-12-16,1978.0
2020-12-17,1985.0
2020-12-18,1985.0
2020-12-21,1985.0
2020-12-22,1985.0
2020-12-23,1985.0
2020-12-24,1985.0
2020-12-25,1985.0
2020-12-28,1985.0
2020-12-29,1985.0
2020-12-30,1985.0
2020-12-31,1985.0
2021-01-04,1985.0
2021-01-05,1985.0
2021-01-06,1985.0
2021-01-07,1985.0
2021-01-08,1985.0
2021-01-12,1985.0
2021-01-13,1985.0
2021-01-14,1985.0
2021-01-15,1985.0
2021-01-18,1985.0
2021-01-19,1985.0
2021-01-20,1985.0
2021-01-21,1985.0
2021-01-22,1985.0
2021-01-25,1985.0
2021-01-26,1985.0
2021-01-27,1985.0
2021-01-28,1985.0
2021-01-29,1985.0
2021-02-01,1985.0
2021-02-02,1985.0
2021-02-03,1985.0
2021-02-04,1985.0
2021-02-05,1985.0
2021-02-08,1985.0
2021-02-09,1985.0
2021-02-10,1985.0
2021-02-11,1985.0
2021-02-12,1985.0
2021-02-15,2024.0
2021-02-16,2064.0
2021-02-17,2064.0
2021-02-18,2064.0
2021-02-19,2064.0
2021-02-22,2064.0
2021-02-23,2064.0
2021-02-24,2064.0
2021-02-25,2064.0
2021-02-26,2064.0
2021-03-01,2064.0
2021-03-02,2064.0
2021-03-03,2064.0
2021-03-04,2064.0
2021-03-05,2064.0
2021-03-08,2064.0
2021-03-09,2064.0
2021-03-10,2064.0
2021-03-11,2064.0
2021-03-12,2064.0
2021-03-15,2064.0
2021-03-16,2064.0
2021-03-17,2064.0
2021-03-18,2064.0
2021-03-19,2064.0
2021-03-22,2064.0
2021-03-23,2064.0
2021-03-24,2064.0
2021-03-25,2064.0
2021-03-26,2064.0
2021-03-29,2064.0
2021-03-30,2064.0
2021-03-31,2064.0
2021-04-01,2064.0
2021-04-02,2064.0
2021-04-05,2064.0
2021-04-06,2064.0
2021-04-07,2064.0
2021-04-08,2064.0
2021-04-09,2064.0
2021-04-12,2064.0
2021-04-13,2064.0
2021-04-14,2064.0
2021-04-15,2064.0
2021-04-16,2064.0
2021-04-19,2064.0
2021-04-20,2064.0
2021-04-21,2064.0
2021-04-22,2064.0
2021-04-23,2064.0
2021-04-26,2064.0
2021-04-27,2064.0
2021-04-28,2064.0
2021-04-29,2064.0
2021-04-30,2064.0
2021-05-03,2064.0
2021-05-04,2064.0
2021-05-05,2064.0
2021-05-06,2064.0
2021-05-07,2064.0
2021-05-10,2064.0
2021-05-11,2064.0
2021-05-12,2064.0
2021-05-17,2064.0
2021-05-18,2064.0
2021-05-19,2064.0
2021-05-20,2064.0
2021-05-21,2064.0
2021-05-24,2064.0
2021-05-25,2064.0
2021-05-26,2064.0
2021-05-27,2064.0
2021-05-28,2064.0
2021-05-31,2064.0
2021-06-01,2064.0
2021-06-02,2064.0
2021-06-03,2064.0
2021-06-04,2064.0
2021-06-07,2023.0
2021-06-08,2023.0
2021-06-09,2023.0
2021-06-10,2023.0
2021-06-11,2023.0
2021-06-14,2023.0
2021-06-15,2023.0
2021-06-16,2023.0
2021-06-17,2023.0
2021-06-18,2023.0
2021-06-21,2002.0
2021-06-22,2002.0
2021-06-23,2002.0
2021-06-24,2002.0
2021-06-25,2002.0
2021-06-28,2002.0
2021-06-29,2002.0
2021-06-30,2002.0
2021-07-01,2002.0
2021-07-02,2002.0
2021-07-05,2002.0
2021-07-06,2002.0
2021-07-07,2002.0
2021-07-08,2002.0
2021-07-09,2002.0
2021-07-12,2002.0
2021-07-13,2002.0
2021-07-14,2002.0
2021-07-15,2002.0
2021-07-16,2002.0
2021-07-19,2002.0
2021-07-20,2002.0
2021-07-23,2002.0
2021-07-26,2002.0
2021-07-27,2002.0
2021-07-28,2002.0
2021-07-29,2002.0
2021-08-02,2002.0
2021-08-03,2002.0
2021-08-04,2002.0
2021-08-05,2002.0
2021-08-06,2002.0
2021-08-09,2002.0
2021-08-11,2002.0
2021-08-12,2002.0
2021-08-13,2002.0
2021-08-16,2002.0
2021-08-17,2002.0
2021-08-18,2002.0
2021-08-19,2002.0
2021-08-23,2002.0
2021-08-24,1980.0
2021-08-25,1980.0
2021-08-26,1980.0
2021-08-27,1980.0
2021-08-30,1980.0
2021-08-31,1980.0
2021-09-01,1980.0
2021-09-02,1980.0
2021-09-03,1980.0
2021-09-06,1980.0
2021-09-07,1980.0
2021-09-08,1980.0
2021-09-09,1980.0
2021-09-10,1980.0
2021-09-13,1980.0
2021-09-14,1980.0
2021-09-15,1980.0
2021-09-16,1980.0
2021-09-17,1980.0
2021-09-20,1980.0
2021-09-21,1980.0
2021-09-22,1980.0
2021-09-23,1980.0
2021-09-24,1980.0
2021-09-27,1980.0
2021-09-28,1980.0
2021-09-29,1980.0
2021-09-30,1980.0
2021-10-01,1980.0
2021-10-04,1980.0
2021-10-05,1980.0
2021-10-06,1980.0
2021-10-07,1980.0
2021-10-08,1980.0
2021-10-11,1941.0
2021-10-12,1941.0
2021-10-13,1941.0
2021-10-14,1941.0
2021-10-15,1941.0
2021-10-18,1941.0
2021-10-21,1941.0
2021-10-22,1941.0
2021-10-25,1941.0
2021-10-26,1941.0
2021-10-27,1941.0
2021-10-28,1941.0
2021-10-29,1941.0
2021-11-01,1941.0
2021-11-02,1941.0
2021-11-03,1941.0
2021-11-04,1941.0
2021-11-05,1941.0
2021-11-08,1941.0
2021-11-09,1941.0
2021-11-10,1941.0
2021-11-11,1941.0
2021-11-12,1941.0
2021-11-15,1941.0
2021-11-16,1941.0
2021-11-17,1941.0
2021-11-19,1941.0
2021-11-22,1941.0
2021-11-23,1941.0
2021-11-24,1941.0
2021-11-25,1941.0
2021-11-26,1941.0
2021-11-29,1941.0
2021-11-30,1941.0
2021-12-01,1941.0
2021-12-02,1941.0
2021-12-03,1941.0
2021-12-06,1941.0
2021-12-07,1941.0
2021-12-08,1941.0
2021-12-09,1941.0
2021-12-10,1941.0
2021-12-13,1941.0
2021-12-14,1941.0
2021-12-15,1941.0
2021-12-16,1941.0
2021-12-17,1941.0
2021-12-20,1941.0
2021-12-21,1941.0
2021-12-22,1941.0
2021-12-23,1941.0
2021-12-24,1941.0
2021-12-27,1941.0
2021-12-28,1941.0
2021-12-29,1941.0
2021-12-30,1941.0
2021-12-31,1941.0
2022-01-03,1941.0
2022-01-04,1941.0
2022-01-05,1941.0
2022-01-06,1941.0
2022-01-07,1941.0
2022-01-10,1941.0
2022-01-12,1941.0
2022-01-13,1941.0
2022-01-14,1920.0
2022-01-17,1941.0
2022-01-18,1870.0
2022-01-19,1870.0
2022-01-20,1870.0
2022-01-21,1870.0
2022-01-24,1870.0
2022-01-25,1870.0
2022-01-26,1870.0
2022-01-27,1870.0
2022-01-28,1870.0
2022-01-31,1870.0
2022-02-01,1870.0
2022-02-02,1870.0
2022-02-03,1870.0
2022-02-04,1870.0
2022-02-07,1870.0
2022-02-08,1870.0
2022-02-09,1870.0
2022-02-10,1870.0
2022-02-11,1870.0
2022-02-14,1870.0
2022-02-15,1870.0
2022-02-16,1870.0
2022-02-17,1870.0
2022-02-18,1870.0
2022-02-21,1870.0
2022-02-22,1870.0
2022-02-23,1870.0
2022-02-24,1870.0
2022-02-25,1870.0
2022-02-28,1870.0
2022-03-01,1870.0
2022-03-02,1870.0
2022-03-03,1870.0
2022-03-04,1870.0
2022-03-07,1870.0
2022-03-08,1870.0
2022-03-09,1944.0
2022-03-10,1944.0
2022-03-11,1867.0
2022-03-14,1867.0
2022-03-15,1867.0
2022-03-16,1860.0
2022-03-17,1860.0
2022-03-18,1860.0
2022-03-21,1860.0
2022-03-22,1860.0
2022-03-23,1860.0
2022-03-24,1860.0
2022-03-25,1860.0
2022-03-28,1934.0
2022-03-29,1934.0
2022-03-30,1934.0
2022-03-31,1999.0
2022-04-01,1999.0
2022-04-04,1999.0
2022-04-05,1999.0
2022-04-06,1999.0
2022-04-07,1999.0
2022-04-08,1999.0
2022-04-11,1999.0
2022-04-12,1999.0
2022-04-13,1999.0
2022-04-14,2075.0
2022-04-15,2075.0
2022-04-18,2075.0
2022-04-19,2075.0
2022-04-20,2075.0
2022-04-21,2075.0
2022-04-22,2075.0
2022-04-25,2075.0
2022-04-26,2075.0
2022-04-27,2075.0
2022-04-28,1995.0
2022-04-29,1995.0
2022-05-04,1995.0
2022-05-05,1920.0
2022-05-06,1902.0
2022-05-09,1902.0
2022-05-10,1902.0
2022-05-11,1902.0
2022-05-12,1902.0
2022-05-13,1902.0
2022-05-16,1978.0
2022-05-17,1978.0
2022-05-18,1978.0
2022-05-19,1978.0
2022-05-20,1892.0
2022-05-23,1892.0
2022-05-24,1892.0
2022-05-25,1892.0
2022-05-26,1892.0
2022-05-27,1892.0
2022-05-30,1892.0
2022-05-31,1892.0
2022-06-01,1892.0
2022-06-02,1892.0
2022-06-03,1892.0
2022-06-06,1892.0
2022-06-07,1892.0
2022-06-08,1892.0
2022-06-09,1892.0
2022-06-10,1892.0
2022-06-13,1892.0
2022-06-14,1892.0
2022-06-15,1892.0
2022-06-16,1892.0
2022-06-17,1892.0
2022-06-20,1892.0
2022-06-21,1892.0
2022-06-22,1892.0
2022-06-23,1892.0
2022-06-24,1892.0
2022-06-27,1892.0
2022-06-28,1892.0
2022-06-29,1892.0
2022-06-30,1892.0
2022-07-01,1892.0
2022-07-04,1892.0
2022-07-05,1892.0
2022-07-06,1892.0
2022-07-07,1892.0
2022-07-08,1892.0
2022-07-12,1892.0
2022-07-13,1892.0
2022-07-14,1892.0
2022-07-15,1892.0
2022-07-18,1892.0
2022-07-19,1892.0
2022-07-20,1892.0
2022-07-21,1892.0
2022-07-22,1892.0
2022-07-25,1892.0
2022-07-26,1892.0
2022-07-27,1892.0
2022-07-28,1892.0
2022-07-29,1892.0
2022-08-01,1892.0
2022-08-02,1892.0
2022-08-03,1892.0
2022-08-04,1892.0
2022-08-05,1892.0
2022-08-08,1892.0
2022-08-09,1892.0
2022-08-10,1892.0
2022-08-11,1892.0
2022-08-12,1892.0
2022-08-15,1892.0
2022-08-16,1892.0
2022-08-17,1892.0
2022-08-18,1892.0
2022-08-19,1892.0
2022-08-22,1892.0
2022-08-23,1892.0
2022-08-24,1892.0
2022-08-25,1892.0
2022-08-26,1892.0
2022-08-29,1892.0
2022-08-30,1892.0
2022-08-31,1892.0
2022-09-01,1892.0
2022-09-02,1892.0
2022-09-05,1892.0
2022-09-06,1817.0
2022-09-07,1817.0
2022-09-08,1817.0
2022-09-09,1817.0
2022-09-12,1817.0
2022-09-13,1817.0
2022-09-14,1817.0
2022-09-15,1817.0
2022-09-16,1817.0
2022-09-19,1817.0
2022-09-20,1817.0
2022-09-21,1817.0
2022-09-22,1817.0
2022-09-23,1817.0
2022-09-26,1817.0
2022-09-27,1817.0
2022-09-28,1817.0
2022-09-29,1817.0
2022-09-30,1817.0
2022-10-03,1817.0
2022-10-04,1817.0
2022-10-05,1817.0
2022-10-06,1817.0
2022-10-07,1817.0
2022-10-11,1817.0
2022-10-12,1817.0
2022-10-13,1817.0
2022-10-14,1817.0
2022-10-17,1817.0
2022-10-18,1817.0
2022-10-19,1817.0
2022-10-20,1817.0
2022-10-21,1817.0
2022-10-24,1817.0
2022-10-25,1817.0
2022-10-26,1817.0
2022-10-27,1817.0
2022-10-28,1817.0
2022-10-31,1817.0
2022-11-01,1817.0
2022-11-02,1817.0
2022-11-03,1817.0
2022-11-04,1817.0
2022-11-07,1817.0
2022-11-08,1817.0
2022-11-09,1817.0
2022-11-10,1817.0
2022-11-11,1817.0
2022-11-14,1817.0
2022-11-15,1817.0
2022-11-16,1817.0
2022-11-17,1817.0
2022-11-21,1817.0
2022-11-22,1817.0
2022-11-23,1817.0
2022-11-24,1817.0
2022-11-25,1817.0
2022-11-28,1817.0
2022-11-29,1817.0
2022-11-30,1817.0
2022-12-01,1817.0
2022-12-02,1817.0
2022-12-05,1817.0
2022-12-06,1817.0
2022-12-07,1817.0
2022-12-08,1817.0
2022-12-09,1817.0
2022-12-12,1817.0
2022-12-13,1817.0
2022-12-14,1817.0
2022-12-15,1817.0
2022-12-16,1817.0
2022-12-19,1817.0
2022-12-20,1817.0
2022-12-21,1817.0
2022-12-22,1817.0
2022-12-23,1817.0
2022-12-26,1817.0
2022-12-27,1817.0
2022-12-28,1817.0
2022-12-29,1817.0
2022-12-30,1817.0
2023-01-02,1817.0
2023-01-03,1817.0
2023-01-04,1817.0
2023-01-05,1817.0
2023-01-06,1817.0
2023-01-09,1817.0
2023-01-10,1817.0
2023-01-12,1817.0
2023-01-13,1817.0
2023-01-16,1817.0
2023-01-17,1817.0
2023-01-18,1817.0
2023-01-19,1817.0
2023-01-20,1817.0
2023-01-23,1817.0
2023-01-24,1817.0
2023-01-25,1817.0
2023-01-26,1817.0
2023-01-27,1817.0
2023-01-30,1817.0
2023-01-31,1817.0
2023-02-01,1817.0
2023-02-02,1817.0
2023-02-03,1817.0
2023-02-06,1817.0
2023-02-07,1817.0
2023-02-08,1817.0
2023-02-09,1817.0
2023-02-10,1817.0
2023-02-13,1817.0
2023-02-14,1817.0
2023-02-15,1817.0
2023-02-16,1817.0
2023-02-17,1817.0
2023-02-20,1817.0
2023-02-21,1817.0
2023-02-22,1817.0
2023-02-23,1817.0
2023-02-24,1817.0
2023-02-27,1817.0
2023-02-28,1817.0
2023-03-01,1817.0
2023-03-02,1817.0
2023-03-03,1817.0
2023-03-06,1817.0
2023-03-07,1817.0
2023-03-08,1817.0
2023-03-09,1817.0
2023-03-10,1817.0
2023-03-13,1817.0
2023-03-14,1817.0
2023-03-15,1817.0
2023-03-16,1817.0
2023-03-17,1817.0
2023-03-20,1817.0
2023-03-21,1817.0
2023-03-22,1817.0
2023-03-23,1817.0
2023-03-24,1817.0
2023-03-27,1817.0
2023-03-28,1817.0
2023-03-29,1817.0
2023-03-30,1817.0
2023-03-31,1817.0
2023-04-03,1817.0
2023-04-04,1817.0
2023-04-05,1817.0
2023-04-06,1817.0
2023-04-07,1817.0
2023-04-10,1817.0
2023-04-11,1817.0
2023-04-12,1817.0
2023-04-13,1817.0
2023-04-14,1817.0
2023-04-17,1817.0
2023-04-18,1692.0
2023-04-19,1692.0
2023-04-20,1692.0
2023-04-21,1692.0
2023-04-25,1692.0
2023-04-26,1692.0
2023-04-27,1692.0
2023-04-28,1692.0
2023-05-02,1692.0
2023-05-03,1692.0
2023-05-04,1692.0
2023-05-05,1692.0
2023-05-08,1692.0
2023-05-09,1692.0
2023-05-10,1692.0
2023-05-11,1692.0
2023-05-12,1692.0
2023-05-15,1692.0
2023-05-16,1692.0
2023-05-17,1692.0
2023-05-18,1692.0
2023-05-19,1692.0
2023-05-22,1692.0
2023-05-23,1692.0
2023-05-24,1692.0
2023-05-25,1692.0
2023-05-26,1692.0
2023-05-29,1692.0
2023-05-30,1692.0
2023-05-31,1692.0
2023-06-01,1692.0
2023-06-02,1692.0
2023-06-05,1692.0
2023-06-06,1692.0
2023-06-07,1692.0
2023-06-08,1692.0
2023-06-09,1692.0
2023-06-12,1692.0
2023-06-13,1692.0
2023-06-14,1692.0
2023-06-15,1692.0
2023-06-16,1692.0
2023-06-19,1692.0
2023-06-20,1692.0
2023-06-21,1692.0
2023-06-22,1692.0
2023-06-23,1692.0
2023-06-26,1692.0
2023-06-27,1692.0
2023-06-28,1692.0
2023-07-03,1692.0
2023-07-04,1692.0
2023-07-05,1692.0
2023-07-06,1692.0
2023-07-07,1692.0
2023-07-10,1692.0
