date,CMT
2023-03-29,1870.0
2023-03-30,1814.0
2023-03-31,1780.0
2023-04-03,1829.0
2023-04-04,1829.0
2023-04-05,1781.0
2023-04-06,1781.0
2023-04-07,1800.0
2023-04-10,1800.0
2023-04-11,1780.0
2023-04-12,1785.0
2023-04-13,1790.0
2023-04-14,1800.0
2023-04-17,1845.0
2023-04-18,1906.0
2023-04-19,1802.0
2023-04-20,1790.0
2023-04-21,1780.0
2023-04-25,1780.0
2023-04-26,1780.0
2023-04-27,1780.0
2023-04-28,1780.0
2023-05-02,1674.0
2023-05-03,1635.0
2023-05-04,1650.0
2023-05-05,1650.0
2023-05-08,1630.0
2023-05-09,1600.0
2023-05-10,1610.0
2023-05-11,1610.0
2023-05-12,1650.0
2023-05-15,1650.0
2023-05-16,1650.0
2023-05-17,1620.0
2023-05-18,1666.0
2023-05-19,1655.0
2023-05-22,1655.0
2023-05-23,1655.0
2023-05-24,1650.0
2023-05-25,1684.0
2023-05-26,1700.0
2023-05-29,1740.0
2023-05-30,1730.0
2023-05-31,1729.0
2023-06-01,1700.0
2023-06-02,1749.0
2023-06-05,1748.0
2023-06-06,1700.0
2023-06-07,1701.0
2023-06-08,1684.0
2023-06-09,1701.0
2023-06-12,1689.0
2023-06-13,1660.0
2023-06-14,1700.0
2023-06-15,1719.0
2023-06-16,1734.0
2023-06-19,1750.0
2023-06-20,1800.0
2023-06-21,1799.0
2023-06-22,1799.0
2023-06-23,1800.0
2023-06-26,1820.0
2023-06-27,1800.0
2023-06-28,1800.0
2023-07-03,1815.0
2023-07-04,1815.0
2023-07-05,1819.0
2023-07-06,1850.0
2023-07-07,1845.0
2023-07-10,1839.0
2023-07-11,1839.0
2023-07-12,1839.0
2023-07-13,1850.0
2023-07-14,1855.0
2023-07-17,1822.0
2023-07-18,1850.0
2023-07-20,1860.0
2023-07-21,1916.0
2023-07-24,1985.0
2023-07-25,1901.0
2023-07-26,1974.0
2023-07-27,1970.0
2023-07-28,2000.0
2023-07-31,2005.0
2023-08-01,2002.0
2023-08-02,2000.0
2023-08-03,2000.0
2023-08-04,2000.0
2023-08-07,1995.0
2023-08-08,1995.0
2023-08-09,1990.0
2023-08-10,1989.0
2023-08-11,1995.0
2023-08-15,1996.0
2023-08-16,1996.0
2023-08-17,1994.0
2023-08-18,1993.0
2023-08-22,1990.0
2023-08-23,1989.0
2023-08-24,1989.0
2023-08-25,1980.0
2023-08-28,1980.0
2023-08-29,1987.0
2023-08-30,1987.0
2023-08-31,1987.0
2023-09-01,1989.0
2023-09-04,1995.0
2023-09-05,1960.0
2023-09-06,1950.0
2023-09-07,1940.0
2023-09-08,1960.0
2023-09-11,1931.0
2023-09-12,1930.0
2023-09-13,1930.0
2023-09-14,1955.0
2023-09-15,1935.0
2023-09-18,1930.0
2023-09-19,1959.0
2023-09-20,1902.0
2023-09-21,1850.0
2023-09-22,1850.0
2023-09-25,1850.0
2023-09-26,1820.0
2023-09-27,1850.0
2023-10-02,1900.0
2023-10-03,1900.0
2023-10-04,1870.0
2023-10-05,1889.0
2023-10-06,1800.0
2023-10-09,1898.0
2023-10-10,1898.0
2023-10-11,1850.0
2023-10-12,1848.0
2023-10-13,1750.0
2023-10-16,1808.0
2023-10-17,1750.0
2023-10-18,1715.0
2023-10-19,1750.0
2023-10-20,1730.0
2023-10-23,1730.0
2023-10-24,1700.0
2023-10-25,1749.0
2023-10-26,1700.0
2023-10-27,1747.0
2023-10-30,1746.0
2023-10-31,1746.0
2023-11-01,1744.0
2023-11-02,1744.0
2023-11-03,1701.0
2023-11-07,1701.0
2023-11-08,1749.0
2023-11-09,1794.0
2023-11-10,1795.0
2023-11-13,1796.0
2023-11-14,1617.0
2023-11-15,1456.0
2023-11-16,1311.0
2023-11-17,1292.0
2023-11-20,1324.0
2023-11-21,1350.0
2023-11-22,1340.0
2023-11-23,1333.0
2023-11-24,1340.0
2023-11-27,1326.0
2023-11-28,1359.0
2023-11-29,1359.0
2023-11-30,1333.0
2023-12-01,1325.0
2023-12-04,1322.0
2023-12-05,1330.0
2023-12-06,1300.0
2023-12-07,1305.0
2023-12-08,1306.0
2023-12-11,1304.0
2023-12-12,1310.0
2023-12-13,1337.0
2023-12-14,1310.0
2023-12-15,1310.0
2023-12-18,1308.0
2023-12-19,1305.0
2023-12-20,1311.0
2023-12-21,1270.0
2023-12-22,1250.0
2023-12-25,1230.0
2023-12-26,1108.0
2023-12-27,997.3
2023-12-28,1020.0
2023-12-29,1090.0
2024-01-02,1195.0
2024-01-03,1200.0
2024-01-04,1198.0
2024-01-05,1150.0
2024-01-08,1132.0
2024-01-09,1120.0
2024-01-10,1150.0
2024-01-12,1100.0
2024-01-15,1130.0
2024-01-16,1112.0
2024-01-17,1110.0
2024-01-18,1049.0
2024-01-19,1000.0
2024-01-22,1005.0
2024-01-23,1021.0
2024-01-24,1000.0
2024-01-25,1000.0
2024-01-26,995.0
2024-01-29,995.0
2024-01-30,988.0
2024-01-31,1086.0
2024-02-01,1194.0
2024-02-02,1313.0
2024-02-05,1444.0
2024-02-06,1450.0
2024-02-07,1594.0
2024-02-08,1530.0
2024-02-09,1438.0
2024-02-12,1412.0
2024-02-13,1400.0
2024-02-14,1424.0
2024-02-15,1435.0
2024-02-16,1454.0
2024-02-19,1446.0
2024-02-20,1447.0
2024-02-21,1303.0
2024-02-22,1259.0
2024-02-23,1305.0
2024-02-26,1315.0
2024-02-27,1314.0
2024-02-28,1299.0
2024-02-29,1314.0
2024-03-01,1300.0
2024-03-04,1308.0
2024-03-05,1310.0
2024-03-06,1321.0
2024-03-07,1311.0
2024-03-08,1308.0
2024-03-11,1300.0
2024-03-12,1315.0
2024-03-13,1315.0
2024-03-14,1315.0
2024-03-15,1300.0
2024-03-18,1290.0
2024-03-19,1300.0
2024-03-20,1295.0
2024-03-21,1282.0
2024-03-22,1285.0
2024-03-25,1285.0
2024-03-26,1270.0
2024-03-27,1260.0
2024-03-28,1160.0
2024-03-29,1145.0
2024-04-01,1220.0
2024-04-02,1290.0
2024-04-03,1320.0
2024-04-04,1299.0
2024-04-05,1250.0
2024-04-08,1305.0
2024-04-09,1304.0
2024-04-15,1363.0
2024-04-16,1400.0
2024-04-17,1390.0
2024-04-18,1409.0
2024-04-19,1394.0
2024-04-22,1339.0
2024-04-23,1329.0
2024-04-24,1300.0
2024-04-25,1300.0
2024-04-26,1300.0
2024-04-29,1327.0
2024-04-30,1320.0
2024-05-02,1291.0
2024-05-03,1270.0
2024-05-06,1277.0
2024-05-07,1294.0
2024-05-08,1289.0
2024-05-09,1270.0
2024-05-10,1396.0
2024-05-13,1398.0
2024-05-14,1388.0
2024-05-15,1384.0
2024-05-16,1360.0
2024-05-17,1390.0
2024-05-20,1430.0
2024-05-21,1490.0
2024-05-22,1506.0
2024-05-23,1550.0
2024-05-24,1575.0
2024-05-27,1481.0
2024-05-28,1519.0
2024-05-29,1538.0
2024-05-30,1520.0
2024-05-31,1472.0
2024-06-03,1450.0
2024-06-04,1425.0
2024-06-05,1370.0
2024-06-06,1420.0
2024-06-07,1400.0
2024-06-10,1362.0
2024-06-11,1350.0
2024-06-12,1394.0
2024-06-13,1370.0
2024-06-14,1395.0
2024-06-19,1383.0
2024-06-20,1360.0
2024-06-21,1350.0
2024-06-24,1370.0
2024-06-25,1286.0
2024-06-26,1295.0
2024-06-27,1294.0
2024-06-28,1290.0
2024-07-01,1308.0
2024-07-02,1308.0
2024-07-03,1290.0
2024-07-04,1290.0
2024-07-05,1321.0
2024-07-08,1303.0
2024-07-09,1329.0
2024-07-10,1329.0
2024-07-11,1325.0
2024-07-12,1341.0
2024-07-15,1347.0
2024-07-16,1328.0
2024-07-17,1400.0
2024-07-18,1425.0
2024-07-19,1408.0
2024-07-22,1463.0
2024-07-23,1485.0
2024-07-24,1500.0
2024-07-25,1510.0
2024-07-26,1558.0
2024-07-29,1580.0
2024-07-31,1600.0
2024-08-01,1598.0
2024-08-02,1590.0
2024-08-05,1480.0
2024-08-06,1525.0
2024-08-07,1545.0
2024-08-08,1537.0
2024-08-09,1585.0
2024-08-12,1630.0
2024-08-13,1670.0
2024-08-15,1690.0
2024-08-16,1700.0
2024-08-19,1700.0
2024-08-22,1663.0
2024-08-23,1675.0
2024-08-26,1670.0
2024-08-27,1645.0
2024-08-28,1655.0
2024-08-29,1720.0
2024-08-30,1719.0
2024-09-02,1681.0
2024-09-03,1681.0
2024-09-04,1700.0
2024-09-05,1700.0
2024-09-06,1680.0
2024-09-09,1662.0
2024-09-10,1680.0
2024-09-11,1661.0
2024-09-12,1663.0
2024-09-13,1672.0
2024-09-18,1669.0
2024-09-19,1671.0
2024-09-20,1660.0
2024-09-23,1650.0
2024-09-24,1632.0
2024-09-25,1661.0
2024-09-26,1651.0
2024-09-27,1699.0
2024-09-30,1621.0
2024-10-01,1630.0
2024-10-02,1617.0
2024-10-03,1624.0
2024-10-04,1630.0
2024-10-07,1582.0
2024-10-08,1595.0
2024-10-09,1575.0
2024-10-10,1552.0
2024-10-11,1582.0
2024-10-14,1551.0
2024-10-15,1560.0
2024-10-16,1580.0
2024-10-17,1615.0
2024-10-18,1590.0
2024-10-21,1432.0
2024-10-22,1336.0
2024-10-23,1340.0
2024-10-24,1462.0
2024-10-25,1535.0
2024-10-28,1592.0
2024-10-29,1592.0
2024-10-30,1580.0
2024-10-31,1550.0
2024-11-01,1590.0
2024-11-04,1590.0
2024-11-05,1551.0
2024-11-07,1527.0
2024-11-08,1592.0
2024-11-11,1592.0
2024-11-12,1540.0
2024-11-13,1580.0
2024-11-14,1590.0
2024-11-15,1580.0
2024-11-19,1580.0
2024-11-20,1562.0
2024-11-21,1580.0
2024-11-22,1580.0
2024-11-25,1579.0
2024-11-26,1528.0
2024-11-27,1560.0
2024-11-28,1560.0
2024-11-29,1576.0
2024-12-02,1572.0
2024-12-03,1571.0
2024-12-04,1570.0
2024-12-05,1569.0
2024-12-06,1599.0
2024-12-09,1635.0
2024-12-10,1635.0
2024-12-11,1625.0
2024-12-12,1625.0
2024-12-13,1625.0
2024-12-16,1600.0
2024-12-17,1635.0
2024-12-18,1605.0
2024-12-19,1600.0
2024-12-20,1600.0
2024-12-23,1600.0
2024-12-24,1590.0
2024-12-25,1590.0
2024-12-26,1617.0
2024-12-27,1582.0
2024-12-30,1616.0
2024-12-31,1616.0
2025-01-02,1620.0
2025-01-03,1672.0
2025-01-06,1698.0
2025-01-07,1652.0
2025-01-08,1696.0
2025-01-09,1655.0
2025-01-10,1697.0
2025-01-13,1697.0
2025-01-15,1700.0
2025-01-16,1681.0
2025-01-17,1719.0
2025-01-20,1710.0
2025-01-21,1679.0
2025-01-22,1668.0
2025-01-23,1700.0
2025-01-24,1710.0
2025-01-27,1710.0
2025-01-28,1715.0
2025-01-29,1755.0
2025-01-30,1864.0
2025-01-31,1870.0
2025-02-03,1867.0
2025-02-04,1887.0
2025-02-05,1900.0
2025-02-06,1900.0
2025-02-07,1975.0
2025-02-10,1961.0
2025-02-11,1915.0
2025-02-12,1948.0
2025-02-13,1901.0
2025-02-14,1900.0
2025-02-17,1980.0
2025-02-18,1973.0
2025-02-19,1960.0
2025-02-20,1889.0
2025-02-21,1820.0
2025-02-24,1880.0
2025-02-25,1824.0
2025-02-26,1710.0
2025-02-27,1750.0
2025-02-28,1750.0
2025-03-03,1750.0
2025-03-04,1800.0
2025-03-05,1800.0
2025-03-06,1800.0
2025-03-07,1794.0
2025-03-10,1800.0
2025-03-11,1720.0
2025-03-12,1760.0
2025-03-13,1778.0
2025-03-14,1720.0
2025-03-17,1725.0
2025-03-18,1750.0
2025-03-19,1820.0
2025-03-20,1919.0
2025-03-21,1958.0
2025-03-24,1999.0
2025-03-25,1950.0
2025-03-26,1950.0
2025-03-27,1950.0
2025-03-28,1950.0
2025-04-02,1850.0
2025-04-03,1766.0
2025-04-04,1742.0
2025-04-07,1580.0
2025-04-08,1635.0
2025-04-09,1622.0
2025-04-10,1710.0
2025-04-11,1700.0
2025-04-14,1785.0
2025-04-15,1860.0
2025-04-16,1888.0
2025-04-17,1860.0
2025-04-18,1860.0
2025-04-21,1820.0
2025-04-22,1880.0
2025-04-23,1825.0
2025-04-24,1840.0
2025-04-25,1840.0
2025-04-28,1835.0
2025-04-29,1835.0
2025-04-30,1837.0
2025-05-02,1860.0
2025-05-05,1861.0
2025-05-06,1870.0
2025-05-07,1871.0
2025-05-08,1880.0
2025-05-09,1880.0
