date,DWY
2007-03-06,595.0
2007-03-08,667.0
2007-03-12,749.0
2007-03-13,743.0
2007-03-14,726.0
2007-03-15,714.0
2007-03-16,708.0
2007-03-19,658.0
2007-03-20,636.0
2007-03-21,647.0
2007-03-22,649.0
2007-03-23,646.0
2007-03-26,640.0
2007-03-27,640.0
2007-03-28,605.0
2007-03-29,600.0
2007-03-30,574.0
2007-04-03,564.0
2007-04-04,550.0
2007-04-05,535.0
2007-04-06,567.0
2007-04-09,601.0
2007-04-10,617.0
2007-04-11,602.0
2007-04-12,590.0
2007-04-13,593.0
2007-04-16,600.0
2007-04-17,587.0
2007-04-18,599.0
2007-04-19,594.0
2007-04-20,593.0
2007-04-23,592.0
2007-04-24,589.0
2007-04-25,572.0
2007-04-26,580.0
2007-04-27,580.0
2007-04-30,576.0
2007-05-02,571.0
2007-05-03,571.0
2007-05-04,571.0
2007-05-07,570.0
2007-05-08,565.0
2007-05-09,540.0
2007-05-10,520.0
2007-05-11,508.0
2007-05-14,500.0
2007-05-15,502.0
2007-05-16,532.0
2007-05-17,559.0
2007-05-18,530.0
2007-05-21,552.0
2007-05-22,548.0
2007-05-23,540.0
2007-05-24,525.0
2007-05-25,520.0
2007-05-28,514.0
2007-05-29,514.0
2007-05-30,512.0
2007-05-31,527.0
2007-06-01,527.0
2007-06-04,514.0
2007-06-05,513.0
2007-06-06,517.0
2007-06-07,520.0
2007-06-08,520.0
2007-06-11,521.0
2007-06-12,529.0
2007-06-13,517.0
2007-06-14,516.0
2007-06-15,529.0
2007-06-18,517.0
2007-06-19,514.0
2007-06-20,519.0
2007-06-21,512.0
2007-06-22,515.0
2007-06-25,510.0
2007-06-26,507.0
2007-06-27,505.0
2007-06-28,495.1
2007-06-29,505.0
2007-07-02,495.0
2007-07-03,493.0
2007-07-04,486.0
2007-07-05,483.0
2007-07-06,490.0
2007-07-09,489.0
2007-07-10,470.0
2007-07-11,459.0
2007-07-12,460.0
2007-07-13,463.0
2007-07-16,465.0
2007-07-17,450.05
2007-07-18,450.0
2007-07-19,446.0
2007-07-20,445.1
2007-07-23,447.0
2007-07-24,445.9
2007-07-25,438.0
2007-07-26,431.15
2007-07-27,455.0
2007-07-31,470.0
2007-08-01,470.0
2007-08-02,480.0
2007-08-03,492.0
2007-08-06,490.0
2007-08-07,485.0
2007-08-08,490.0
2007-08-09,481.0
2007-08-10,482.0
2007-08-13,480.0
2007-08-15,480.0
2007-08-16,466.0
2007-08-17,478.9
2007-08-22,474.9
2007-08-23,462.65
2007-08-24,471.0
2007-08-27,470.0
2007-08-28,471.5
2007-08-29,472.0
2007-08-30,478.0
2007-08-31,458.0
2007-09-03,459.0
2007-09-04,464.0
2007-09-05,474.0
2007-09-06,446.0
2007-09-07,462.0
2007-09-10,450.0
2007-09-11,450.0
2007-09-12,440.0
2007-09-13,439.5
2007-09-14,440.0
2007-09-17,435.0
2007-09-18,440.0
2007-09-19,430.0
2007-09-20,430.0
2007-09-21,432.0
2007-09-24,439.0
2007-09-25,456.0
2007-09-26,459.95
2007-09-27,452.0
2007-09-28,455.0
2007-10-01,455.0
2007-10-02,445.0
2007-10-03,450.0
2007-10-04,451.0
2007-10-05,462.95
2007-10-08,475.0
2007-10-09,465.0
2007-10-10,459.0
2007-10-11,457.0
2007-10-12,450.0
2007-10-15,449.0
2007-10-16,448.0
2007-10-17,462.0
2007-10-18,460.0
2007-10-19,473.0
2007-10-22,474.0
2007-10-23,473.0
2007-10-24,472.0
2007-10-25,464.9
2007-10-26,462.9
2007-10-29,459.0
2007-10-30,461.0
2007-10-31,436.0
2007-11-01,448.0
2007-11-02,456.0
2007-11-05,455.0
2007-11-07,447.0
2007-11-08,446.0
2007-11-09,449.0
2007-11-12,441.25
2007-11-13,440.0
2007-11-14,434.0
2007-11-15,434.15
2007-11-16,435.0
2007-11-19,435.0
2007-11-20,431.0
2007-11-21,440.0
2007-11-22,438.0
2007-11-23,431.0
2007-11-26,420.0
2007-11-27,424.0
2007-11-28,429.0
2007-11-29,421.0
2007-11-30,421.0
2007-12-03,405.0
2007-12-04,402.0
2007-12-05,403.0
2007-12-06,413.0
2007-12-07,416.0
2007-12-10,424.0
2007-12-11,434.0
2007-12-12,435.0
2007-12-13,437.0
2007-12-14,454.0
2007-12-17,460.0
2007-12-18,449.0
2007-12-19,449.0
2007-12-20,454.0
2007-12-24,455.0
2007-12-25,445.0
2007-12-26,435.1
2007-12-27,435.0
2007-12-28,440.0
2007-12-31,430.0
2008-01-02,428.0
2008-01-03,432.0
2008-01-04,427.0
2008-01-07,438.0
2008-01-08,439.0
2008-01-09,429.0
2008-01-14,434.0
2008-01-15,430.0
2008-01-16,429.0
2008-01-17,424.0
2008-01-18,423.0
2008-01-21,410.0
2008-01-22,419.0
2008-01-23,430.0
2008-01-24,417.0
2008-01-25,420.0
2008-01-28,425.0
2008-01-29,426.0
2008-01-30,427.0
2008-01-31,427.0
2008-02-01,426.0
2008-02-04,427.9
2008-02-05,417.1
2008-02-06,423.9
2008-02-07,427.0
2008-02-08,427.9
2008-02-11,433.5
2008-02-12,432.0
2008-02-13,430.0
2008-02-14,421.0
2008-02-15,430.0
2008-02-18,429.0
2008-02-19,425.0
2008-02-20,428.0
2008-02-21,427.0
2008-02-22,418.0
2008-02-25,420.0
2008-02-26,415.5
2008-02-27,420.0
2008-02-28,420.0
2008-02-29,419.0
2008-03-03,418.5
2008-03-04,420.0
2008-03-05,418.0
2008-03-06,416.0
2008-03-07,420.0
2008-03-10,415.0
2008-03-11,419.9
2008-03-12,415.0
2008-03-13,415.0
2008-03-14,413.0
2008-03-17,415.0
2008-03-18,410.0
2008-03-19,400.0
2008-03-24,405.0
2008-03-25,399.0
2008-03-26,400.0
2008-03-27,380.0
2008-03-28,395.0
2008-03-31,394.75
2008-04-01,389.0
2008-04-02,380.6
2008-04-03,379.0
2008-04-04,379.0
2008-04-07,379.0
2008-04-08,378.9
2008-04-09,370.0
2008-04-10,370.0
2008-04-11,370.0
2008-04-14,363.0
2008-04-15,363.5
2008-04-16,360.0
2008-04-17,359.0
2008-04-18,360.0
2008-04-21,360.0
2008-04-22,355.0
2008-04-23,350.0
2008-04-24,345.9
2008-04-25,332.0
2008-04-28,342.0
2008-04-29,341.0
2008-04-30,333.0
2008-05-02,332.0
2008-05-05,332.0
2008-05-06,338.8
2008-05-07,338.0
2008-05-08,340.0
2008-05-09,340.0
2008-05-12,343.8
2008-05-13,342.9
2008-05-14,342.7
2008-05-15,341.85
2008-05-16,339.45
2008-05-19,339.9
2008-05-20,355.05
2008-05-21,366.5
2008-05-22,364.95
2008-05-23,358.0
2008-05-26,355.0
2008-05-27,354.65
2008-05-28,346.0
2008-05-29,347.0
2008-05-30,335.3
2008-06-02,337.0
2008-06-03,336.25
2008-06-04,350.0
2008-06-05,337.05
2008-06-06,339.0
2008-06-09,342.5
2008-06-10,346.95
2008-06-11,349.5
2008-06-12,349.0
2008-06-13,357.0
2008-06-16,354.0
2008-06-17,340.0
2008-06-18,341.0
2008-06-19,328.0
2008-06-20,334.0
2008-06-23,335.0
2008-06-24,328.0
2008-06-25,325.0
2008-06-26,320.0
2008-06-27,327.0
2008-06-30,327.0
2008-07-01,315.0
2008-07-02,312.0
2008-07-03,320.0
2008-07-04,312.4
2008-07-07,317.95
2008-07-08,314.0
2008-07-09,307.0
2008-07-10,305.0
2008-07-11,309.0
2008-07-14,308.0
2008-07-15,308.0
2008-07-16,307.0
2008-07-17,308.0
2008-07-18,303.1
2008-07-21,310.3
2008-07-22,328.9
2008-07-23,340.0
2008-07-24,338.0
2008-07-25,334.4
2008-07-28,323.0
2008-07-29,321.95
2008-07-31,319.85
2008-08-01,319.0
2008-08-04,305.05
2008-08-05,312.0
2008-08-06,314.0
2008-08-07,317.0
2008-08-08,315.0
2008-08-11,312.0
2008-08-12,310.0
2008-08-13,305.0
2008-08-15,312.0
2008-08-18,313.95
2008-08-19,314.0
2008-08-22,313.0
2008-08-25,313.0
2008-08-26,310.0
2008-08-27,310.0
2008-08-28,310.0
2008-08-29,312.5
2008-09-01,320.0
2008-09-02,323.9
2008-09-03,339.0
2008-09-04,328.0
2008-09-05,320.0
2008-09-08,319.0
2008-09-09,317.0
2008-09-10,315.0
2008-09-11,315.0
2008-09-12,315.0
2008-09-15,296.1
2008-09-16,278.35
2008-09-17,285.0
2008-09-18,296.0
2008-09-19,306.0
2008-09-22,312.7
2008-09-23,307.0
2008-09-24,307.0
2008-09-25,300.0
2008-09-26,295.0
2008-09-29,304.0
2008-09-30,298.8
2008-10-03,297.45
2008-10-06,285.0
2008-10-07,283.0
2008-10-08,279.0
2008-10-09,275.0
2008-10-10,271.0
2008-10-13,287.25
2008-10-14,298.0
2008-10-15,300.0
2008-10-16,290.0
2008-10-17,285.0
2008-10-20,293.0
2008-10-21,283.0
2008-10-22,292.0
2008-10-23,288.0
2008-10-24,278.0
2008-10-27,261.5
2008-10-28,272.9
2008-10-29,263.0
2008-10-30,275.0
2008-10-31,270.0
2008-11-03,270.0
2008-11-04,277.0
2008-11-05,274.0
2008-11-07,270.0
2008-11-10,269.95
2008-11-11,262.6
2008-11-12,260.0
2008-11-13,265.0
2008-11-14,264.0
2008-11-17,264.45
2008-11-19,262.5
2008-11-20,253.8
2008-11-21,249.0
2008-11-24,240.0
2008-11-25,243.9
2008-11-26,244.9
2008-11-27,248.0
2008-11-28,245.0
2008-12-01,245.0
2008-12-02,238.0
2008-12-03,232.0
2008-12-04,227.9
2008-12-05,215.1
2008-12-08,220.5
2008-12-11,225.0
2008-12-12,224.95
2008-12-15,220.0
2008-12-16,219.95
2008-12-17,214.25
2008-12-18,219.0
2008-12-19,214.0
2008-12-22,213.9
2008-12-23,209.0
2008-12-24,200.0
2008-12-25,196.0
2008-12-26,200.0
2008-12-30,204.0
2008-12-31,202.85
2009-01-02,200.65
2009-01-05,194.0
2009-01-06,198.0
2009-01-07,197.0
2009-01-08,195.0
2009-01-09,198.65
2009-01-12,198.65
2009-01-13,197.0
2009-01-14,196.8
2009-01-15,197.0
2009-01-16,197.0
2009-01-19,195.95
2009-01-20,192.0
2009-01-21,193.5
2009-01-22,193.5
2009-01-23,191.5
2009-01-26,191.15
2009-01-27,190.6
2009-01-28,190.0
2009-01-29,194.5
2009-01-30,195.0
2009-02-02,195.0
2009-02-03,190.0
2009-02-04,190.0
2009-02-05,195.5
2009-02-06,195.0
2009-02-09,194.9
2009-02-10,194.95
2009-02-11,195.95
2009-02-12,195.95
2009-02-13,207.7
2009-02-16,217.0
2009-02-17,216.4
2009-02-18,205.0
2009-02-19,202.0
2009-02-20,204.85
2009-02-23,202.0
2009-02-24,199.0
2009-02-25,196.95
2009-02-26,190.1
2009-02-27,201.0
2009-03-02,212.0
2009-03-03,218.0
2009-03-04,208.0
2009-03-05,206.0
2009-03-06,213.85
2009-03-09,213.75
2009-03-12,211.95
2009-03-13,211.95
2009-03-16,210.0
2009-03-17,210.0
2009-03-18,202.5
2009-03-19,206.95
2009-03-20,208.4
2009-03-23,207.0
2009-03-24,205.0
2009-03-25,204.0
2009-03-26,195.0
2009-03-27,205.9
2009-03-30,203.5
2009-03-31,200.0
2009-04-01,202.9
2009-04-02,202.9
2009-04-03,200.0
2009-04-06,201.95
2009-04-07,196.1
2009-04-08,200.0
2009-04-09,202.5
2009-04-10,199.0
2009-04-13,198.9
2009-04-14,199.8
2009-04-15,199.75
2009-04-16,197.8
2009-04-17,197.0
2009-04-20,197.75
2009-04-21,199.95
2009-04-22,199.95
2009-04-23,201.0
2009-04-24,205.95
2009-04-27,208.5
2009-04-28,217.0
2009-04-29,219.0
2009-04-30,212.7
2009-05-04,217.9
2009-05-05,215.95
2009-05-06,214.95
2009-05-07,214.95
2009-05-08,217.9
2009-05-11,225.0
2009-05-12,224.05
2009-05-13,229.0
2009-05-14,230.0
2009-05-15,228.0
2009-05-18,227.0
2009-05-19,229.85
2009-05-20,225.0
2009-05-21,224.0
2009-05-22,230.5
2009-05-25,243.5
2009-05-26,241.0
2009-05-27,245.0
2009-05-28,254.0
2009-05-29,238.8
2009-06-01,236.0
2009-06-02,235.0
2009-06-03,249.1
2009-06-04,264.0
2009-06-05,265.0
2009-06-08,255.0
2009-06-09,260.0
2009-06-10,256.0
2009-06-11,250.0
2009-06-12,247.0
2009-06-15,254.95
2009-06-16,252.0
2009-06-17,260.0
2009-06-18,264.45
2009-06-19,269.0
2009-06-22,247.0
2009-06-23,255.0
2009-06-24,263.0
2009-06-25,266.0
2009-06-26,270.0
2009-06-29,269.0
2009-06-30,269.0
2009-07-01,259.1
2009-07-02,263.0
2009-07-03,278.75
2009-07-06,278.0
2009-07-07,291.0
2009-07-08,308.45
2009-07-09,326.95
2009-07-10,335.0
2009-07-13,340.0
2009-07-14,319.6
2009-07-15,308.0
2009-07-16,307.0
2009-07-17,293.2
2009-07-20,295.0
2009-07-21,300.0
2009-07-22,297.0
2009-07-23,307.0
2009-07-24,315.8
2009-07-27,312.0
2009-07-28,312.0
2009-07-29,305.0
2009-07-31,302.95
2009-08-03,301.0
2009-08-04,302.9
2009-08-05,291.1
2009-08-06,291.1
2009-08-07,293.25
2009-08-10,297.8
2009-08-11,293.0
2009-08-12,280.0
2009-08-13,280.1
2009-08-17,281.0
2009-08-18,280.0
2009-08-19,280.0
2009-08-24,276.0
2009-08-25,292.5
2009-08-26,299.0
2009-08-27,305.0
2009-08-28,292.05
2009-08-31,300.0
2009-09-01,292.05
2009-09-02,292.15
2009-09-03,292.15
2009-09-04,295.0
2009-09-07,295.0
2009-09-08,294.95
2009-09-09,295.0
2009-09-10,294.0
2009-09-11,299.9
2009-09-14,299.0
2009-09-15,299.5
2009-09-16,290.2
2009-09-17,299.95
2009-09-18,299.85
2009-09-23,293.1
2009-09-24,293.5
2009-09-25,311.1
2009-09-28,316.6
2009-09-29,323.95
2009-09-30,323.8
2009-10-01,315.0
2009-10-02,307.2
2009-10-05,317.5
2009-10-06,317.5
2009-10-07,310.0
2009-10-08,310.0
2009-10-09,305.0
2009-10-12,311.0
2009-10-13,311.0
2009-10-14,302.1
2009-10-15,307.9
2009-10-16,302.05
2009-10-19,304.55
2009-10-20,310.0
2009-10-21,319.0
2009-10-22,330.0
2009-10-23,330.0
2009-10-26,329.0
2009-10-27,327.5
2009-10-28,320.0
2009-10-29,320.1
2009-10-30,319.55
2009-11-02,321.3
2009-11-03,320.2
2009-11-04,318.0
2009-11-05,327.0
2009-11-09,327.0
2009-11-10,327.0
2009-11-11,327.0
2009-11-12,327.0
2009-11-13,327.0
2009-11-16,346.6
2009-11-17,348.05
2009-11-19,352.0
2009-11-20,353.0
2009-11-23,358.9
2009-11-24,358.0
2009-11-25,361.9
2009-11-26,352.0
2009-11-27,350.0
2009-11-30,358.8
2009-12-01,350.0
2009-12-02,367.35
2009-12-03,363.9
2009-12-04,350.1
2009-12-07,360.0
2009-12-08,357.95
2009-12-09,362.0
2009-12-10,379.0
2009-12-11,374.0
2009-12-14,376.95
2009-12-15,374.75
2009-12-16,373.0
2009-12-17,371.0
2009-12-21,375.0
2009-12-22,376.7
2009-12-23,375.25
2009-12-24,366.25
2009-12-25,374.8
2009-12-28,375.85
2009-12-29,375.0
2009-12-30,374.95
2009-12-31,368.05
2010-01-04,374.9
2010-01-05,375.0
2010-01-06,374.0
2010-01-07,370.0
2010-01-08,392.2
2010-01-12,407.0
2010-01-13,396.0
2010-01-14,408.0
2010-01-15,411.9
2010-01-18,420.0
2010-01-19,423.95
2010-01-20,447.5
2010-01-21,441.15
2010-01-22,437.1
2010-01-25,435.0
2010-01-26,435.0
2010-01-27,430.05
2010-01-28,437.95
2010-01-29,435.5
2010-02-01,434.95
2010-02-02,430.0
2010-02-03,424.5
2010-02-04,427.7
2010-02-05,425.0
2010-02-08,420.0
2010-02-09,439.8
2010-02-10,437.8
2010-02-11,447.0
2010-02-12,440.0
2010-02-15,437.05
2010-02-16,463.25
2010-02-17,473.45
2010-02-18,471.05
2010-02-19,478.5
2010-02-22,478.0
2010-02-23,483.9
2010-02-24,478.3
2010-02-25,480.0
2010-02-26,484.9
2010-03-01,478.25
2010-03-02,482.0
2010-03-03,480.0
2010-03-04,486.75
2010-03-05,481.05
2010-03-08,483.0
2010-03-09,480.15
2010-03-10,480.0
2010-03-11,480.0
2010-03-12,480.0
2010-03-15,480.0
2010-03-16,480.0
2010-03-17,475.05
2010-03-18,479.0
2010-03-19,478.0
2010-03-22,476.8
2010-03-23,475.9
2010-03-24,472.1
2010-03-25,470.4
2010-03-26,475.0
2010-03-29,475.0
2010-03-30,468.0
2010-03-31,468.0
2010-04-01,469.0
2010-04-02,468.8
2010-04-05,462.0
2010-04-06,460.0
2010-04-07,456.0
2010-04-08,455.0
2010-04-09,452.9
2010-04-12,460.0
2010-04-13,459.85
2010-04-14,459.85
2010-04-15,459.5
2010-04-16,459.0
2010-04-19,453.7
2010-04-20,453.8
2010-04-21,453.55
2010-04-22,452.6
2010-04-23,451.9
2010-04-26,465.0
2010-04-27,461.0
2010-04-28,465.0
2010-04-29,465.0
2010-04-30,465.0
2010-05-03,465.0
2010-05-04,465.0
2010-05-05,465.0
2010-05-06,464.0
2010-05-07,469.0
2010-05-10,485.0
2010-05-11,477.0
2010-05-12,477.0
2010-05-13,505.0
2010-05-14,520.0
2010-05-17,551.0
2010-05-18,565.0
2010-05-19,598.0
2010-05-20,582.0
2010-05-21,568.0
2010-05-24,573.0
2010-05-25,567.0
2010-05-26,569.0
2010-05-27,570.0
2010-05-28,573.0
2010-05-31,573.0
2010-06-01,573.0
2010-06-02,570.0
2010-06-03,570.0
2010-06-04,570.0
2010-06-07,570.0
2010-06-08,576.0
2010-06-09,591.0
2010-06-10,610.0
2010-06-11,610.0
2010-06-14,609.0
2010-06-15,603.0
2010-06-16,607.0
2010-06-17,600.0
2010-06-18,601.0
2010-06-21,597.0
2010-06-22,583.0
2010-06-23,590.0
2010-06-24,590.0
2010-06-25,590.0
2010-06-28,594.0
2010-06-29,588.0
2010-06-30,587.0
2010-07-01,572.0
2010-07-02,580.0
2010-07-05,575.0
2010-07-06,574.0
2010-07-07,577.0
2010-07-08,575.0
2010-07-09,575.0
2010-07-12,570.0
2010-07-13,578.0
2010-07-14,583.0
2010-07-15,570.0
2010-07-16,576.0
2010-07-19,561.0
2010-07-20,559.0
2010-07-21,550.0
2010-07-22,558.0
2010-07-23,569.0
2010-07-26,568.0
2010-07-27,569.0
2010-07-28,567.0
2010-07-29,570.0
2010-08-02,567.0
2010-08-03,569.0
2010-08-04,560.0
2010-08-05,556.0
2010-08-06,569.0
2010-08-09,570.0
2010-08-10,569.0
2010-08-11,567.0
2010-08-12,553.0
2010-08-13,549.0
2010-08-16,545.0
2010-08-17,540.0
2010-08-18,528.0
2010-08-19,528.0
2010-08-23,536.0
2010-08-24,549.0
2010-08-25,540.0
2010-08-26,530.0
2010-08-27,545.0
2010-08-30,530.0
2010-08-31,540.0
2010-09-01,531.0
2010-09-02,535.0
2010-09-03,530.0
2010-09-06,520.0
2010-09-07,518.0
2010-09-08,518.0
2010-09-09,518.0
2010-09-13,512.0
2010-09-14,511.0
2010-09-15,524.0
2010-09-16,525.0
2010-09-17,523.0
2010-09-20,522.0
2010-09-21,513.0
2010-09-22,514.0
2010-09-23,500.0
2010-09-24,499.0
2010-09-27,500.0
2010-09-28,482.0
2010-09-29,480.0
2010-09-30,508.0
2010-10-01,507.0
2010-10-04,495.0
2010-10-05,495.05
2010-10-06,498.0
2010-10-07,507.0
2010-10-08,495.0
2010-10-11,507.0
2010-10-12,507.0
2010-10-13,509.0
2010-10-14,518.0
2010-10-15,530.0
2010-10-18,529.0
2010-10-19,530.0
2010-10-20,530.0
2010-10-21,540.0
2010-10-22,540.0
2010-10-25,527.0
2010-10-26,530.0
2010-10-27,525.0
2010-10-28,520.0
2010-10-29,530.0
2010-11-01,529.0
2010-11-02,521.0
2010-11-03,529.0
2010-11-04,521.0
2010-11-05,540.0
2010-11-08,540.0
2010-11-09,545.0
2010-11-10,548.0
2010-11-11,552.0
2010-11-12,558.0
2010-11-15,559.0
2010-11-16,575.0
2010-11-19,575.0
2010-11-22,574.0
2010-11-23,578.0
2010-11-24,570.0
2010-11-25,560.0
2010-11-26,540.0
2010-11-29,537.0
2010-11-30,558.0
2010-12-01,554.0
2010-12-02,570.0
2010-12-03,570.0
2010-12-06,570.0
2010-12-08,562.0
2010-12-09,552.0
2010-12-10,563.0
2010-12-13,560.0
2010-12-14,560.0
2010-12-15,558.0
2010-12-16,557.0
2010-12-17,553.0
2010-12-20,550.0
2010-12-21,539.0
2010-12-22,525.0
2010-12-23,518.0
2010-12-24,513.0
2010-12-27,515.0
2010-12-28,516.0
2010-12-29,515.0
2010-12-30,515.0
2010-12-31,529.0
2011-01-03,515.0
2011-01-04,530.0
2011-01-05,526.0
2011-01-06,530.0
2011-01-07,530.0
2011-01-10,520.0
2011-01-12,527.0
2011-01-13,525.0
2011-01-14,524.0
2011-01-17,515.0
2011-01-18,515.0
2011-01-19,514.0
2011-01-20,520.0
2011-01-21,529.0
2011-01-24,520.0
2011-01-25,525.0
2011-01-26,534.0
2011-01-27,530.0
2011-01-28,516.0
2011-01-31,516.0
2011-02-01,502.0
2011-02-02,516.0
2011-02-03,516.0
2011-02-04,515.0
2011-02-07,518.0
2011-02-08,520.0
2011-02-09,515.0
2011-02-10,512.0
2011-02-11,506.0
2011-02-14,507.0
2011-02-15,510.0
2011-02-18,512.0
2011-02-21,485.0
2011-02-22,499.0
2011-02-23,500.0
2011-02-24,500.0
2011-02-25,500.0
2011-02-28,500.0
2011-03-01,512.0
2011-03-02,516.0
2011-03-03,510.0
2011-03-04,514.0
2011-03-07,503.0
2011-03-08,509.0
2011-03-09,504.0
2011-03-10,515.0
2011-03-11,514.0
2011-03-14,512.0
2011-03-15,499.0
2011-03-16,490.0
2011-03-17,505.0
2011-03-18,505.0
2011-03-21,500.0
2011-03-22,500.0
2011-03-23,499.0
2011-03-24,490.0
2011-03-25,495.0
2011-03-28,485.0
2011-03-29,496.9
2011-03-30,485.0
2011-03-31,489.5
2011-04-01,470.0
2011-04-04,470.0
2011-04-05,484.0
2011-04-06,484.0
2011-04-07,478.0
2011-04-08,479.0
2011-04-11,484.5
2011-04-12,484.5
2011-04-13,474.5
2011-04-14,474.5
2011-04-15,471.0
2011-04-18,469.9
2011-04-19,450.1
2011-04-20,450.1
2011-04-21,450.1
2011-04-22,450.0
2011-04-25,450.0
2011-04-26,440.0
2011-04-27,436.0
2011-04-28,448.0
2011-04-29,438.0
2011-05-02,430.0
2011-05-03,440.0
2011-05-04,440.0
2011-05-05,450.0
2011-05-06,460.0
2011-05-09,460.0
2011-05-10,460.0
2011-05-11,460.0
2011-05-12,450.0
2011-05-13,460.0
2011-05-16,443.0
2011-05-17,460.0
2011-05-18,460.0
2011-05-19,458.0
2011-05-20,458.0
2011-05-23,458.0
2011-05-24,469.0
2011-05-25,469.0
2011-05-26,470.0
2011-05-27,461.0
2011-05-30,461.0
2011-05-31,474.0
2011-06-01,474.0
2011-06-02,474.0
2011-06-03,470.0
2011-06-06,464.0
2011-06-07,462.5
2011-06-08,462.5
2011-06-09,467.9
2011-06-10,467.9
2011-06-13,462.0
2011-06-14,464.0
2011-06-15,460.0
2011-06-16,452.0
2011-06-17,440.0
2011-06-20,428.0
2011-06-21,448.95
2011-06-22,448.95
2011-06-23,449.0
2011-06-24,428.0
2011-06-27,420.0
2011-06-28,420.1
2011-06-29,420.1
2011-06-30,428.0
2011-07-01,426.0
2011-07-04,402.0
2011-07-05,410.0
2011-07-06,400.0
2011-07-07,400.0
2011-07-08,405.0
2011-07-11,406.0
2011-07-12,400.0
2011-07-13,405.8
2011-07-14,405.8
2011-07-15,405.0
2011-07-18,405.0
2011-07-19,405.0
2011-07-20,400.0
2011-07-21,402.0
2011-07-22,401.8
2011-07-25,382.5
2011-07-26,396.0
2011-07-27,391.9
2011-07-28,382.15
2011-07-29,389.5
2011-08-01,389.0
2011-08-02,389.0
2011-08-03,384.25
2011-08-04,380.0
2011-08-05,370.0
2011-08-08,376.0
2011-08-09,370.0
2011-08-10,374.9
2011-08-11,370.0
2011-08-12,380.0
2011-08-15,389.0
2011-08-16,389.0
2011-08-17,381.0
2011-08-18,381.0
2011-08-19,370.0
2011-08-22,369.0
2011-08-23,371.0
2011-08-24,385.45
2011-08-25,386.0
2011-08-26,386.0
2011-08-29,380.0
2011-08-30,390.0
2011-09-02,392.1
2011-09-05,412.95
2011-09-06,410.0
2011-09-07,410.0
2011-09-08,410.0
2011-09-09,390.0
2011-09-12,386.05
2011-09-13,388.0
2011-09-14,396.0
2011-09-15,382.05
2011-09-16,385.0
2011-09-19,389.0
2011-09-20,388.75
2011-09-21,385.0
2011-09-22,374.0
2011-09-23,371.0
2011-09-26,370.0
2011-09-27,370.0
2011-09-28,358.0
2011-09-29,374.95
2011-09-30,374.95
2011-10-03,352.5
2011-10-04,331.35
2011-10-05,338.0
2011-10-06,345.0
2011-10-07,325.55
2011-10-10,336.0
2011-10-11,335.0
2011-10-12,339.9
2011-10-13,335.0
2011-10-14,339.95
2011-10-17,340.0
2011-10-18,345.0
2011-10-19,365.0
2011-10-20,365.0
2011-10-21,363.9
2011-10-24,363.9
2011-10-25,359.95
2011-10-26,360.0
2011-10-27,362.0
2011-10-28,344.25
2011-10-31,344.5
2011-11-01,345.0
2011-11-02,334.0
2011-11-03,335.05
2011-11-04,345.95
2011-11-09,345.95
2011-11-10,330.05
2011-11-11,330.05
2011-11-14,331.7
2011-11-15,331.7
2011-11-16,332.05
2011-11-17,334.0
2011-11-21,335.0
2011-11-22,333.5
2011-11-23,333.5
2011-11-24,335.05
2011-11-25,336.0
2011-11-28,336.5
2011-11-29,340.0
2011-11-30,342.0
2011-12-01,345.0
2011-12-02,340.5
2011-12-05,340.6
2011-12-06,340.05
2011-12-07,340.1
2011-12-08,344.0
2011-12-09,345.0
2011-12-12,347.0
2011-12-13,340.05
2011-12-14,348.85
2011-12-15,340.05
2011-12-16,348.85
2011-12-19,340.0
2011-12-20,352.0
2011-12-21,352.0
2011-12-22,350.0
2011-12-23,349.0
2011-12-26,335.0
2011-12-27,335.05
2011-12-28,323.0
2011-12-29,305.0
2011-12-30,320.0
2012-01-02,338.8
2012-01-03,338.8
2012-01-04,338.8
2012-01-05,338.7
2012-01-06,338.8
2012-01-09,338.8
2012-01-10,338.8
2012-01-12,338.8
2012-01-13,318.5
2012-01-16,299.4
2012-01-17,281.45
2012-01-18,275.0
2012-01-19,277.0
2012-01-20,293.6
2012-01-23,309.0
2012-01-24,305.0
2012-01-25,300.0
2012-01-26,304.0
2012-01-27,302.0
2012-01-30,300.0
2012-01-31,302.0
2012-02-01,297.05
2012-02-02,297.0
2012-02-03,305.0
2012-02-07,310.0
2012-02-08,312.0
2012-02-09,300.0
2012-02-10,300.0
2012-02-13,290.05
2012-02-14,300.0
2012-02-15,300.0
2012-02-16,300.0
2012-02-17,290.0
2012-02-20,304.95
2012-02-21,300.0
2012-02-22,300.0
2012-02-23,298.9
2012-02-24,298.9
2012-02-27,298.9
2012-02-28,294.85
2012-02-29,299.5
2012-03-01,289.0
2012-03-02,289.0
2012-03-05,295.0
2012-03-06,295.0
2012-03-07,295.0
2012-03-08,295.0
2012-03-09,295.0
2012-03-12,290.0
2012-03-13,285.0
2012-03-14,286.0
2012-03-15,286.65
2012-03-16,286.05
2012-03-19,290.0
2012-03-20,280.0
2012-03-21,267.1
2012-03-22,269.0
2012-03-23,276.4
2012-03-26,276.5
2012-03-27,276.5
2012-03-28,275.0
2012-03-29,275.0
2012-03-30,261.0
2012-04-02,265.0
2012-04-03,269.95
2012-04-04,269.95
2012-04-05,269.95
2012-04-06,254.0
2012-04-09,260.0
