date,CMA
2016-06-29,1150.0
2016-06-30,1160.0
2016-07-01,1140.0
2016-07-04,1140.0
2016-07-05,1140.0
2016-07-11,1140.0
2016-07-12,1140.0
2016-07-13,1140.0
2016-07-14,1140.0
2016-07-15,1140.0
2016-07-18,1140.0
2016-07-19,1140.0
2016-07-20,1140.0
2016-07-21,1140.0
2016-07-22,1140.0
2016-07-25,1140.0
2016-07-26,1140.0
2016-07-27,1140.0
2016-07-28,1140.0
2016-07-29,1140.0
2016-08-05,1173.0
2016-08-08,1180.0
2016-08-09,1161.0
2016-08-10,1180.0
2016-08-11,1183.0
2016-08-12,1183.0
2016-08-15,1180.0
2016-08-16,1183.0
2016-08-17,1180.0
2016-08-18,1180.0
2016-08-19,1184.0
2016-08-22,1181.0
2016-08-23,1150.0
2016-08-24,1181.0
2016-08-25,1181.0
2016-08-26,1190.0
2016-08-29,1185.0
2016-08-30,1180.0
2016-08-31,1181.0
2016-09-01,1180.0
2016-09-02,1190.0
2016-09-05,1190.0
2016-09-06,1206.0
2016-09-07,1235.0
2016-09-08,1197.0
2016-09-09,1195.0
2016-09-14,1190.0
2016-09-15,1190.0
2016-09-16,1190.0
2016-09-19,1190.0
2016-09-20,1165.0
2016-09-21,1175.0
2016-09-22,1175.0
2016-09-23,1175.0
2016-09-26,1175.0
2016-09-27,1227.0
2016-09-28,1227.0
2016-09-29,1227.0
2016-09-30,1180.0
2016-10-04,1190.0
2016-10-05,1180.0
2016-10-06,1180.0
2016-10-07,1174.0
2016-10-10,1180.0
2016-10-11,1180.0
2016-10-12,1180.0
2016-10-13,1194.0
2016-10-14,1200.0
2016-10-17,1200.0
2016-10-18,1200.0
2016-10-19,1200.0
2016-10-20,1230.0
2016-10-21,1275.0
2016-10-24,1265.0
2016-10-25,1256.0
2016-10-26,1280.0
2016-10-27,1280.0
2016-10-28,1280.0
2016-10-31,1300.0
2016-11-01,1300.0
2016-11-02,1300.0
2016-11-03,1300.0
2016-11-04,1280.0
2016-11-07,1280.0
2016-11-08,1270.0
2016-11-09,1280.0
2016-11-10,1280.0
2016-11-11,1280.0
2016-11-14,1290.0
2016-11-15,1255.0
2016-11-16,1255.0
2016-11-17,1290.0
2016-11-21,1290.0
2016-11-22,1260.0
2016-11-23,1288.0
2016-11-24,1288.0
2016-11-25,1288.0
2016-11-28,1288.0
2016-11-29,1288.0
2016-11-30,1260.0
2016-12-01,1260.0
2016-12-02,1250.0
2016-12-05,1240.0
2016-12-06,1250.0
2016-12-07,1240.0
2016-12-08,1250.0
2016-12-09,1280.0
2016-12-14,1290.0
2016-12-15,1290.0
2016-12-16,1329.0
2016-12-19,1329.0
2016-12-20,1242.0
2016-12-21,1300.0
2016-12-22,1320.0
2016-12-23,1410.0
2016-12-26,1270.0
2016-12-27,1270.0
2016-12-28,1270.0
2016-12-29,1271.0
2016-12-30,1298.0
2017-01-02,1298.0
2017-01-03,1280.0
2017-01-04,1290.0
2017-01-05,1348.0
2017-01-06,1482.0
2017-01-09,1500.0
2017-01-10,1505.0
2017-01-12,1505.0
2017-01-13,1480.0
2017-01-16,1480.0
2017-01-17,1480.0
2017-01-18,1480.0
2017-01-19,1460.0
2017-01-20,1490.0
2017-01-23,1490.0
2017-01-24,1520.0
2017-01-25,1450.0
2017-01-26,1450.0
2017-01-27,1490.0
2017-01-30,1450.0
2017-01-31,1450.0
2017-02-01,1449.0
2017-02-02,1410.0
2017-02-03,1410.0
2017-02-06,1410.0
2017-02-07,1410.0
2017-02-08,1410.0
2017-02-09,1410.0
2017-02-10,1400.0
2017-02-13,1400.0
2017-02-14,1460.0
2017-02-15,1460.0
2017-02-16,1460.0
2017-02-17,1382.0
2017-02-20,1385.0
2017-02-21,1385.0
2017-02-22,1385.0
2017-02-23,1300.0
2017-02-24,1300.0
2017-02-27,1300.0
2017-02-28,1300.0
2017-03-01,1300.0
2017-03-02,1300.0
2017-03-03,1301.0
2017-03-06,1301.0
2017-03-07,1306.0
2017-03-08,1306.0
2017-03-09,1306.0
2017-03-10,1338.0
2017-03-13,1350.0
2017-03-14,1370.0
2017-03-15,1371.0
2017-03-16,1371.0
2017-03-17,1372.0
2017-03-20,1380.0
2017-03-21,1380.0
2017-03-22,1380.0
2017-03-23,1350.0
2017-03-24,1350.0
2017-03-27,1350.0
2017-03-28,1311.0
2017-03-29,1350.0
2017-03-30,1335.0
2017-03-31,1440.0
2017-04-03,1350.0
2017-04-04,1350.0
2017-04-05,1350.0
2017-04-06,1350.0
2017-04-07,1320.0
2017-04-10,1320.0
2017-04-11,1320.0
2017-04-12,1320.0
2017-04-13,1320.0
2017-04-14,1320.0
2017-04-17,1320.0
2017-04-18,1320.0
2017-04-19,1335.0
2017-04-20,1335.0
2017-04-21,1335.0
2017-04-24,1374.0
2017-04-25,1374.0
2017-04-26,1335.0
2017-04-27,1355.0
2017-04-28,1407.0
2017-05-02,1447.0
2017-05-03,1447.0
2017-05-04,1400.0
2017-05-05,1361.0
2017-05-08,1399.0
2017-05-09,1399.0
2017-05-10,1400.0
2017-05-11,1400.0
2017-05-12,1400.0
2017-05-15,1400.0
2017-05-16,1400.0
2017-05-17,1399.0
2017-05-18,1400.0
2017-05-19,1400.0
2017-05-22,1400.0
2017-05-23,1400.0
2017-05-24,1405.0
2017-05-25,1380.0
2017-05-26,1404.0
2017-05-29,1404.0
2017-05-30,1400.0
2017-05-31,1429.0
2017-06-01,1420.0
2017-06-02,1430.0
2017-06-05,1430.0
2017-06-06,1440.0
2017-06-07,1450.0
2017-06-08,1450.0
2017-06-09,1450.0
2017-06-12,1455.0
2017-06-13,1450.0
2017-06-14,1450.0
2017-06-15,1470.0
2017-06-16,1470.0
2017-06-19,1470.0
2017-06-20,1500.0
2017-06-21,1426.0
2017-06-22,1435.0
2017-06-23,1420.0
2017-06-28,1460.0
2017-06-29,1500.0
2017-06-30,1450.0
2017-07-03,1457.0
2017-07-04,1460.0
2017-07-05,1470.0
2017-07-06,1500.0
2017-07-07,1500.0
2017-07-10,1500.0
2017-07-11,1430.0
2017-07-12,1460.0
2017-07-13,1460.0
2017-07-14,1460.0
2017-07-17,1425.0
2017-07-18,1421.0
2017-07-19,1430.0
2017-07-20,1430.0
2017-07-21,1452.0
2017-07-24,1380.0
2017-07-25,1385.0
2017-07-26,1430.0
2017-07-27,1390.0
2017-07-28,1469.0
2017-07-31,1430.0
2017-08-01,1400.0
2017-08-02,1400.0
2017-08-03,1400.0
2017-08-04,1430.0
2017-08-07,1400.0
2017-08-08,1400.0
2017-08-09,1391.0
2017-08-10,1391.0
2017-08-11,1410.0
2017-08-15,1382.0
2017-08-16,1382.0
2017-08-17,1385.0
2017-08-18,1489.0
2017-08-22,1489.0
2017-08-23,1489.0
2017-08-24,1489.0
2017-08-25,1489.0
2017-08-28,1489.0
2017-08-29,1489.0
2017-08-30,1489.0
2017-08-31,1552.0
2017-09-04,1499.0
2017-09-05,1499.0
2017-09-06,1499.0
2017-09-07,1510.0
2017-09-08,1600.0
2017-09-11,1550.0
2017-09-12,1553.0
2017-09-13,1553.0
2017-09-14,1530.0
2017-09-15,1494.0
2017-09-18,1530.0
2017-09-19,1550.0
2017-09-20,1510.0
2017-09-21,1511.0
2017-09-25,1510.0
2017-09-26,1510.0
2017-09-27,1530.0
2017-09-28,1510.0
2017-09-29,1596.0
2017-10-02,1520.0
2017-10-03,1520.0
2017-10-04,1600.0
2017-10-05,1600.0
2017-10-06,1605.0
2017-10-09,1605.0
2017-10-10,1622.0
2017-10-11,1620.0
2017-10-12,1623.0
2017-10-13,1605.0
2017-10-16,1581.0
2017-10-17,1581.0
2017-10-18,1581.0
2017-10-19,1581.0
2017-10-20,1585.0
2017-10-23,1585.0
2017-10-24,1586.0
2017-10-25,1591.0
2017-10-26,1591.0
2017-10-27,1600.0
2017-10-30,1600.0
2017-10-31,1669.0
2017-11-01,1669.0
2017-11-02,1610.0
2017-11-03,1650.0
2017-11-07,1650.0
2017-11-08,1650.0
2017-11-09,1650.0
2017-11-10,1760.0
2017-11-13,1761.0
2017-11-14,1750.0
2017-11-15,1730.0
2017-11-16,1730.0
2017-11-17,1720.0
2017-11-20,1730.0
2017-11-21,1760.0
2017-11-22,1760.0
2017-11-23,1730.0
2017-11-24,1730.0
2017-11-27,1695.0
2017-11-28,1695.0
2017-11-29,1695.0
2017-11-30,1710.0
2017-12-04,1690.0
2017-12-05,1690.0
2017-12-06,1710.0
2017-12-07,1700.0
2017-12-08,1690.0
2017-12-11,1705.0
2017-12-12,1708.0
2017-12-13,1700.0
2017-12-14,1705.0
2017-12-15,1670.0
2017-12-18,1670.0
2017-12-19,1689.0
2017-12-20,1630.0
2017-12-21,1630.0
2017-12-22,1630.0
2017-12-25,1630.0
2017-12-26,1630.0
2017-12-27,1630.0
2017-12-28,1652.0
2017-12-29,1690.0
2018-01-02,1706.0
2018-01-03,1700.0
2018-01-04,1700.0
2018-01-05,1700.0
2018-01-08,1665.0
2018-01-09,1700.0
2018-01-10,1700.0
2018-01-12,1698.0
2018-01-15,1750.0
2018-01-16,1748.0
2018-01-17,1760.0
2018-01-18,1750.0
2018-01-19,1750.0
2018-01-22,1750.0
2018-01-23,1760.0
2018-01-24,1779.0
2018-01-25,1780.0
2018-01-26,1730.0
2018-01-29,1730.0
2018-01-30,1730.0
2018-01-31,1760.0
2018-02-01,1789.0
2018-02-02,1765.0
2018-02-05,1765.0
2018-02-06,1765.0
2018-02-07,1711.0
2018-02-08,1730.0
2018-02-09,1745.0
2018-02-12,1710.0
2018-02-13,1710.0
2018-02-14,1710.0
2018-02-15,1683.0
2018-02-16,1700.0
2018-02-19,1700.0
2018-02-20,1700.0
2018-02-21,1660.0
2018-02-22,1700.0
2018-02-23,1675.0
2018-02-26,1675.0
2018-02-27,1698.0
2018-02-28,1730.0
2018-03-01,1690.0
2018-03-02,1719.0
2018-03-05,1665.0
2018-03-06,1710.0
2018-03-07,1675.0
2018-03-08,1710.0
2018-03-09,1710.0
2018-03-12,1720.0
2018-03-13,1710.0
2018-03-14,1715.0
2018-03-15,1760.0
2018-03-16,1770.0
2018-03-19,1770.0
2018-03-20,1772.0
2018-03-21,1809.0
2018-03-22,1750.0
2018-03-23,1745.0
2018-03-26,1783.0
2018-03-27,1750.0
2018-03-28,1745.0
2018-03-29,1780.0
2018-03-30,1799.0
2018-04-02,1800.0
2018-04-03,1780.0
2018-04-04,1798.0
2018-04-05,1797.0
2018-04-06,1780.0
2018-04-09,1780.0
2018-04-10,1805.0
2018-04-11,1805.0
2018-04-12,1820.0
2018-04-13,1830.0
2018-04-16,1785.0
2018-04-17,1820.0
2018-04-18,1820.0
2018-04-19,1830.0
2018-04-20,1800.0
2018-04-23,1800.0
2018-04-24,1788.0
2018-04-25,1788.0
2018-04-26,1800.0
2018-04-27,1800.0
2018-04-30,1779.0
2018-05-02,1765.0
2018-05-03,1765.0
2018-05-04,1819.0
2018-05-07,1818.0
2018-05-08,1818.0
2018-05-09,1818.0
2018-05-10,1778.0
2018-05-11,1756.0
2018-05-14,1756.0
2018-05-15,1756.0
2018-05-16,1756.0
2018-05-17,1775.0
2018-05-18,1750.0
2018-05-21,1705.0
2018-05-22,1750.0
2018-05-23,1750.0
2018-05-24,1750.0
2018-05-25,1770.0
2018-05-28,1770.0
2018-05-29,1725.0
2018-05-30,1700.0
2018-05-31,1676.0
2018-06-01,1750.0
2018-06-04,1702.0
2018-06-05,1750.0
2018-06-06,1750.0
2018-06-07,1779.0
2018-06-08,1780.0
2018-06-11,1780.0
2018-06-12,1780.0
2018-06-13,1780.0
2018-06-14,1775.0
2018-06-18,1775.0
2018-06-19,1775.0
2018-06-20,1775.0
2018-06-21,1774.0
2018-06-22,1774.0
2018-06-25,1749.0
2018-06-26,1648.0
2018-06-27,1679.0
2018-06-28,1679.0
2018-06-29,1820.0
2018-07-02,1650.0
2018-07-03,1650.0
2018-07-04,1650.0
2018-07-05,1650.0
2018-07-06,1645.0
2018-07-09,1645.0
2018-07-10,1645.0
2018-07-11,1600.0
2018-07-12,1600.0
2018-07-13,1644.0
2018-07-16,1645.0
2018-07-17,1600.0
2018-07-18,1600.0
2018-07-19,1600.0
2018-07-20,1596.0
2018-07-23,1596.0
2018-07-24,1620.0
2018-07-25,1620.0
2018-07-26,1620.0
2018-07-27,1620.0
2018-07-31,1645.0
2018-08-01,1600.0
2018-08-02,1550.0
2018-08-03,1550.0
2018-08-06,1550.0
2018-08-07,1550.0
2018-08-08,1550.0
2018-08-09,1550.0
2018-08-10,1508.0
2018-08-13,1460.0
2018-08-15,1460.0
2018-08-16,1498.0
2018-08-17,1550.0
2018-08-24,1550.0
2018-08-27,1499.0
2018-08-28,1500.0
2018-08-29,1500.0
2018-08-30,1500.0
2018-08-31,1499.0
2018-09-03,1499.0
2018-09-04,1526.0
2018-09-05,1526.0
2018-09-06,1485.0
2018-09-07,1400.0
2018-09-10,1400.0
2018-09-12,1400.0
2018-09-13,1400.0
2018-09-14,1400.0
2018-09-17,1400.0
2018-09-18,1425.0
2018-09-19,1447.0
2018-09-20,1447.0
2018-09-21,1471.0
2018-09-24,1400.0
2018-09-25,1400.0
2018-09-26,1480.0
2018-09-27,1549.0
2018-09-28,1549.0
2018-10-01,1549.0
2018-10-02,1480.0
2018-10-03,1500.0
2018-10-04,1500.0
2018-10-05,1470.0
2018-10-08,1410.0
2018-10-09,1426.0
2018-10-10,1426.0
2018-10-11,1426.0
2018-10-12,1420.0
2018-10-15,1420.0
2018-10-16,1450.0
2018-10-17,1440.0
2018-10-18,1425.0
2018-10-19,1430.0
2018-10-22,1430.0
2018-10-23,1430.0
2018-10-24,1430.0
2018-10-25,1450.0
2018-10-26,1430.0
2018-10-29,1450.0
2018-10-30,1425.0
2018-10-31,1469.0
2018-11-01,1460.0
2018-11-02,1468.0
2018-11-05,1468.0
2018-11-07,1435.0
2018-11-08,1450.0
2018-11-09,1430.0
2018-11-12,1430.0
2018-11-13,1431.0
2018-11-14,1472.0
2018-11-15,1509.0
2018-11-16,1509.0
2018-11-19,1485.0
2018-11-22,1460.0
2018-11-23,1466.0
2018-11-26,1466.0
2018-11-27,1480.0
2018-11-28,1480.0
2018-11-29,1500.0
2018-11-30,1472.0
2018-12-03,1477.0
2018-12-04,1477.0
2018-12-05,1477.0
2018-12-06,1480.0
2018-12-07,1426.0
2018-12-10,1468.0
2018-12-11,1489.0
2018-12-12,1489.0
2018-12-13,1510.0
2018-12-14,1528.0
2018-12-17,1570.0
2018-12-18,1600.0
2018-12-19,1600.0
2018-12-20,1630.0
2018-12-21,1659.0
2018-12-24,1645.0
2018-12-25,1645.0
2018-12-26,1650.0
2018-12-27,1610.0
2018-12-28,1650.0
2018-12-31,1650.0
2019-01-02,1650.0
2019-01-03,1550.0
2019-01-04,1525.0
2019-01-07,1525.0
2019-01-08,1525.0
2019-01-09,1525.0
2019-01-10,1525.0
2019-01-14,1501.0
2019-01-15,1501.0
2019-01-16,1501.0
2019-01-17,1501.0
2019-01-18,1590.0
2019-01-21,1550.0
2019-01-22,1555.0
2019-01-23,1580.0
2019-01-24,1580.0
2019-01-25,1610.0
2019-01-28,1610.0
2019-01-29,1610.0
2019-01-30,1630.0
2019-01-31,1651.0
2019-02-01,1650.0
2019-02-04,1650.0
2019-02-05,1650.0
2019-02-06,1650.0
2019-02-07,1650.0
2019-02-08,1620.0
2019-02-11,1620.0
2019-02-12,1640.0
2019-02-13,1640.0
2019-02-14,1600.0
2019-02-15,1576.0
2019-02-18,1576.0
2019-02-19,1551.0
2019-02-20,1530.0
2019-02-21,1507.0
2019-02-22,1450.0
2019-02-25,1450.0
2019-02-26,1450.0
2019-02-27,1450.0
2019-02-28,1420.0
2019-03-01,1450.0
2019-03-04,1450.0
2019-03-05,1450.0
2019-03-06,1412.0
2019-03-07,1412.0
2019-03-08,1430.0
2019-03-11,1430.0
2019-03-12,1419.0
2019-03-13,1419.0
2019-03-14,1410.0
2019-03-15,1415.0
2019-03-18,1415.0
2019-03-19,1467.0
2019-03-20,1490.0
2019-03-21,1533.0
2019-03-22,1430.0
2019-03-25,1430.0
2019-03-26,1498.0
2019-03-27,1440.0
2019-03-28,1431.0
2019-03-29,1420.0
2019-04-01,1420.0
2019-04-02,1460.0
2019-04-03,1470.0
2019-04-04,1430.0
2019-04-05,1425.0
2019-04-08,1446.0
2019-04-09,1445.0
2019-04-10,1445.0
2019-04-11,1445.0
2019-04-12,1460.0
2019-04-15,1440.0
2019-04-16,1449.0
2019-04-17,1449.0
2019-04-18,1430.0
2019-04-19,1430.0
2019-04-22,1430.0
2019-04-23,1426.0
2019-04-24,1440.0
2019-04-25,1440.0
2019-04-26,1435.0
2019-04-29,1435.0
2019-04-30,1435.0
2019-05-02,1435.0
2019-05-03,1492.0
2019-05-06,1492.0
2019-05-07,1492.0
2019-05-08,1492.0
2019-05-09,1494.0
2019-05-10,1498.0
2019-05-13,1498.0
2019-05-14,1493.0
2019-05-15,1528.0
2019-05-16,1534.0
2019-05-17,1535.0
2019-05-20,1534.0
2019-05-21,1500.0
2019-05-22,1500.0
2019-05-23,1500.0
2019-05-24,1500.0
2019-05-27,1500.0
2019-05-28,1540.0
2019-05-29,1540.0
2019-05-30,1550.0
2019-05-31,1565.0
2019-06-03,1588.0
2019-06-04,1574.0
2019-06-10,1574.0
2019-06-11,1600.0
2019-06-12,1600.0
2019-06-13,1625.0
2019-06-14,1600.0
2019-06-17,1649.0
2019-06-18,1689.0
2019-06-19,1680.0
2019-06-20,1650.0
2019-06-21,1650.0
2019-06-24,1556.0
2019-06-25,1600.0
2019-06-26,1600.0
2019-06-27,1600.0
2019-06-28,1560.0
2019-07-01,1560.0
2019-07-02,1580.0
2019-07-03,1580.0
2019-07-04,1580.0
2019-07-05,1550.0
2019-07-08,1550.0
2019-07-09,1545.0
2019-07-10,1580.0
2019-07-11,1575.0
2019-07-12,1600.0
2019-07-15,1585.0
2019-07-16,1585.0
2019-07-17,1585.0
2019-07-18,1540.0
2019-07-19,1580.0
2019-07-22,1580.0
2019-07-23,1580.0
2019-07-24,1580.0
2019-07-25,1580.0
2019-07-26,1580.0
2019-07-29,1601.0
2019-07-31,1597.0
2019-08-01,1601.0
2019-08-02,1640.0
2019-08-05,1640.0
2019-08-06,1640.0
2019-08-07,1580.0
2019-08-08,1639.0
2019-08-09,1620.0
2019-08-15,1640.0
2019-08-16,1620.0
2019-08-19,1620.0
2019-08-22,1620.0
2019-08-23,1620.0
2019-08-26,1620.0
2019-08-27,1698.0
2019-08-28,1700.0
2019-08-29,1680.0
2019-08-30,1706.0
2019-09-02,1706.0
2019-09-03,1706.0
2019-09-04,1706.0
2019-09-05,1706.0
2019-09-06,1685.0
2019-09-09,1685.0
2019-09-10,1685.0
2019-09-11,1685.0
2019-09-12,1685.0
2019-09-13,1685.0
2019-09-16,1685.0
2019-09-17,1685.0
2019-09-18,1680.0
2019-09-19,1680.0
2019-09-20,1685.0
2019-09-23,1685.0
2019-09-24,1685.0
2019-09-25,1685.0
2019-09-26,1685.0
2019-09-27,1685.0
2019-09-30,1670.0
2019-10-01,1672.0
2019-10-02,1675.0
2019-10-03,1660.0
2019-10-04,1640.0
2019-10-07,1640.0
2019-10-08,1640.0
2019-10-09,1625.0
2019-10-10,1625.0
2019-10-11,1645.0
2019-10-14,1645.0
2019-10-15,1645.0
2019-10-16,1645.0
2019-10-17,1645.0
2019-10-18,1650.0
2019-10-21,1650.0
2019-10-22,1650.0
2019-10-23,1650.0
2019-10-24,1650.0
2019-10-25,1640.0
2019-10-28,1640.0
2019-10-29,1640.0
2019-10-30,1640.0
2019-10-31,1640.0
2019-11-01,1630.0
2019-11-04,1630.0
2019-11-05,1630.0
2019-11-07,1640.0
2019-11-08,1650.0
2019-11-12,1650.0
2019-11-13,1650.0
2019-11-14,1668.0
2019-11-15,1640.0
2019-11-19,1640.0
2019-11-20,1630.0
2019-11-21,1640.0
2019-11-22,1640.0
2019-11-25,1640.0
2019-11-26,1647.0
2019-11-27,1600.0
2019-11-28,1555.0
2019-11-29,1555.0
2019-12-02,1555.0
2019-12-03,1560.0
2019-12-04,1560.0
2019-12-05,1561.0
2019-12-06,1570.0
2019-12-09,1570.0
2019-12-10,1560.0
2019-12-11,1560.0
2019-12-12,1560.0
2019-12-13,1580.0
2019-12-16,1580.0
2019-12-17,1580.0
2019-12-18,1580.0
2019-12-19,1600.0
2019-12-20,1610.0
2019-12-23,1610.0
2019-12-24,1615.0
2019-12-25,1615.0
2019-12-26,1645.0
2019-12-27,1600.0
2019-12-30,1630.0
2019-12-31,1660.0
2020-01-02,1660.0
2020-01-03,1660.0
2020-01-06,1660.0
2020-01-07,1625.0
2020-01-08,1657.0
2020-01-09,1670.0
2020-01-10,1670.0
2020-01-13,1616.0
2020-01-14,1660.0
2020-01-15,1670.0
2020-01-16,1670.0
2020-01-17,1698.0
2020-01-20,1675.0
2020-01-21,1675.0
2020-01-22,1715.0
2020-01-23,1723.0
2020-01-24,1725.0
2020-01-27,1750.0
2020-01-28,1680.0
2020-01-29,1715.0
2020-01-30,1687.0
2020-01-31,1690.0
2020-02-03,1713.0
2020-02-04,1713.0
2020-02-05,1713.0
2020-02-06,1713.0
2020-02-07,1700.0
2020-02-10,1725.0
2020-02-11,1680.0
2020-02-12,1665.0
2020-02-13,1700.0
2020-02-14,1726.0
2020-02-17,1732.0
2020-02-18,1715.0
2020-02-19,1715.0
2020-02-20,1715.0
2020-02-21,1725.0
2020-02-24,1725.0
2020-02-25,1725.0
2020-02-26,1725.0
2020-02-27,1725.0
2020-02-28,1700.0
2020-03-02,1680.0
2020-03-03,1700.0
2020-03-04,1650.0
2020-03-05,1650.0
2020-03-06,1599.0
2020-03-09,1500.0
2020-03-10,1561.0
2020-03-11,1575.0
2020-03-12,1480.0
2020-03-13,1490.0
2020-03-16,1342.0
2020-03-17,1289.0
2020-03-18,1238.0
2020-03-19,1287.0
2020-03-20,1338.0
2020-03-23,1391.0
2020-03-24,1401.0
2020-03-25,1355.0
2020-03-26,1335.0
2020-03-27,1310.0
2020-03-30,1310.0
2020-03-31,1310.0
2020-04-01,1300.0
2020-04-02,1279.0
2020-04-03,1240.0
2020-04-06,1196.0
2020-04-07,1240.0
2020-04-08,1192.0
2020-04-09,1192.0
2020-04-10,1220.0
2020-04-13,1200.0
2020-04-14,1200.0
2020-04-15,1189.0
2020-04-16,1189.0
2020-04-17,1200.0
2020-04-20,1200.0
2020-04-21,1200.0
2020-04-22,1200.0
2020-04-23,1201.0
2020-04-24,1200.0
2020-04-27,1210.0
2020-04-28,1258.0
2020-04-29,1284.0
2020-04-30,1315.0
2020-05-04,1300.0
2020-05-05,1300.0
2020-05-06,1350.0
2020-05-07,1375.0
2020-05-08,1321.0
2020-05-11,1358.0
2020-05-12,1358.0
2020-05-13,1310.0
2020-05-14,1348.0
2020-05-15,1357.0
2020-05-18,1357.0
2020-05-19,1320.0
2020-05-20,1331.0
2020-05-21,1350.0
2020-05-22,1360.0
2020-05-26,1395.0
2020-05-27,1450.0
2020-05-28,1429.0
2020-05-29,1486.0
2020-06-01,1522.0
2020-06-02,1528.0
2020-06-03,1545.0
2020-06-04,1560.0
2020-06-05,1535.0
2020-06-08,1507.0
2020-06-09,1499.0
2020-06-10,1401.0
2020-06-11,1387.0
2020-06-12,1360.0
2020-06-15,1413.0
2020-06-16,1400.0
2020-06-17,1455.0
2020-06-18,1496.0
2020-06-19,1480.0
2020-06-22,1469.0
2020-06-23,1469.0
2020-06-24,1478.0
2020-06-25,1420.0
2020-06-26,1400.0
2020-06-29,1372.0
2020-06-30,1420.0
2020-07-01,1420.0
2020-07-02,1420.0
2020-07-03,1475.0
2020-07-06,1479.0
2020-07-07,1488.0
2020-07-08,1488.0
2020-07-09,1488.0
2020-07-10,1498.0
2020-07-13,1488.0
2020-07-14,1488.0
2020-07-15,1488.0
2020-07-16,1487.0
2020-07-17,1480.0
2020-07-20,1485.0
2020-07-21,1485.0
2020-07-22,1485.0
2020-07-23,1485.0
2020-07-24,1499.0
2020-07-27,1440.0
2020-07-28,1468.0
2020-07-29,1427.0
2020-08-03,1433.0
2020-08-04,1479.0
2020-08-05,1479.0
2020-08-06,1476.0
2020-08-07,1447.0
2020-08-10,1447.0
2020-08-11,1447.0
2020-08-12,1447.0
2020-08-13,1447.0
2020-08-17,1460.0
2020-08-18,1460.0
2020-08-19,1479.0
2020-08-24,1490.0
2020-08-25,1490.0
2020-08-26,1490.0
2020-08-27,1470.0
2020-08-28,1470.0
2020-08-31,1470.0
2020-09-01,1488.0
2020-09-02,1489.0
2020-09-03,1480.0
2020-09-04,1462.0
2020-09-07,1493.0
2020-09-08,1493.0
2020-09-09,1493.0
2020-09-10,1493.0
2020-09-11,1480.0
2020-09-14,1445.0
2020-09-15,1451.0
2020-09-16,1460.0
2020-09-17,1490.0
2020-09-18,1450.0
2020-09-21,1480.0
2020-09-22,1474.0
2020-09-23,1474.0
2020-09-24,1450.0
2020-09-25,1400.0
2020-09-28,1400.0
2020-09-29,1383.0
2020-09-30,1410.0
2020-10-01,1410.0
2020-10-02,1460.0
2020-10-05,1460.0
2020-10-06,1460.0
2020-10-07,1460.0
2020-10-08,1411.0
2020-10-09,1467.0
2020-10-12,1465.0
2020-10-13,1450.0
2020-10-14,1480.0
2020-10-15,1480.0
2020-10-16,1495.0
2020-10-19,1479.0
2020-10-20,1446.0
2020-10-21,1475.0
2020-10-22,1475.0
2020-10-23,1485.0
2020-10-26,1489.0
2020-10-27,1462.0
2020-10-28,1460.0
2020-11-02,1480.0
2020-11-03,1451.0
2020-11-04,1453.0
2020-11-05,1453.0
2020-11-09,1475.0
2020-11-10,1490.0
2020-11-11,1490.0
2020-11-12,1493.0
2020-11-13,1493.0
2020-11-16,1522.0
2020-11-17,1520.0
2020-11-19,1540.0
2020-11-20,1550.0
2020-11-23,1550.0
2020-11-24,1579.0
2020-11-25,1580.0
2020-11-26,1575.0
2020-11-27,1520.0
2020-11-30,1550.0
2020-12-01,1555.0
2020-12-02,1555.0
2020-12-03,1535.0
2020-12-04,1544.0
2020-12-07,1555.0
2020-12-08,1555.0
2020-12-09,1580.0
2020-12-10,1570.0
2020-12-11,1632.0
2020-12-14,1600.0
2020-12-15,1605.0
2020-12-16,1632.0
2020-12-17,1632.0
2020-12-18,1655.0
2020-12-21,1589.0
2020-12-22,1600.0
2020-12-23,1620.0
2020-12-24,1610.0
2020-12-25,1580.0
2020-12-28,1590.0
2020-12-29,1599.0
2020-12-30,1636.0
2020-12-31,1679.0
2021-01-04,1679.0
2021-01-05,1612.0
2021-01-06,1605.0
2021-01-07,1605.0
2021-01-08,1610.0
2021-01-12,1645.0
2021-01-13,1625.0
2021-01-14,1630.0
2021-01-15,1640.0
2021-01-18,1650.0
2021-01-19,1650.0
2021-01-20,1650.0
2021-01-21,1650.0
2021-01-22,1650.0
2021-01-25,1650.0
2021-01-26,1683.0
2021-01-27,1683.0
2021-01-28,1683.0
2021-01-29,1641.0
2021-02-01,1670.0
2021-02-02,1699.0
2021-02-03,1699.0
2021-02-04,1699.0
2021-02-05,1699.0
2021-02-08,1699.0
2021-02-09,1680.0
2021-02-10,1679.0
2021-02-11,1679.0
2021-02-12,1661.0
2021-02-15,1637.0
2021-02-16,1680.0
2021-02-17,1670.0
2021-02-18,1670.0
2021-02-19,1692.0
2021-02-22,1655.0
2021-02-23,1655.0
2021-02-24,1650.0
2021-02-25,1680.0
2021-02-26,1660.0
2021-03-01,1660.0
2021-03-02,1680.0
2021-03-03,1680.0
2021-03-04,1692.0
2021-03-05,1680.0
2021-03-08,1670.0
2021-03-09,1685.0
2021-03-10,1665.0
2021-03-11,1665.0
2021-03-12,1671.0
2021-03-15,1672.0
2021-03-16,1730.0
2021-03-17,1730.0
2021-03-18,1730.0
