date,SAM
2016-01-13,127.8
2016-01-14,127.8
2016-01-15,127.8
2016-01-18,127.8
2016-01-19,127.8
2016-01-20,127.8
2016-01-21,127.8
2016-01-22,127.8
2016-01-25,127.8
2016-01-26,127.8
2016-01-27,127.8
2016-01-28,127.8
2016-01-29,127.8
2016-02-01,127.8
2016-02-02,127.8
2016-02-03,127.8
2016-02-04,127.8
2016-02-05,127.8
2016-02-08,127.8
2016-02-09,127.8
2016-02-10,127.8
2016-02-11,127.8
2016-02-12,127.8
2016-02-15,127.8
2016-02-16,127.8
2016-02-17,127.8
2016-02-18,127.8
2016-02-19,127.8
2016-02-22,127.8
2016-02-23,127.8
2016-02-24,127.8
2016-02-25,127.8
2016-02-26,127.8
2016-02-29,127.8
2016-03-01,127.8
2016-03-02,127.8
2016-03-03,127.8
2016-03-04,127.8
2016-03-07,127.8
2016-03-08,127.8
2016-03-09,127.8
2016-03-10,127.8
2016-03-11,127.8
2016-03-14,127.8
2016-03-15,127.8
2016-03-16,127.8
2016-03-17,127.8
2016-03-18,127.8
2016-03-21,127.8
2016-03-22,127.8
2016-03-23,127.8
2016-03-24,127.8
2016-03-25,127.8
2016-03-28,127.8
2016-03-29,127.8
2016-03-30,127.8
2016-03-31,127.8
2016-04-01,127.8
2016-04-04,127.8
2016-04-05,127.8
2016-04-06,127.8
2016-04-07,127.8
2016-04-08,127.8
2016-04-11,127.8
2016-04-12,127.8
2016-04-13,127.8
2016-04-14,127.8
2016-04-15,127.8
2016-04-18,127.8
2016-04-19,127.8
2016-04-20,127.8
2016-04-21,127.8
2016-04-22,127.8
2016-04-25,127.8
2016-04-26,127.8
2016-04-27,127.8
2016-04-28,127.8
2016-04-29,127.8
2016-05-02,127.8
2016-05-03,127.8
2016-05-04,127.8
2016-05-05,127.8
2016-05-06,127.8
2016-05-09,127.8
2016-05-10,127.8
2016-05-11,127.8
2016-05-12,127.8
2016-05-13,127.8
2016-05-16,127.8
2016-05-17,127.8
2016-05-18,127.8
2016-05-19,127.8
2016-05-20,127.8
2016-05-23,127.8
2016-05-24,127.8
2016-05-25,127.8
2016-05-26,127.8
2016-05-27,127.8
2016-05-30,127.8
2016-05-31,127.8
2016-06-01,127.8
2016-06-02,127.8
2016-06-03,127.8
2016-06-06,127.8
2016-06-07,127.8
2016-06-08,127.8
2016-06-09,127.8
2016-06-10,127.8
2016-06-13,127.8
2016-06-14,127.8
2016-06-15,127.8
2016-06-16,127.8
2016-06-17,127.8
2016-06-20,127.8
2016-06-21,127.8
2016-06-22,127.8
2016-06-23,127.8
2016-06-24,127.8
2016-06-27,127.8
2016-06-28,127.8
2016-06-29,127.8
2016-06-30,127.8
2016-07-01,127.8
2016-07-04,127.8
2016-07-05,127.8
2016-07-11,127.8
2016-07-12,127.8
2016-07-13,127.8
2016-07-14,127.8
2016-07-15,127.8
2016-07-18,127.8
2016-07-19,127.8
2016-07-20,127.8
2016-07-21,127.8
2016-07-22,127.8
2016-07-25,127.8
2016-07-26,127.8
2016-07-27,127.8
2016-07-28,127.8
2016-07-29,127.8
