date,BOA
2016-04-07,204.848
2016-04-08,200.86
2016-04-11,199.087
2016-04-12,196.97
2016-04-13,200.909
2016-04-14,196.97
2016-04-15,198.939
2016-04-18,197.954
2016-04-19,196.97
2016-04-20,197.954
2016-04-21,196.97
2016-04-22,199.826
2016-04-25,196.97
2016-04-26,197.954
2016-04-27,200.909
2016-04-28,203.864
2016-04-29,211.742
2016-05-02,208.049
2016-05-03,209.28
2016-05-04,209.182
2016-05-05,209.28
2016-05-06,209.773
2016-05-09,210.757
2016-05-10,211.742
2016-05-11,211.742
2016-05-12,211.742
2016-05-13,211.742
2016-05-16,205.882
2016-05-17,204.848
2016-05-18,209.773
2016-05-19,209.773
2016-05-20,209.773
2016-05-23,203.864
2016-05-24,202.879
2016-05-25,206.818
2016-05-26,205.833
2016-05-27,205.833
2016-05-30,210.757
2016-05-31,206.818
2016-06-01,206.818
2016-06-02,209.674
2016-06-03,209.773
2016-06-06,204.848
2016-06-07,204.848
2016-06-08,205.095
2016-06-09,199.924
2016-06-10,207.803
2016-06-13,202.879
2016-06-14,200.909
2016-06-15,205.833
2016-06-16,203.125
2016-06-17,206.818
2016-06-20,200.909
2016-06-21,201.894
2016-06-22,201.894
2016-06-23,205.341
2016-06-24,207.803
2016-06-27,206.818
2016-06-28,206.818
2016-06-29,200.909
2016-06-30,200.909
2016-07-01,203.864
2016-07-04,203.864
2016-07-05,203.371
2016-07-11,204.848
2016-07-12,200.909
2016-07-13,200.909
2016-07-14,200.909
2016-07-15,202.879
2016-07-18,202.829
2016-07-19,200.909
2016-07-20,199.432
2016-07-21,203.864
2016-07-22,201.894
2016-07-25,200.072
2016-07-26,210.757
2016-07-27,202.386
2016-07-28,202.879
2016-07-29,202.879
2016-08-01,202.386
2016-08-02,202.879
2016-08-03,202.879
2016-08-04,203.371
2016-08-05,202.386
2016-08-08,210.462
2016-08-09,202.977
2016-08-10,203.026
2016-08-11,203.273
2016-08-12,206.818
2016-08-15,202.879
2016-08-16,202.879
2016-08-17,202.879
2016-08-18,202.682
2016-08-19,202.977
2016-08-22,202.977
2016-08-23,198.939
2016-08-24,198.939
2016-08-25,200.909
2016-08-26,204.848
2016-08-29,204.799
2016-08-30,201.894
2016-08-31,200.072
2016-09-01,200.909
2016-09-02,203.864
2016-09-05,205.833
2016-09-06,200.909
2016-09-07,201.894
2016-09-08,201.155
2016-09-09,203.371
2016-09-14,200.958
2016-09-15,201.943
2016-09-16,204.356
2016-09-19,200.909
2016-09-20,201.352
2016-09-21,201.352
2016-09-22,201.106
2016-09-23,202.879
2016-09-26,203.864
2016-09-27,203.864
2016-09-28,202.189
2016-09-29,203.864
2016-09-30,203.864
2016-10-04,202.288
2016-10-05,202.386
2016-10-06,202.386
2016-10-07,206.818
2016-10-10,208.788
2016-10-11,206.818
2016-10-12,206.818
2016-10-13,206.818
2016-10-14,206.818
2016-10-17,208.295
2016-10-18,208.788
2016-10-19,203.913
2016-10-20,206.818
2016-10-21,205.833
2016-10-24,204.454
2016-10-25,204.848
2016-10-26,204.454
2016-10-27,204.356
2016-10-28,203.864
2016-10-31,203.371
2016-11-01,203.864
2016-11-02,203.962
2016-11-03,203.864
2016-11-04,204.848
2016-11-07,204.947
2016-11-08,204.848
2016-11-09,204.848
2016-11-10,204.848
2016-11-11,204.848
2016-11-14,205.833
2016-11-15,205.833
2016-11-16,209.773
2016-11-17,205.833
2016-11-21,205.833
2016-11-22,204.848
2016-11-23,204.848
2016-11-24,204.898
2016-11-25,204.947
2016-11-28,204.996
2016-11-29,205.045
2016-11-30,204.996
2016-12-01,208.197
2016-12-02,205.341
2016-12-05,205.833
2016-12-06,205.981
2016-12-07,213.663
2016-12-08,220.458
2016-12-09,218.685
2016-12-14,221.591
2016-12-15,216.667
2016-12-16,222.083
2016-12-19,226.515
2016-12-20,221.591
2016-12-21,221.591
2016-12-22,221.591
2016-12-23,223.56
2016-12-26,221.591
2016-12-27,216.667
2016-12-28,216.667
2016-12-29,216.667
2016-12-30,219.621
2017-01-02,214.697
2017-01-03,205.292
2017-01-04,205.833
2017-01-05,207.803
2017-01-06,221.591
2017-01-09,220.557
2017-01-10,218.636
2017-01-12,220.606
2017-01-13,216.667
2017-01-16,210.757
2017-01-17,211.742
2017-01-18,211.742
2017-01-19,211.644
2017-01-20,221.591
2017-01-23,216.667
2017-01-24,211.742
2017-01-25,211.742
2017-01-26,210.511
2017-01-27,211.742
2017-01-30,209.576
2017-01-31,211.742
2017-02-01,206.818
2017-02-02,201.894
2017-02-03,201.894
2017-02-06,206.818
2017-02-07,202.879
2017-02-08,206.818
2017-02-09,202.386
2017-02-10,199.924
2017-02-13,202.386
2017-02-14,201.894
2017-02-15,201.894
2017-02-16,201.894
2017-02-17,200.909
2017-02-20,201.401
2017-02-21,199.924
2017-02-22,201.401
2017-02-23,196.97
2017-02-24,196.97
2017-02-27,196.97
2017-02-28,196.871
2017-03-01,196.871
2017-03-02,196.97
2017-03-03,196.97
2017-03-06,196.97
2017-03-07,196.97
2017-03-08,196.97
2017-03-09,195.936
2017-03-10,195.0
2017-03-13,195.0
2017-03-14,200.417
2017-03-15,201.352
2017-03-16,198.939
2017-03-17,201.894
2017-03-20,199.038
2017-03-21,199.924
2017-03-22,197.314
2017-03-23,195.0
2017-03-24,196.97
2017-03-27,196.97
2017-03-28,199.432
2017-03-29,199.432
2017-03-30,196.97
2017-03-31,196.97
2017-04-03,196.97
2017-04-04,198.939
2017-04-05,195.985
2017-04-06,195.197
2017-04-07,195.0
2017-04-10,195.0
2017-04-11,195.0
2017-04-12,195.0
2017-04-13,195.0
2017-04-14,194.015
2017-04-17,194.015
2017-04-18,195.0
2017-04-19,196.97
2017-04-20,196.97
2017-04-21,196.97
2017-04-24,197.954
2017-04-25,196.97
2017-04-26,196.97
2017-04-27,196.97
2017-04-28,196.97
2017-05-02,196.97
2017-05-03,196.97
2017-05-04,196.97
2017-05-05,196.97
2017-05-08,196.97
2017-05-09,196.97
2017-05-10,196.97
2017-05-11,196.97
2017-05-12,196.97
2017-05-15,196.97
2017-05-16,196.97
2017-05-17,196.97
2017-05-18,196.97
2017-05-19,196.97
2017-05-22,196.97
2017-05-23,196.97
2017-05-24,196.97
2017-05-25,196.97
2017-05-26,196.97
2017-05-29,196.97
2017-05-30,196.97
2017-05-31,195.985
2017-06-01,196.97
2017-06-02,196.97
2017-06-05,196.97
2017-06-06,196.97
2017-06-07,196.97
2017-06-08,196.97
2017-06-09,196.97
2017-06-12,196.97
2017-06-13,196.97
2017-06-14,196.97
2017-06-15,196.97
2017-06-16,196.97
2017-06-19,198.742
2017-06-20,198.939
2017-06-21,198.939
2017-06-22,199.432
2017-06-23,199.432
2017-06-28,201.894
2017-06-29,205.833
2017-06-30,214.697
2017-07-03,209.773
2017-07-04,203.962
2017-07-05,203.42
2017-07-06,199.924
2017-07-07,199.924
2017-07-10,197.954
2017-07-11,201.894
2017-07-12,201.894
2017-07-13,197.954
2017-07-14,199.038
2017-07-17,197.462
2017-07-18,201.894
2017-07-19,201.894
2017-07-20,202.386
2017-07-21,202.879
2017-07-24,202.879
2017-07-25,202.879
2017-07-26,202.879
2017-07-27,201.894
2017-07-28,201.894
2017-07-31,201.894
2017-08-01,200.909
2017-08-02,201.894
2017-08-03,201.894
2017-08-04,201.894
2017-08-07,201.894
2017-08-08,201.894
2017-08-09,201.894
2017-08-10,201.894
2017-08-11,201.894
2017-08-15,201.894
2017-08-16,201.894
2017-08-17,201.894
2017-08-18,201.894
2017-08-22,201.894
2017-08-23,201.894
2017-08-24,201.894
2017-08-25,201.992
2017-08-28,201.894
2017-08-29,201.894
2017-08-30,201.894
2017-08-31,201.894
2017-09-04,201.894
2017-09-05,201.894
2017-09-06,201.894
2017-09-07,201.894
2017-09-08,202.386
2017-09-11,204.848
2017-09-12,202.632
2017-09-13,204.848
2017-09-14,206.818
2017-09-15,206.818
2017-09-18,206.769
2017-09-19,206.72
2017-09-20,206.72
2017-09-21,201.992
2017-09-25,205.833
2017-09-26,202.042
2017-09-27,201.894
2017-09-28,201.992
2017-09-29,202.14
2017-10-02,202.879
2017-10-03,202.78
2017-10-04,205.735
2017-10-05,206.621
2017-10-06,204.848
2017-10-09,204.848
2017-10-10,204.848
2017-10-11,203.42
2017-10-12,205.833
2017-10-13,205.833
2017-10-16,203.371
2017-10-17,203.371
2017-10-18,203.568
2017-10-19,205.833
2017-10-20,201.894
2017-10-23,202.386
2017-10-24,201.894
2017-10-25,204.848
2017-10-26,204.848
2017-10-27,205.735
2017-10-30,202.386
2017-10-31,202.436
2017-11-01,202.436
2017-11-02,202.436
2017-11-03,202.928
2017-11-07,202.042
2017-11-08,202.534
2017-11-09,202.091
2017-11-10,203.42
2017-11-13,206.818
2017-11-14,206.818
2017-11-15,206.818
2017-11-16,205.538
2017-11-17,206.818
2017-11-20,206.818
2017-11-21,204.947
2017-11-22,204.947
2017-11-23,203.568
2017-11-24,204.848
2017-11-27,205.341
2017-11-28,209.674
2017-11-29,208.739
2017-11-30,206.917
2017-12-04,206.424
2017-12-05,205.833
2017-12-06,204.356
2017-12-07,202.14
2017-12-08,204.848
2017-12-11,204.848
2017-12-12,206.769
2017-12-13,206.72
2017-12-14,206.769
2017-12-15,205.341
2017-12-18,204.848
2017-12-19,202.879
2017-12-20,203.371
2017-12-21,203.076
2017-12-22,208.788
2017-12-25,208.788
2017-12-26,210.167
2017-12-27,207.311
2017-12-28,209.773
2017-12-29,210.757
2018-01-02,210.659
2018-01-03,204.356
2018-01-04,203.371
2018-01-05,204.356
2018-01-08,204.848
2018-01-09,203.864
2018-01-10,203.864
2018-01-12,208.788
2018-01-15,208.689
2018-01-16,206.818
2018-01-17,208.689
2018-01-18,206.818
2018-01-19,213.515
2018-01-22,211.742
2018-01-23,207.458
2018-01-24,207.458
2018-01-25,211.693
2018-01-26,207.458
2018-01-29,211.742
2018-01-30,213.466
2018-01-31,221.591
2018-02-01,241.14
2018-02-02,236.364
2018-02-05,235.28
2018-02-06,226.515
2018-02-07,226.515
2018-02-08,231.242
2018-02-09,228.485
2018-02-12,227.106
2018-02-13,228.485
2018-02-14,228.485
2018-02-15,231.439
2018-02-16,229.519
2018-02-19,231.439
2018-02-20,231.439
2018-02-21,231.439
2018-02-22,231.538
2018-02-23,231.341
2018-02-26,227.992
2018-02-27,226.515
2018-02-28,226.515
2018-03-01,226.515
2018-03-02,224.545
2018-03-05,224.644
2018-03-06,228.485
2018-03-07,226.515
2018-03-08,241.189
2018-03-09,239.81
2018-03-12,237.25
2018-03-13,233.409
2018-03-14,231.439
2018-03-15,230.454
2018-03-16,233.409
2018-03-19,234.886
2018-03-20,234.788
2018-03-21,230.11
2018-03-22,230.11
2018-03-23,231.242
2018-03-26,233.212
2018-03-27,228.682
2018-03-28,228.534
2018-03-29,228.485
2018-03-30,226.515
2018-04-02,225.481
2018-04-03,216.174
2018-04-04,224.545
2018-04-05,216.667
2018-04-06,216.667
2018-04-09,226.023
2018-04-10,222.576
2018-04-11,221.591
2018-04-12,221.591
2018-04-13,223.56
2018-04-16,216.667
2018-04-17,222.576
2018-04-18,214.352
2018-04-19,215.682
2018-04-20,215.682
2018-04-23,214.697
2018-04-24,213.909
2018-04-25,214.204
2018-04-26,214.697
2018-04-27,214.697
2018-04-30,207.507
2018-05-02,216.125
2018-05-03,216.371
2018-05-04,213.811
2018-05-07,213.811
2018-05-08,211.742
2018-05-09,214.598
2018-05-10,212.727
2018-05-11,211.742
2018-05-14,208.788
2018-05-15,208.788
2018-05-16,208.64
2018-05-17,208.591
2018-05-18,211.693
2018-05-21,210.757
2018-05-22,205.833
2018-05-23,202.879
2018-05-24,201.894
2018-05-25,202.879
2018-05-28,206.72
2018-05-29,204.848
2018-05-30,201.894
2018-05-31,199.924
2018-06-01,200.909
2018-06-04,200.909
2018-06-05,200.909
2018-06-06,200.909
2018-06-07,206.72
2018-06-08,201.992
2018-06-11,202.879
2018-06-12,206.769
2018-06-13,210.659
2018-06-14,206.769
2018-06-18,203.026
2018-06-19,201.894
2018-06-20,202.879
2018-06-21,203.076
2018-06-22,210.265
2018-06-25,204.848
2018-06-26,210.167
2018-06-27,210.167
2018-06-28,210.757
2018-06-29,203.864
2018-07-02,205.341
2018-07-03,199.432
2018-07-04,199.432
2018-07-05,199.432
2018-07-06,198.151
2018-07-09,199.924
2018-07-10,199.924
2018-07-11,199.924
2018-07-12,197.954
2018-07-13,198.004
2018-07-16,199.924
2018-07-17,197.954
2018-07-18,196.97
2018-07-19,196.97
2018-07-20,196.97
2018-07-23,196.97
2018-07-24,196.97
2018-07-25,196.97
2018-07-26,196.97
2018-07-27,196.97
2018-07-31,196.97
2018-08-01,196.97
2018-08-02,203.273
2018-08-03,201.894
2018-08-06,196.97
2018-08-07,197.117
2018-08-08,197.117
2018-08-09,201.401
2018-08-10,196.97
2018-08-13,196.97
2018-08-15,196.97
2018-08-16,199.924
2018-08-17,200.909
2018-08-24,198.939
2018-08-27,198.939
2018-08-28,200.811
2018-08-29,200.909
2018-08-30,196.97
2018-08-31,196.97
2018-09-03,196.97
2018-09-04,201.894
2018-09-05,196.97
2018-09-06,195.985
2018-09-07,195.985
2018-09-10,194.015
2018-09-12,191.996
2018-09-13,192.045
2018-09-14,190.076
2018-09-17,187.121
2018-09-18,193.917
2018-09-19,192.538
2018-09-20,195.0
2018-09-21,192.045
2018-09-24,192.045
2018-09-25,191.553
2018-09-26,192.045
2018-09-27,190.076
2018-09-28,187.121
2018-10-01,187.121
2018-10-02,186.136
2018-10-03,188.106
2018-10-04,190.076
2018-10-05,186.136
2018-10-08,186.136
2018-10-09,186.136
2018-10-10,185.151
2018-10-11,184.117
2018-10-12,182.197
2018-10-15,182.197
2018-10-16,182.197
2018-10-17,182.197
2018-10-18,182.197
2018-10-19,182.098
2018-10-22,182.098
2018-10-23,181.704
2018-10-24,181.212
2018-10-25,180.178
2018-10-26,180.129
2018-10-29,180.72
2018-10-30,180.227
2018-10-31,180.72
2018-11-01,180.227
2018-11-02,180.227
2018-11-05,180.375
2018-11-07,180.227
2018-11-08,182.197
2018-11-09,180.72
2018-11-12,180.72
2018-11-13,180.227
2018-11-14,180.227
2018-11-15,180.227
2018-11-16,180.227
2018-11-19,183.182
2018-11-22,183.182
2018-11-23,183.182
2018-11-26,183.182
2018-11-27,182.197
2018-11-28,181.36
2018-11-29,181.704
2018-11-30,182.197
2018-12-03,184.659
2018-12-04,183.182
2018-12-05,186.136
2018-12-06,185.151
2018-12-07,185.447
2018-12-10,186.136
2018-12-11,184.954
2018-12-12,184.905
2018-12-13,184.167
2018-12-14,183.182
2018-12-17,185.742
2018-12-18,183.182
2018-12-19,185.841
2018-12-20,185.841
2018-12-21,178.257
2018-12-24,178.159
2018-12-25,181.901
2018-12-26,177.765
2018-12-27,178.257
2018-12-28,163.977
2018-12-31,180.326
2019-01-02,180.227
2019-01-03,180.227
2019-01-04,182.197
2019-01-07,182.197
2019-01-08,181.212
2019-01-09,181.212
2019-01-10,181.212
2019-01-14,181.212
2019-01-15,181.212
2019-01-16,181.114
2019-01-17,181.015
2019-01-18,179.932
2019-01-21,180.03
2019-01-22,180.178
2019-01-23,180.129
2019-01-24,179.882
2019-01-25,178.257
2019-01-28,178.257
2019-01-29,177.273
2019-01-30,176.977
2019-01-31,177.174
2019-02-01,178.257
2019-02-04,177.125
2019-02-05,179.242
2019-02-06,177.273
2019-02-07,177.273
2019-02-08,177.273
2019-02-11,178.257
2019-02-12,177.076
2019-02-13,177.076
2019-02-14,177.273
2019-02-15,176.78
2019-02-18,176.78
2019-02-19,176.78
2019-02-20,176.288
2019-02-21,176.288
2019-02-22,176.288
2019-02-25,177.174
2019-02-26,175.303
2019-02-27,176.288
2019-02-28,176.288
2019-03-01,176.189
2019-03-04,178.257
2019-03-05,176.977
2019-03-06,177.174
2019-03-07,176.288
2019-03-08,176.288
2019-03-11,175.254
2019-03-12,175.204
2019-03-13,175.254
2019-03-14,175.303
2019-03-15,175.204
2019-03-18,175.204
2019-03-19,177.273
2019-03-20,177.273
2019-03-21,177.273
2019-03-22,175.303
2019-03-25,177.273
2019-03-26,177.174
2019-03-27,177.273
2019-03-28,179.242
2019-03-29,175.303
2019-04-01,174.318
2019-04-02,182.197
2019-04-03,182.197
2019-04-04,185.151
2019-04-05,187.121
2019-04-08,190.076
2019-04-09,190.076
2019-04-10,191.996
2019-04-11,190.076
2019-04-12,190.076
2019-04-15,190.076
2019-04-16,190.076
2019-04-17,190.174
2019-04-18,187.121
2019-04-19,187.121
2019-04-22,191.159
2019-04-23,190.568
2019-04-24,190.864
2019-04-25,190.962
2019-04-26,190.962
2019-04-29,187.121
2019-04-30,187.121
2019-05-02,187.121
2019-05-03,187.023
2019-05-06,186.136
2019-05-07,186.136
2019-05-08,185.151
2019-05-09,185.151
2019-05-10,187.121
2019-05-13,187.121
2019-05-14,187.121
2019-05-15,187.121
2019-05-16,186.038
2019-05-17,183.182
2019-05-20,183.182
2019-05-21,183.182
2019-05-22,183.182
2019-05-23,183.182
2019-05-24,177.273
2019-05-27,177.273
2019-05-28,177.273
2019-05-29,177.273
2019-05-30,177.273
2019-05-31,177.174
2019-06-03,182.197
2019-06-04,177.273
2019-06-10,177.273
2019-06-11,177.174
2019-06-12,177.174
2019-06-13,176.78
2019-06-14,176.288
2019-06-17,175.303
2019-06-18,177.273
2019-06-19,177.273
2019-06-20,177.273
2019-06-21,177.273
2019-06-24,177.273
2019-06-25,177.273
2019-06-26,177.273
2019-06-27,177.273
2019-06-28,177.273
2019-07-01,177.273
2019-07-02,177.273
2019-07-03,172.348
2019-07-04,177.273
2019-07-05,177.273
2019-07-08,180.227
2019-07-09,181.212
2019-07-10,186.136
2019-07-11,186.087
2019-07-12,187.121
2019-07-15,182.197
2019-07-16,184.167
2019-07-17,187.121
2019-07-18,185.644
2019-07-19,187.121
2019-07-22,187.121
2019-07-23,187.121
2019-07-24,187.121
2019-07-25,189.091
2019-07-26,185.151
2019-07-29,186.136
2019-07-31,184.659
2019-08-01,187.121
2019-08-02,186.136
2019-08-05,186.136
2019-08-06,186.136
2019-08-07,187.121
2019-08-08,187.121
2019-08-09,187.121
2019-08-15,188.549
2019-08-16,188.549
2019-08-19,188.549
2019-08-22,188.549
2019-08-23,188.106
2019-08-26,189.091
2019-08-27,191.947
2019-08-28,189.091
2019-08-29,191.061
2019-08-30,188.106
2019-09-02,191.061
2019-09-03,191.061
2019-09-04,192.045
2019-09-05,191.061
2019-09-06,192.045
2019-09-09,192.045
2019-09-10,192.045
2019-09-11,191.061
2019-09-12,191.061
2019-09-13,191.061
2019-09-16,191.061
2019-09-17,191.061
2019-09-18,191.061
2019-09-19,191.011
2019-09-20,190.568
2019-09-23,190.568
2019-09-24,189.091
2019-09-25,189.091
2019-09-26,189.091
2019-09-27,189.091
2019-09-30,189.091
2019-10-01,189.091
2019-10-02,189.091
2019-10-03,189.14
2019-10-04,189.14
2019-10-07,189.091
2019-10-08,189.091
2019-10-09,189.091
2019-10-10,189.091
2019-10-11,189.091
2019-10-14,189.042
2019-10-15,189.042
2019-10-16,189.091
2019-10-17,189.091
2019-10-18,189.091
2019-10-21,189.091
2019-10-22,189.091
2019-10-23,189.091
2019-10-24,189.091
2019-10-25,188.992
2019-10-28,188.992
2019-10-29,189.091
2019-10-30,190.076
2019-10-31,189.091
2019-11-01,189.091
2019-11-04,189.288
2019-11-05,189.091
2019-11-07,190.076
2019-11-08,189.091
2019-11-12,189.091
2019-11-13,189.091
2019-11-14,189.091
2019-11-15,188.106
2019-11-19,189.091
2019-11-20,189.091
2019-11-21,189.091
2019-11-22,189.091
2019-11-25,189.091
2019-11-26,189.091
2019-11-27,189.091
2019-11-28,189.091
2019-11-29,187.121
2019-12-02,182.689
2019-12-03,182.689
2019-12-04,182.689
2019-12-05,180.227
2019-12-06,180.227
2019-12-09,180.227
2019-12-10,180.227
2019-12-11,182.197
2019-12-12,182.295
2019-12-13,180.424
2019-12-16,180.424
2019-12-17,180.227
2019-12-18,185.644
2019-12-19,185.644
2019-12-20,185.151
2019-12-23,187.121
2019-12-24,192.045
2019-12-25,192.045
2019-12-26,192.045
2019-12-27,193.03
2019-12-30,191.996
2019-12-31,189.091
2020-01-02,189.091
2020-01-03,189.091
2020-01-06,189.091
2020-01-07,189.091
2020-01-08,187.121
2020-01-09,192.045
2020-01-10,189.091
2020-01-13,189.189
2020-01-14,191.553
2020-01-15,191.553
2020-01-16,191.553
2020-01-17,188.106
2020-01-20,187.17
2020-01-21,187.17
2020-01-22,189.091
2020-01-23,189.091
2020-01-24,195.0
2020-01-27,190.125
2020-01-28,196.97
2020-01-29,191.11
2020-01-30,189.829
2020-01-31,195.0
2020-02-03,195.0
2020-02-04,194.901
2020-02-05,194.015
2020-02-06,193.966
2020-02-07,196.477
2020-02-10,198.939
2020-02-11,198.939
2020-02-12,192.981
2020-02-13,192.587
2020-02-14,194.015
2020-02-17,195.0
2020-02-18,193.03
2020-02-19,196.871
2020-02-20,191.061
2020-02-21,194.015
2020-02-24,190.568
2020-02-25,194.015
2020-02-26,195.0
2020-02-27,189.189
2020-02-28,188.155
2020-03-02,183.182
2020-03-03,183.28
2020-03-04,189.091
2020-03-05,182.197
2020-03-06,177.371
2020-03-09,164.47
2020-03-10,178.257
2020-03-11,174.318
2020-03-12,160.53
2020-03-13,159.545
2020-03-16,143.739
2020-03-17,143.689
2020-03-18,137.977
2020-03-19,143.492
2020-03-20,149.204
2020-03-23,155.114
2020-03-24,161.269
2020-03-25,154.917
2020-03-26,157.97
2020-03-27,151.765
2020-03-30,153.636
2020-03-31,153.636
2020-04-01,147.727
2020-04-02,147.727
2020-04-03,141.867
2020-04-06,141.818
2020-04-07,136.155
2020-04-08,137.879
2020-04-09,137.879
2020-04-10,141.523
2020-04-13,141.523
2020-04-14,137.879
2020-04-15,136.401
2020-04-16,136.401
2020-04-17,132.954
2020-04-20,130.0
2020-04-21,124.829
2020-04-22,123.106
2020-04-23,123.106
2020-04-24,126.947
2020-04-27,123.106
2020-04-28,119.708
2020-04-29,124.485
2020-04-30,129.458
2020-05-04,134.629
2020-05-05,137.879
2020-05-06,137.879
2020-05-07,136.894
2020-05-08,132.954
2020-05-11,132.954
2020-05-12,128.03
2020-05-13,130.985
2020-05-14,128.03
2020-05-15,127.538
2020-05-18,128.03
2020-05-19,123.598
2020-05-20,127.932
2020-05-21,130.0
2020-05-22,127.932
2020-05-26,131.822
2020-05-27,132.561
2020-05-28,132.954
2020-05-29,132.954
2020-06-01,133.939
2020-06-02,135.417
2020-06-03,139.848
2020-06-04,139.996
2020-06-05,137.879
2020-06-08,137.829
2020-06-09,136.894
2020-06-10,136.894
2020-06-11,136.697
2020-06-12,135.909
2020-06-15,136.894
2020-06-16,138.864
2020-06-17,144.379
2020-06-18,141.424
2020-06-19,143.788
2020-06-22,147.727
2020-06-23,144.28
2020-06-24,143.0
2020-06-25,142.901
2020-06-26,140.341
2020-06-29,138.47
2020-06-30,137.879
2020-07-01,137.879
2020-07-02,137.879
2020-07-03,140.833
2020-07-06,140.833
2020-07-07,140.833
2020-07-08,140.833
2020-07-09,141.326
2020-07-10,137.879
2020-07-13,137.879
2020-07-14,135.17
2020-07-15,138.864
2020-07-16,139.848
2020-07-17,138.864
2020-07-20,137.485
2020-07-21,137.879
2020-07-22,137.879
2020-07-23,139.75
2020-07-24,137.386
2020-07-27,136.401
2020-07-28,133.644
2020-07-29,137.879
2020-08-03,137.879
2020-08-04,135.466
2020-08-05,135.515
2020-08-06,137.386
2020-08-07,136.401
2020-08-10,136.008
2020-08-11,140.341
2020-08-12,135.466
2020-08-13,136.057
2020-08-17,135.909
2020-08-18,135.614
2020-08-19,134.924
2020-08-24,134.924
2020-08-25,132.905
2020-08-26,128.03
2020-08-27,127.045
2020-08-28,126.996
2020-08-31,128.03
2020-09-01,128.621
2020-09-02,127.341
2020-09-03,128.03
2020-09-04,127.045
2020-09-07,130.0
2020-09-08,127.538
2020-09-09,127.045
2020-09-10,128.03
2020-09-11,126.011
2020-09-14,127.045
2020-09-15,127.045
2020-09-16,126.061
2020-09-17,125.125
2020-09-18,125.174
2020-09-21,127.538
2020-09-22,127.538
2020-09-23,126.061
2020-09-24,122.121
2020-09-25,122.121
2020-09-28,122.269
2020-09-29,124.091
2020-09-30,124.091
2020-10-01,127.045
2020-10-02,128.03
2020-10-05,128.03
2020-10-06,128.03
2020-10-07,128.03
2020-10-08,128.03
2020-10-09,128.917
2020-10-12,128.03
2020-10-13,128.03
2020-10-14,131.773
2020-10-15,130.098
2020-10-16,130.098
2020-10-19,128.72
2020-10-20,129.015
2020-10-21,129.508
2020-10-22,131.133
2020-10-23,132.954
2020-10-26,135.811
2020-10-27,136.894
2020-10-28,135.909
2020-11-02,133.939
2020-11-03,132.954
2020-11-04,132.954
2020-11-05,133.447
2020-11-09,138.371
2020-11-10,140.833
2020-11-11,141.523
2020-11-12,140.833
2020-11-13,141.523
2020-11-16,141.818
2020-11-17,142.803
2020-11-19,144.773
2020-11-20,147.629
2020-11-23,151.568
2020-11-24,152.159
2020-11-25,153.636
2020-11-26,151.667
2020-11-27,150.682
2020-11-30,152.651
2020-12-01,151.371
2020-12-02,150.288
2020-12-03,150.288
2020-12-04,149.155
2020-12-07,149.204
2020-12-08,149.352
2020-12-09,148.712
2020-12-10,149.697
2020-12-11,154.621
2020-12-14,153.636
2020-12-15,153.538
2020-12-16,150.682
2020-12-17,153.193
2020-12-18,156.492
2020-12-21,150.239
2020-12-22,152.602
2020-12-23,152.651
2020-12-24,150.386
2020-12-25,152.553
2020-12-28,150.682
2020-12-29,149.697
2020-12-30,147.727
2020-12-31,153.587
2021-01-04,151.667
2021-01-05,148.712
2021-01-06,149.008
2021-01-07,150.189
2021-01-08,149.746
2021-01-12,149.746
2021-01-13,149.106
2021-01-14,148.811
2021-01-15,151.667
2021-01-18,151.667
2021-01-19,153.636
2021-01-20,154.424
2021-01-21,153.636
2021-01-22,156.591
2021-01-25,156.591
2021-01-26,159.545
2021-01-27,157.576
2021-01-28,157.576
2021-01-29,158.462
2021-02-01,156.591
2021-02-02,157.576
2021-02-03,159.053
2021-02-04,157.674
2021-02-05,157.674
2021-02-08,158.659
2021-02-09,158.659
2021-02-10,157.576
2021-02-11,157.428
2021-02-12,157.083
2021-02-15,156.098
2021-02-16,156.098
2021-02-17,153.242
2021-02-18,154.621
2021-02-19,152.701
2021-02-22,155.114
2021-02-23,155.114
2021-02-24,150.583
2021-02-25,152.651
2021-02-26,152.651
2021-03-01,152.651
2021-03-02,147.875
2021-03-03,148.712
2021-03-04,148.712
2021-03-05,147.481
2021-03-08,145.807
2021-03-09,146.299
2021-03-10,146.299
2021-03-11,146.348
2021-03-12,150.386
2021-03-15,150.386
2021-03-16,146.742
2021-03-17,150.288
2021-03-18,154.424
2021-03-19,155.606
2021-03-22,154.572
2021-03-23,148.712
2021-03-24,154.621
2021-03-25,158.561
2021-03-26,157.576
2021-03-29,151.667
2021-03-30,156.098
2021-03-31,154.523
2021-04-01,157.576
2021-04-02,158.462
2021-04-05,157.576
2021-04-06,157.92
2021-04-07,157.871
2021-04-08,157.576
2021-04-09,157.576
2021-04-12,157.576
2021-04-13,157.576
2021-04-14,157.576
2021-04-15,157.576
2021-04-16,155.606
2021-04-19,155.606
2021-04-20,157.576
2021-04-21,157.526
2021-04-22,157.576
2021-04-23,157.576
2021-04-26,157.576
2021-04-27,157.477
2021-04-28,156.591
2021-04-29,156.591
2021-04-30,156.591
2021-05-03,157.428
2021-05-04,157.576
2021-05-05,157.576
2021-05-06,157.576
2021-05-07,155.606
2021-05-10,156.591
2021-05-11,155.114
2021-05-12,155.704
2021-05-17,159.545
2021-05-18,157.576
2021-05-19,158.561
2021-05-20,157.083
