date,EQD
2016-07-29,1074.0
2016-08-01,1074.0
2016-08-02,1074.0
2016-08-03,1074.0
2016-08-04,1074.0
2016-08-05,1074.0
2016-08-08,1020.0
2016-08-09,1020.0
2016-08-10,1020.0
2016-08-11,1020.0
2016-08-12,1020.0
2016-08-15,1020.0
2016-08-16,1020.0
2016-08-17,958.9
2016-08-18,958.9
2016-08-19,958.9
2016-08-22,958.9
2016-08-23,958.9
2016-08-24,1014.0
2016-08-25,1014.0
2016-08-26,1014.0
2016-08-29,1014.0
2016-08-30,1014.0
2016-08-31,1014.0
2016-09-01,1014.0
2016-09-02,1014.0
2016-09-05,1014.0
2016-09-06,1014.0
2016-09-07,1014.0
2016-09-08,1014.0
2016-09-09,1014.0
2016-09-14,1014.0
2016-09-15,1014.0
2016-09-16,1014.0
2016-09-19,1014.0
2016-09-20,1014.0
2016-09-21,1014.0
2016-09-22,955.0
2016-09-23,955.0
2016-09-26,955.0
2016-09-27,955.0
2016-09-28,955.0
2016-09-29,955.0
2016-09-30,1012.0
2016-10-04,1012.0
2016-10-05,1012.0
2016-10-06,1012.0
2016-10-07,1012.0
2016-10-10,1012.0
2016-10-11,1012.0
2016-10-12,1012.0
2016-10-13,1012.0
2016-10-14,1012.0
2016-10-17,1012.0
2016-10-18,1012.0
2016-10-19,1012.0
2016-10-20,1012.0
2016-10-21,1048.0
2016-10-24,1048.0
2016-10-25,1048.0
2016-10-26,1048.0
2016-10-27,1048.0
2016-10-28,1048.0
2016-10-31,1048.0
2016-11-01,1000.0
2016-11-02,1000.0
2016-11-03,1000.0
2016-11-04,1000.0
2016-11-07,1000.0
2016-11-08,1000.0
2016-11-09,942.0
2016-11-10,942.0
2016-11-11,942.0
2016-11-14,945.0
2016-11-15,942.0
2016-11-16,942.0
2016-11-17,942.0
2016-11-21,942.0
2016-11-22,942.0
2016-11-23,942.0
2016-11-24,942.0
2016-11-25,930.0
2016-11-28,930.0
2016-11-29,930.0
2016-11-30,874.5
2016-12-01,926.9
2016-12-02,982.5
2016-12-05,940.0
2016-12-06,940.0
2016-12-07,940.0
2016-12-08,940.0
2016-12-09,940.0
2016-12-14,941.0
2016-12-15,941.0
2016-12-16,941.0
2016-12-19,941.0
2016-12-20,950.0
2016-12-21,950.0
2016-12-22,980.0
2016-12-23,989.0
2016-12-26,999.0
2016-12-27,999.0
2016-12-28,1000.0
2016-12-29,1000.0
2016-12-30,1000.0
2017-01-02,1000.0
2017-01-03,1000.0
2017-01-04,1000.0
2017-01-05,990.0
2017-01-06,1000.0
2017-01-09,1000.0
2017-01-10,998.0
2017-01-12,999.0
2017-01-13,1000.0
2017-01-16,1000.0
2017-01-17,990.0
2017-01-18,990.0
2017-01-19,990.0
2017-01-20,1000.0
2017-01-23,999.0
2017-01-24,1000.0
2017-01-25,1000.0
2017-01-26,1000.0
2017-01-27,1000.0
2017-01-30,1000.0
2017-01-31,1050.0
2017-02-01,1050.0
2017-02-02,1049.0
2017-02-03,1050.0
2017-02-06,1050.0
2017-02-07,1050.0
2017-02-08,1050.0
2017-02-09,1050.0
2017-02-10,1050.0
2017-02-13,1050.0
2017-02-14,1049.0
2017-02-15,1049.0
2017-02-16,1000.0
2017-02-17,1030.0
2017-02-20,1030.0
2017-02-21,1030.0
2017-02-22,1030.0
2017-02-23,1030.0
2017-02-24,1090.0
2017-02-27,1090.0
2017-02-28,1090.0
2017-03-01,1030.0
2017-03-02,1030.0
2017-03-03,1030.0
2017-03-06,1030.0
2017-03-07,1035.0
2017-03-08,1035.0
2017-03-09,1090.0
2017-03-10,1045.0
2017-03-13,1050.0
2017-03-14,1050.0
2017-03-15,1050.0
2017-03-16,1050.0
2017-03-17,1050.0
2017-03-20,1050.0
2017-03-21,1046.0
2017-03-22,1046.0
2017-03-23,1046.0
2017-03-24,1045.0
2017-03-27,1045.0
2017-03-28,1047.0
2017-03-29,1045.0
2017-03-30,1045.0
2017-03-31,1045.0
2017-04-03,1045.0
2017-04-04,1106.0
2017-04-05,1106.0
2017-04-06,1106.0
2017-04-07,1045.0
2017-04-10,1045.0
2017-04-11,1045.0
2017-04-12,1045.0
2017-04-13,1050.0
2017-04-14,1051.0
2017-04-17,1051.0
2017-04-18,1056.0
2017-04-19,1056.0
2017-04-20,1100.0
2017-04-21,1100.0
2017-04-24,1106.0
2017-04-25,1104.0
2017-04-26,1104.0
2017-04-27,1104.0
2017-04-28,1104.0
2017-05-02,1104.0
2017-05-03,1100.0
2017-05-04,1073.0
2017-05-05,1100.0
2017-05-08,1100.0
2017-05-09,1100.0
2017-05-10,1100.0
2017-05-11,1100.0
2017-05-12,1070.0
2017-05-15,1070.0
2017-05-16,1070.0
2017-05-17,1070.0
2017-05-18,1070.0
2017-05-19,1100.0
2017-05-22,1095.0
2017-05-23,1085.0
2017-05-24,1085.0
2017-05-25,1050.0
2017-05-26,1050.0
2017-05-29,1050.0
2017-05-30,1055.0
2017-05-31,1055.0
2017-06-01,1055.0
2017-06-02,1111.0
2017-06-05,1061.0
2017-06-06,976.0
2017-06-07,975.0
2017-06-08,975.0
2017-06-09,975.0
2017-06-12,975.0
2017-06-13,975.0
2017-06-14,975.0
2017-06-15,955.0
2017-06-16,955.0
2017-06-19,1012.0
2017-06-20,1012.0
2017-06-21,1012.0
2017-06-22,980.0
2017-06-23,980.0
2017-06-28,980.0
2017-06-29,980.0
2017-06-30,980.0
2017-07-03,980.0
2017-07-04,980.0
2017-07-05,980.0
2017-07-06,980.0
2017-07-07,998.0
2017-07-10,998.0
2017-07-11,998.0
2017-07-12,998.0
2017-07-13,1000.0
2017-07-14,1016.0
2017-07-17,1030.0
2017-07-18,1040.0
2017-07-19,1040.0
2017-07-20,1040.0
2017-07-21,979.0
2017-07-24,979.0
2017-07-25,979.0
2017-07-26,986.1
2017-07-27,1001.0
2017-07-28,1050.0
2017-07-31,1050.0
2017-08-01,1050.0
2017-08-02,1050.0
2017-08-03,1050.0
2017-08-04,1100.0
2017-08-07,1100.0
2017-08-08,1100.0
2017-08-09,1100.0
2017-08-10,1100.0
2017-08-11,1130.0
2017-08-15,1130.0
2017-08-16,1080.0
2017-08-17,1080.0
2017-08-18,1080.0
2017-08-22,1080.0
2017-08-23,1080.0
2017-08-24,1080.0
2017-08-25,1080.0
2017-08-28,1080.0
2017-08-29,1080.0
2017-08-30,1060.0
2017-08-31,1051.0
2017-09-04,1051.0
2017-09-05,1051.0
2017-09-06,1051.0
2017-09-07,1065.0
2017-09-08,1065.0
2017-09-11,1090.0
2017-09-12,1090.0
2017-09-13,1090.0
2017-09-14,1090.0
2017-09-15,1110.0
2017-09-18,1110.0
2017-09-19,1115.0
2017-09-20,1115.0
2017-09-21,1115.0
2017-09-25,1075.0
2017-09-26,1075.0
2017-09-27,1100.0
2017-09-28,1100.0
2017-09-29,1071.0
2017-10-02,1090.0
2017-10-03,1090.0
2017-10-04,1090.0
2017-10-05,1090.0
2017-10-06,1090.0
2017-10-09,1090.0
2017-10-10,1090.0
2017-10-11,1090.0
2017-10-12,1090.0
2017-10-13,1090.0
2017-10-16,1090.0
2017-10-17,1090.0
2017-10-18,1090.0
2017-10-19,1100.0
2017-10-20,1036.0
2017-10-23,1098.0
2017-10-24,1098.0
2017-10-25,1098.0
2017-10-26,1098.0
2017-10-27,1082.0
2017-10-30,1113.0
2017-10-31,1113.0
2017-11-01,1095.0
2017-11-02,1095.0
2017-11-03,1082.0
2017-11-07,1082.0
2017-11-08,1082.0
2017-11-09,1124.0
2017-11-10,1124.0
2017-11-13,1124.0
2017-11-14,1124.0
2017-11-15,1124.0
2017-11-16,1124.0
2017-11-17,1124.0
2017-11-20,1124.0
2017-11-21,1124.0
2017-11-22,1124.0
2017-11-23,1124.0
2017-11-24,1150.0
2017-11-27,1150.0
2017-11-28,1217.0
2017-11-29,1217.0
2017-11-30,1150.0
2017-12-04,1100.0
2017-12-05,1100.0
2017-12-06,1110.0
2017-12-07,1110.0
2017-12-08,1110.0
2017-12-11,1110.0
2017-12-12,1110.0
2017-12-13,1110.0
2017-12-14,1110.0
2017-12-15,1110.0
2017-12-18,1110.0
2017-12-19,1110.0
2017-12-20,1110.0
2017-12-21,1080.0
2017-12-22,1090.0
2017-12-25,1090.0
2017-12-26,1090.0
2017-12-27,1090.0
2017-12-28,1053.0
2017-12-29,1106.0
2018-01-02,1106.0
2018-01-03,1106.0
2018-01-04,1106.0
2018-01-05,1129.0
2018-01-08,1129.0
2018-01-09,1128.0
2018-01-10,1128.0
2018-01-12,1129.0
2018-01-15,1129.0
2018-01-16,1129.0
2018-01-17,1129.0
2018-01-18,1129.0
2018-01-19,1130.0
2018-01-22,1130.0
2018-01-23,1130.0
2018-01-24,1197.0
2018-01-25,1200.0
2018-01-26,1250.0
2018-01-29,1250.0
2018-01-30,1250.0
2018-01-31,1250.0
2018-02-01,1250.0
2018-02-02,1290.0
2018-02-05,1290.0
2018-02-06,1290.0
2018-02-07,1290.0
2018-02-08,1290.0
2018-02-09,1290.0
2018-02-12,1290.0
2018-02-13,1290.0
2018-02-14,1290.0
2018-02-15,1290.0
2018-02-16,1290.0
2018-02-19,1290.0
2018-02-20,1290.0
2018-02-21,1290.0
2018-02-22,1290.0
2018-02-23,1300.0
2018-02-26,1300.0
2018-02-27,1300.0
2018-02-28,1300.0
2018-03-01,1295.0
2018-03-02,1300.0
2018-03-05,1300.0
2018-03-06,1300.0
2018-03-07,1300.0
2018-03-08,1300.0
2018-03-09,1300.0
2018-03-12,1223.0
2018-03-13,1250.0
2018-03-14,1250.0
2018-03-15,1250.0
2018-03-16,1250.0
2018-03-19,1250.0
2018-03-20,1250.0
2018-03-21,1254.0
2018-03-22,1254.0
2018-03-23,1254.0
2018-03-26,1254.0
2018-03-27,1254.0
2018-03-28,1254.0
2018-03-29,1254.0
2018-03-30,1200.0
2018-04-02,1200.0
2018-04-03,1200.0
2018-04-04,1200.0
2018-04-05,1200.0
2018-04-06,1190.0
2018-04-09,1190.0
2018-04-10,1190.0
2018-04-11,1190.0
2018-04-12,1190.0
2018-04-13,1190.0
2018-04-16,1190.0
2018-04-17,1190.0
2018-04-18,1190.0
2018-04-19,1190.0
2018-04-20,1190.0
2018-04-23,1190.0
2018-04-24,1190.0
2018-04-25,1190.0
2018-04-26,1190.0
2018-04-27,1190.0
2018-04-30,1190.0
2018-05-02,1190.0
2018-05-03,1190.0
2018-05-04,1190.0
2018-05-07,1190.0
2018-05-08,1190.0
2018-05-09,1190.0
2018-05-10,1166.0
2018-05-11,1165.0
2018-05-14,1165.0
2018-05-15,1165.0
2018-05-16,1165.0
2018-05-17,1165.0
2018-05-18,1165.0
2018-05-21,1165.0
2018-05-22,1165.0
2018-05-23,1165.0
2018-05-24,1165.0
2018-05-25,1234.0
2018-05-28,1234.0
2018-05-29,1234.0
2018-05-30,1234.0
2018-05-31,1234.0
2018-06-01,1240.0
2018-06-04,1240.0
2018-06-05,1240.0
2018-06-06,1240.0
2018-06-07,1240.0
2018-06-08,1240.0
2018-06-11,1159.0
2018-06-12,1159.0
2018-06-13,1159.0
2018-06-14,1159.0
2018-06-18,1159.0
2018-06-19,1159.0
2018-06-20,1159.0
2018-06-21,1159.0
2018-06-22,1199.0
2018-06-25,1199.0
2018-06-26,1199.0
2018-06-27,1199.0
2018-06-28,1199.0
2018-06-29,1160.0
2018-07-02,1160.0
2018-07-03,1160.0
2018-07-04,1160.0
2018-07-05,1160.0
2018-07-06,1100.0
2018-07-09,1100.0
2018-07-10,1100.0
2018-07-11,1100.0
2018-07-12,1100.0
2018-07-13,1047.0
2018-07-16,1047.0
2018-07-17,1047.0
2018-07-18,1047.0
2018-07-19,1047.0
2018-07-20,1047.0
2018-07-23,1047.0
2018-07-24,1047.0
2018-07-25,1047.0
2018-07-26,1047.0
2018-07-27,1046.0
2018-07-31,1046.0
2018-08-01,1046.0
2018-08-02,1046.0
2018-08-03,1046.0
2018-08-06,1046.0
2018-08-07,1046.0
2018-08-08,1046.0
2018-08-09,1046.0
2018-08-10,1047.0
2018-08-13,1090.0
2018-08-15,1100.0
2018-08-16,1100.0
2018-08-17,1100.0
2018-08-24,1100.0
2018-08-27,1100.0
2018-08-28,1100.0
2018-08-29,1100.0
2018-08-30,1130.0
2018-08-31,1130.0
2018-09-03,1080.0
2018-09-04,1080.0
2018-09-05,1080.0
2018-09-06,1080.0
2018-09-07,1048.0
2018-09-10,1048.0
2018-09-12,1046.0
2018-09-13,1046.0
2018-09-14,1046.0
2018-09-17,1046.0
2018-09-18,1046.0
2018-09-19,1046.0
2018-09-20,986.0
2018-09-21,986.0
2018-09-24,1000.0
2018-09-25,1000.0
2018-09-26,1050.0
2018-09-27,1050.0
2018-09-28,1050.0
2018-10-01,1050.0
2018-10-02,1050.0
2018-10-03,1050.0
2018-10-04,1050.0
2018-10-05,1050.0
2018-10-08,1050.0
2018-10-09,1050.0
2018-10-10,1050.0
2018-10-11,1050.0
2018-10-12,1050.0
2018-10-15,1050.0
2018-10-16,1050.0
2018-10-17,1050.0
2018-10-18,1050.0
2018-10-19,1050.0
2018-10-22,1050.0
2018-10-23,1050.0
2018-10-24,1050.0
2018-10-25,1000.0
2018-10-26,1019.0
2018-10-29,1019.0
2018-10-30,1019.0
2018-10-31,1019.0
2018-11-01,1019.0
2018-11-02,1019.0
2018-11-05,1019.0
2018-11-07,1019.0
2018-11-08,1025.0
2018-11-09,1025.0
2018-11-12,1025.0
2018-11-13,1025.0
2018-11-14,1025.0
2018-11-15,1025.0
2018-11-16,1079.0
2018-11-19,1079.0
2018-11-22,1079.0
2018-11-23,1079.0
2018-11-26,1079.0
2018-11-27,1079.0
2018-11-28,1079.0
2018-11-29,1079.0
2018-11-30,1079.0
2018-12-03,1079.0
2018-12-04,1079.0
2018-12-05,1079.0
2018-12-06,1079.0
2018-12-07,1079.0
2018-12-10,1079.0
2018-12-11,1077.0
2018-12-12,1077.0
2018-12-13,1079.0
2018-12-14,1078.0
2018-12-17,1078.0
2018-12-18,1078.0
2018-12-19,1078.0
2018-12-20,1078.0
2018-12-21,1025.0
2018-12-24,1025.0
2018-12-25,1025.0
2018-12-26,1025.0
2018-12-27,1025.0
2018-12-28,1020.0
2018-12-31,1060.0
2019-01-02,1060.0
2019-01-03,1060.0
2019-01-04,1060.0
2019-01-07,1060.0
2019-01-08,1060.0
2019-01-09,1060.0
2019-01-10,1060.0
2019-01-14,1060.0
2019-01-15,1060.0
2019-01-16,1060.0
2019-01-17,1060.0
2019-01-18,998.0
2019-01-21,998.0
2019-01-22,998.0
2019-01-23,998.0
2019-01-24,1000.0
2019-01-25,1005.0
2019-01-28,1041.0
2019-01-29,1000.0
2019-01-30,1000.0
2019-01-31,1000.0
2019-02-01,1000.0
2019-02-04,1000.0
2019-02-05,1000.0
2019-02-06,1000.0
2019-02-07,1000.0
2019-02-08,1058.0
2019-02-11,1059.0
2019-02-12,1030.0
2019-02-13,1030.0
2019-02-14,1030.0
2019-02-15,1030.0
2019-02-18,1030.0
2019-02-19,1030.0
2019-02-20,1030.0
2019-02-21,1030.0
2019-02-22,1040.0
2019-02-25,1040.0
2019-02-26,1030.0
2019-02-27,1030.0
2019-02-28,1030.0
2019-03-01,1031.0
2019-03-04,1031.0
2019-03-05,1031.0
2019-03-06,1031.0
2019-03-07,1020.0
2019-03-08,1020.0
2019-03-11,1020.0
2019-03-12,1020.0
2019-03-13,1020.0
2019-03-14,1020.0
2019-03-15,1020.0
2019-03-18,1020.0
2019-03-19,1020.0
2019-03-20,1020.0
2019-03-21,1020.0
2019-03-22,1025.0
2019-03-25,1030.0
2019-03-26,1030.0
2019-03-27,1030.0
2019-03-28,1030.0
2019-03-29,1030.0
2019-04-01,1030.0
2019-04-02,1030.0
2019-04-03,1030.0
2019-04-04,1030.0
2019-04-05,1021.0
2019-04-08,1021.0
2019-04-09,1021.0
2019-04-10,1021.0
2019-04-11,1021.0
2019-04-12,1037.0
2019-04-15,1037.0
2019-04-16,1037.0
2019-04-17,1037.0
2019-04-18,1037.0
2019-04-19,1037.0
2019-04-22,1037.0
2019-04-23,1037.0
2019-04-24,1051.0
2019-04-25,1051.0
2019-04-26,1061.0
2019-04-29,1065.0
2019-04-30,1080.0
2019-05-02,1080.0
2019-05-03,1080.0
2019-05-06,1080.0
2019-05-07,1080.0
2019-05-08,1080.0
2019-05-09,1080.0
2019-05-10,1080.0
2019-05-13,1144.0
2019-05-14,1144.0
2019-05-15,1144.0
2019-05-16,1144.0
2019-05-17,1144.0
2019-05-20,1151.0
2019-05-21,1082.0
2019-05-22,1082.0
2019-05-23,1082.0
2019-05-24,1061.0
2019-05-27,1061.0
2019-05-28,1061.0
2019-05-29,1061.0
2019-05-30,1061.0
2019-05-31,1061.0
2019-06-03,1085.0
2019-06-04,1095.0
2019-06-10,1115.0
2019-06-11,1152.0
2019-06-12,1186.0
2019-06-13,1257.0
2019-06-14,1235.0
2019-06-17,1206.0
2019-06-18,1195.0
2019-06-19,1195.0
2019-06-20,1195.0
2019-06-21,1195.0
2019-06-24,1195.0
2019-06-25,1195.0
2019-06-26,1195.0
2019-06-27,1195.0
2019-06-28,1195.0
2019-07-01,1195.0
2019-07-02,1195.0
2019-07-03,1195.0
2019-07-04,1195.0
2019-07-05,1195.0
2019-07-08,1195.0
2019-07-09,1195.0
2019-07-10,1195.0
2019-07-11,1195.0
2019-07-12,1195.0
2019-07-15,1195.0
2019-07-16,1195.0
2019-07-17,1195.0
2019-07-18,1195.0
2019-07-19,1195.0
2019-07-22,1160.0
2019-07-23,1160.0
2019-07-24,1160.0
2019-07-25,1128.0
2019-07-26,1128.0
2019-07-29,1128.0
2019-07-31,1160.0
2019-08-01,1165.0
2019-08-02,1165.0
2019-08-05,1165.0
2019-08-06,1165.0
2019-08-07,1165.0
2019-08-08,1162.0
2019-08-09,1162.0
2019-08-15,1162.0
2019-08-16,1162.0
2019-08-19,1162.0
2019-08-22,1162.0
2019-08-23,1194.0
2019-08-26,1194.0
2019-08-27,1194.0
2019-08-28,1194.0
2019-08-29,1195.0
2019-08-30,1191.0
2019-09-02,1191.0
2019-09-03,1210.0
2019-09-04,1210.0
2019-09-05,1194.0
2019-09-06,1194.0
2019-09-09,1194.0
2019-09-10,1194.0
2019-09-11,1194.0
2019-09-12,1194.0
2019-09-13,1194.0
2019-09-16,1194.0
2019-09-17,1170.0
2019-09-18,1170.0
2019-09-19,1170.0
2019-09-20,1170.0
2019-09-23,1170.0
2019-09-24,1170.0
2019-09-25,1170.0
2019-09-26,1170.0
2019-09-27,1170.0
2019-09-30,1170.0
2019-10-01,1170.0
2019-10-02,1170.0
2019-10-03,1170.0
2019-10-04,1165.0
2019-10-07,1165.0
2019-10-08,1170.0
2019-10-09,1170.0
2019-10-10,1170.0
2019-10-11,1200.0
2019-10-14,1170.0
2019-10-15,1170.0
2019-10-16,1170.0
2019-10-17,1170.0
2019-10-18,1171.0
2019-10-21,1171.0
2019-10-22,1171.0
2019-10-23,1171.0
2019-10-24,1206.0
2019-10-25,1206.0
2019-10-28,1206.0
2019-10-29,1206.0
2019-10-30,1204.0
2019-10-31,1230.0
2019-11-01,1220.0
2019-11-04,1220.0
2019-11-05,1250.0
2019-11-07,1284.0
2019-11-08,1275.0
2019-11-12,1350.0
2019-11-13,1350.0
2019-11-14,1400.0
2019-11-15,1425.0
2019-11-19,1425.0
2019-11-20,1390.0
2019-11-21,1390.0
2019-11-22,1350.0
2019-11-25,1439.0
2019-11-26,1439.0
2019-11-27,1400.0
2019-11-28,1434.0
2019-11-29,1434.0
2019-12-02,1434.0
2019-12-03,1434.0
2019-12-04,1350.0
2019-12-05,1346.0
2019-12-06,1379.0
2019-12-09,1379.0
2019-12-10,1379.0
2019-12-11,1379.0
2019-12-12,1379.0
2019-12-13,1359.0
2019-12-16,1359.0
2019-12-17,1333.0
2019-12-18,1300.0
2019-12-19,1350.0
2019-12-20,1400.0
2019-12-23,1401.0
2019-12-24,1401.0
2019-12-25,1401.0
2019-12-26,1400.0
2019-12-27,1320.0
2019-12-30,1320.0
2019-12-31,1320.0
2020-01-02,1320.0
2020-01-03,1320.0
2020-01-06,1320.0
2020-01-07,1359.0
2020-01-08,1359.0
2020-01-09,1375.0
2020-01-10,1375.0
2020-01-13,1455.0
2020-01-14,1455.0
2020-01-15,1420.0
2020-01-16,1450.0
2020-01-17,1540.0
2020-01-20,1550.0
2020-01-21,1570.0
2020-01-22,1600.0
2020-01-23,1600.0
2020-01-24,1570.0
2020-01-27,1570.0
2020-01-28,1570.0
2020-01-29,1570.0
2020-01-30,1570.0
2020-01-31,1570.0
2020-02-03,1570.0
2020-02-04,1570.0
2020-02-05,1570.0
2020-02-06,1570.0
2020-02-07,1570.0
2020-02-10,1570.0
2020-02-11,1570.0
2020-02-12,1523.0
2020-02-13,1523.0
2020-02-14,1523.0
2020-02-17,1523.0
2020-02-18,1524.0
2020-02-19,1524.0
2020-02-20,1524.0
2020-02-21,1524.0
2020-02-24,1530.0
2020-02-25,1570.0
2020-02-26,1570.0
2020-02-27,1570.0
2020-02-28,1570.0
2020-03-02,1530.0
2020-03-03,1524.0
2020-03-04,1524.0
2020-03-05,1524.0
2020-03-06,1524.0
2020-03-09,1524.0
2020-03-10,1525.0
2020-03-11,1500.0
2020-03-12,1500.0
2020-03-13,1457.0
2020-03-16,1312.0
2020-03-17,1312.0
2020-03-18,1260.0
2020-03-19,1273.0
2020-03-20,1273.0
2020-03-23,1273.0
2020-03-24,1250.0
2020-03-25,1250.0
2020-03-26,1250.0
2020-03-27,1250.0
2020-03-30,1226.0
2020-03-31,1190.0
2020-04-01,1190.0
2020-04-02,1235.0
2020-04-03,1186.0
2020-04-06,1186.0
2020-04-07,1186.0
2020-04-08,1186.0
2020-04-09,1151.0
2020-04-10,1140.0
2020-04-13,1118.0
2020-04-14,1162.0
2020-04-15,1161.0
2020-04-16,1161.0
2020-04-17,1151.0
2020-04-20,1105.0
2020-04-21,1105.0
2020-04-22,1145.0
2020-04-23,1145.0
2020-04-24,1180.0
2020-04-27,1180.0
2020-04-28,1180.0
2020-04-29,1160.0
2020-04-30,1160.0
2020-05-04,1180.0
2020-05-05,1170.0
2020-05-06,1170.0
2020-05-07,1170.0
2020-05-08,1170.0
2020-05-11,1170.0
2020-05-12,1170.0
2020-05-13,1170.0
2020-05-14,1150.0
2020-05-15,1105.0
2020-05-18,1105.0
2020-05-19,1105.0
2020-05-20,1062.0
2020-05-21,1062.0
2020-05-22,1062.0
2020-05-26,1062.0
2020-05-27,1023.0
2020-05-28,983.0
2020-05-29,1020.0
2020-06-01,1020.0
2020-06-02,1020.0
2020-06-03,1021.0
2020-06-04,1049.0
2020-06-05,1090.0
2020-06-08,1133.0
2020-06-09,1132.0
2020-06-10,1132.0
2020-06-11,1132.0
2020-06-12,1125.0
2020-06-15,1168.0
2020-06-16,1168.0
2020-06-17,1180.0
2020-06-18,1179.0
2020-06-19,1179.0
2020-06-22,1179.0
2020-06-23,1179.0
2020-06-24,1179.0
2020-06-25,1132.0
2020-06-26,1100.0
2020-06-29,1100.0
2020-06-30,1100.0
2020-07-01,1098.0
2020-07-02,1098.0
2020-07-03,1098.0
2020-07-06,1098.0
2020-07-07,1098.0
2020-07-08,1098.0
2020-07-09,1098.0
2020-07-10,1055.0
2020-07-13,1055.0
2020-07-14,1080.0
2020-07-15,1080.0
2020-07-16,1080.0
2020-07-17,1050.0
2020-07-20,1050.0
2020-07-21,1050.0
2020-07-22,1050.0
2020-07-23,1050.0
2020-07-24,1050.0
2020-07-27,1060.0
2020-07-28,1040.0
2020-07-29,1040.0
2020-08-03,1060.0
2020-08-04,1050.0
2020-08-05,1050.0
2020-08-06,1040.0
2020-08-07,1002.0
2020-08-10,1022.0
2020-08-11,1062.0
2020-08-12,1040.0
2020-08-13,1040.0
2020-08-17,1040.0
2020-08-18,1030.0
2020-08-19,1030.0
2020-08-24,1030.0
2020-08-25,1040.0
2020-08-26,1040.0
2020-08-27,1010.0
2020-08-28,1010.0
2020-08-31,1010.0
2020-09-01,1020.0
2020-09-02,1020.0
2020-09-03,1020.0
2020-09-04,982.0
2020-09-07,982.0
2020-09-08,988.1
2020-09-09,990.0
2020-09-10,990.0
2020-09-11,990.0
2020-09-14,1000.0
2020-09-15,1000.0
2020-09-16,1000.0
2020-09-17,1000.0
2020-09-18,1000.0
2020-09-21,1000.0
2020-09-22,1000.0
2020-09-23,1000.0
2020-09-24,1000.0
2020-09-25,992.0
2020-09-28,992.0
2020-09-29,992.0
2020-09-30,992.0
2020-10-01,992.0
2020-10-02,1031.0
2020-10-05,1031.0
2020-10-06,995.0
2020-10-07,1024.0
2020-10-08,1024.0
2020-10-09,996.0
2020-10-12,997.0
2020-10-13,997.0
2020-10-14,997.2
2020-10-15,997.2
2020-10-16,997.2
2020-10-19,970.0
2020-10-20,970.0
2020-10-21,970.0
2020-10-22,970.0
2020-10-23,970.0
2020-10-26,970.0
2020-10-27,979.0
2020-10-28,979.0
2020-11-02,979.0
2020-11-03,979.0
2020-11-04,979.0
2020-11-05,979.0
2020-11-09,985.0
2020-11-10,985.0
2020-11-11,986.0
2020-11-12,986.0
2020-11-13,986.0
2020-11-16,986.0
2020-11-17,970.2
2020-11-19,970.2
2020-11-20,1008.0
2020-11-23,1005.0
2020-11-24,1045.0
2020-11-25,1085.0
2020-11-26,1088.0
2020-11-27,1045.0
2020-11-30,1045.0
2020-12-01,1080.0
2020-12-02,1080.0
2020-12-03,1080.0
2020-12-04,1080.0
2020-12-07,1123.0
2020-12-08,1080.0
2020-12-09,1123.0
2020-12-10,1120.0
2020-12-11,1123.0
2020-12-14,1123.0
2020-12-15,1123.0
2020-12-16,1123.0
2020-12-17,1123.0
2020-12-18,1120.0
2020-12-21,1120.0
2020-12-22,1120.0
2020-12-23,1120.0
2020-12-24,1120.0
2020-12-25,1120.0
2020-12-28,1120.0
2020-12-29,1120.0
2020-12-30,1120.0
2020-12-31,1120.0
2021-01-04,1142.0
2021-01-05,1142.0
2021-01-06,1142.0
2021-01-07,1137.0
2021-01-08,1137.0
2021-01-12,1178.0
2021-01-13,1178.0
2021-01-14,1170.0
2021-01-15,1170.0
2021-01-18,1170.0
2021-01-19,1170.0
2021-01-20,1170.0
2021-01-21,1170.0
2021-01-22,1170.0
2021-01-25,1170.0
2021-01-26,1169.0
2021-01-27,1170.0
2021-01-28,1170.0
2021-01-29,1170.0
2021-02-01,1170.0
2021-02-02,1165.0
2021-02-03,1165.0
2021-02-04,1165.0
2021-02-05,1165.0
2021-02-08,1119.0
2021-02-09,1120.0
2021-02-10,1120.0
2021-02-11,1120.0
2021-02-12,1120.0
2021-02-15,1120.0
2021-02-16,1120.0
2021-02-17,1120.0
2021-02-18,1120.0
2021-02-19,1120.0
2021-02-22,1120.0
2021-02-23,1120.0
2021-02-24,1100.0
2021-02-25,1100.0
2021-02-26,1140.0
2021-03-01,1140.0
2021-03-02,1160.0
2021-03-03,1160.0
2021-03-04,1160.0
2021-03-05,1160.0
2021-03-08,1160.0
2021-03-09,1160.0
2021-03-10,1160.0
2021-03-11,1160.0
2021-03-12,1160.0
2021-03-15,1160.0
2021-03-16,1160.0
2021-03-17,1159.0
2021-03-18,1159.0
2021-03-19,1150.0
2021-03-22,1160.0
2021-03-23,1160.0
2021-03-24,1160.0
2021-03-25,1160.0
2021-03-26,1160.0
2021-03-29,1206.0
2021-03-30,1229.0
2021-03-31,1230.0
2021-04-01,1230.0
2021-04-02,1238.0
2021-04-05,1238.0
2021-04-06,1238.0
2021-04-07,1240.0
2021-04-08,1240.0
2021-04-09,1240.0
2021-04-12,1240.0
2021-04-13,1240.0
2021-04-14,1240.0
2021-04-15,1240.0
2021-04-16,1200.0
2021-04-19,1200.0
2021-04-20,1200.0
2021-04-21,1200.0
2021-04-22,1200.0
