date,INV
2006-12-26,440.0
2006-12-27,440.0
2006-12-28,430.0
2006-12-29,425.0
2007-01-02,421.0
2007-01-03,418.0
2007-01-04,402.0
2007-01-05,395.0
2007-01-08,373.0
2007-01-09,355.0
2007-01-10,358.0
2007-01-12,363.5
2007-01-15,379.0
2007-01-16,401.0
2007-01-17,420.0
2007-01-18,421.0
2007-01-19,408.0
2007-01-22,400.0
2007-01-23,405.0
2007-01-24,401.0
2007-01-25,406.0
2007-01-26,404.0
2007-01-29,405.0
2007-01-30,396.0
2007-01-31,396.05
2007-02-01,382.0
2007-02-02,390.0
2007-02-05,393.0
2007-02-06,390.0
2007-02-07,398.0
2007-02-08,395.0
2007-02-09,390.0
2007-02-12,385.0
2007-02-13,390.0
2007-02-14,392.0
2007-02-15,399.0
2007-02-16,400.1
2007-02-19,385.05
2007-02-20,380.0
2007-02-21,380.0
2007-02-22,380.0
2007-02-23,378.95
2007-02-26,379.0
2007-02-27,377.5
2007-02-28,380.0
2007-03-01,385.0
2007-03-02,379.0
2007-03-05,378.0
2007-03-06,395.0
2007-03-07,400.0
2007-03-08,399.0
2007-03-09,395.0
2007-03-12,399.0
2007-03-13,400.0
2007-03-14,401.0
2007-03-15,407.0
2007-03-16,407.0
2007-03-19,420.0
2007-03-20,410.0
2007-03-21,410.0
2007-03-22,425.0
2007-03-23,415.0
2007-03-26,400.0
2007-03-27,396.0
2007-03-28,395.0
2007-03-29,390.0
2007-03-30,380.0
2007-04-03,380.0
2007-04-04,380.0
2007-04-05,380.0
2007-04-06,380.0
2007-04-09,376.0
2007-04-10,376.0
2007-04-11,376.0
2007-04-12,380.0
2007-04-13,384.0
2007-04-16,380.0
2007-04-17,380.0
2007-04-18,375.0
2007-04-19,375.0
2007-04-20,377.0
2007-04-23,375.0
2007-04-24,375.0
2007-04-25,379.0
2007-04-26,380.0
2007-04-27,385.0
2007-04-30,385.0
2007-05-02,386.0
2007-05-03,388.2
2007-05-04,388.4
2007-05-07,388.0
2007-05-08,386.0
2007-05-09,388.0
2007-05-10,375.0
2007-05-11,375.0
2007-05-14,369.0
2007-05-15,365.1
2007-05-16,386.0
2007-05-17,380.0
2007-05-18,375.0
2007-05-21,375.0
2007-05-22,375.0
2007-05-23,370.0
2007-05-24,370.0
2007-05-25,370.0
2007-05-28,371.0
2007-05-29,375.0
2007-05-30,370.0
2007-05-31,370.1
2007-06-01,371.0
2007-06-04,380.0
2007-06-05,385.0
2007-06-06,385.0
2007-06-07,390.0
2007-06-08,380.0
2007-06-11,390.0
2007-06-12,389.0
2007-06-13,380.0
2007-06-14,379.0
2007-06-15,379.0
2007-06-18,374.0
2007-06-19,372.0
2007-06-20,372.0
2007-06-21,372.0
2007-06-22,375.0
2007-06-25,372.0
2007-06-26,360.1
2007-06-27,365.0
2007-06-28,365.5
2007-06-29,379.0
2007-07-02,370.05
2007-07-03,370.5
2007-07-04,370.0
2007-07-05,369.0
2007-07-06,370.0
2007-07-09,370.0
2007-07-10,369.95
2007-07-11,366.0
2007-07-12,364.0
2007-07-13,363.0
2007-07-16,371.0
2007-07-17,371.0
2007-07-18,370.0
2007-07-19,365.0
2007-07-20,369.0
2007-07-23,351.0
2007-07-24,355.0
2007-07-25,351.0
2007-07-26,350.0
2007-07-27,368.5
2007-07-31,364.0
2007-08-01,364.0
2007-08-02,370.0
2007-08-03,375.0
2007-08-06,375.0
2007-08-07,375.0
2007-08-08,375.0
2007-08-09,372.0
2007-08-10,369.75
2007-08-13,368.95
2007-08-15,360.0
2007-08-16,358.0
2007-08-17,360.0
2007-08-22,369.85
2007-08-23,358.05
2007-08-24,365.0
2007-08-27,368.95
2007-08-28,368.85
2007-08-29,366.45
2007-08-30,362.0
2007-08-31,362.0
2007-09-03,355.0
2007-09-04,359.8
2007-09-05,361.0
2007-09-06,358.0
2007-09-07,358.0
2007-09-10,355.0
2007-09-11,355.0
2007-09-12,360.0
2007-09-13,352.0
2007-09-14,350.0
2007-09-17,351.0
2007-09-18,353.0
2007-09-19,352.0
2007-09-20,350.0
2007-09-21,350.0
2007-09-24,350.0
2007-09-25,350.0
2007-09-26,343.0
2007-09-27,344.1
2007-09-28,338.0
2007-10-01,317.75
2007-10-02,302.0
2007-10-03,307.0
2007-10-04,307.0
2007-10-05,308.5
2007-10-08,310.1
2007-10-09,310.0
2007-10-10,309.9
2007-10-11,300.0
2007-10-12,299.0
2007-10-15,299.0
2007-10-16,302.9
2007-10-17,318.0
2007-10-18,317.0
2007-10-19,300.0
2007-10-22,315.0
2007-10-23,303.0
2007-10-24,316.0
2007-10-25,300.0
2007-10-26,305.0
2007-10-29,300.0
2007-10-30,297.1
2007-10-31,290.0
2007-11-01,298.0
2007-11-02,300.0
2007-11-05,299.0
2007-11-07,299.0
2007-11-08,300.0
2007-11-09,292.2
2007-11-12,290.0
2007-11-13,293.0
2007-11-14,287.0
2007-11-15,286.5
2007-11-16,287.0
2007-11-19,288.0
2007-11-20,295.0
2007-11-21,300.0
2007-11-22,300.0
2007-11-23,305.0
2007-11-26,302.1
2007-11-27,305.0
2007-11-28,305.0
2007-11-29,303.2
2007-11-30,299.0
2007-12-03,300.0
2007-12-04,303.0
2007-12-05,302.5
2007-12-06,292.0
2007-12-07,286.1
2007-12-10,294.0
2007-12-11,292.0
2007-12-12,290.0
2007-12-13,290.0
2007-12-14,289.0
2007-12-17,297.5
2007-12-18,293.0
2007-12-19,293.0
2007-12-20,295.0
2007-12-24,285.0
2007-12-25,286.0
2007-12-26,289.5
2007-12-27,293.9
2007-12-28,288.5
2007-12-31,285.0
2008-01-02,295.0
2008-01-03,292.0
2008-01-04,295.0
2008-01-07,293.0
2008-01-08,285.1
2008-01-09,292.0
2008-01-14,297.5
2008-01-15,294.0
2008-01-16,288.0
2008-01-17,291.9
2008-01-18,285.0
2008-01-21,289.0
2008-01-22,273.5
2008-01-23,283.0
2008-01-24,285.0
2008-01-25,286.0
2008-01-28,283.0
2008-01-29,283.0
2008-01-30,281.8
2008-01-31,283.0
2008-02-01,283.0
2008-02-04,283.0
2008-02-05,283.0
2008-02-06,281.8
2008-02-07,278.0
2008-02-08,281.0
2008-02-11,280.7
2008-02-12,280.0
2008-02-13,279.0
2008-02-14,278.0
2008-02-15,275.0
2008-02-18,278.8
2008-02-19,278.5
2008-02-20,275.0
2008-02-21,277.0
2008-02-22,272.0
2008-02-25,271.0
2008-02-26,273.0
2008-02-27,273.0
2008-02-28,270.0
2008-02-29,270.0
2008-03-03,268.0
2008-03-04,265.9
2008-03-05,261.0
2008-03-06,265.0
2008-03-07,263.3
2008-03-10,264.3
2008-03-11,268.0
2008-03-12,264.0
2008-03-13,264.0
2008-03-14,264.0
2008-03-17,264.0
2008-03-18,260.0
2008-03-19,245.0
2008-03-24,254.0
2008-03-25,258.9
2008-03-26,255.2
2008-03-27,254.2
2008-03-28,253.1
2008-03-31,255.0
2008-04-01,253.0
2008-04-02,245.0
2008-04-03,244.0
2008-04-04,244.0
2008-04-07,246.0
2008-04-08,246.0
2008-04-09,247.0
2008-04-10,253.0
2008-04-11,250.0
2008-04-14,253.5
2008-04-15,250.0
2008-04-16,254.0
2008-04-17,245.5
2008-04-18,249.95
2008-04-21,248.0
2008-04-22,240.05
2008-04-23,244.0
2008-04-24,246.0
2008-04-25,239.9
2008-04-28,235.0
2008-04-29,234.0
2008-04-30,233.8
2008-05-02,230.0
2008-05-05,234.95
2008-05-06,230.0
2008-05-07,233.0
2008-05-08,228.0
2008-05-09,229.95
2008-05-12,229.8
2008-05-13,228.9
2008-05-14,228.9
2008-05-15,229.0
2008-05-16,229.1
2008-05-19,228.0
2008-05-20,230.0
2008-05-21,229.0
2008-05-22,242.7
2008-05-23,250.0
2008-05-26,248.0
2008-05-27,247.95
2008-05-28,245.0
2008-05-29,239.0
2008-05-30,240.0
2008-06-02,240.0
2008-06-03,243.0
2008-06-04,230.0
2008-06-05,229.0
2008-06-06,238.0
2008-06-09,235.0
2008-06-10,240.0
2008-06-11,235.2
2008-06-12,235.0
2008-06-13,235.0
2008-06-16,236.9
2008-06-17,235.0
2008-06-18,230.0
2008-06-19,227.0
2008-06-20,235.0
2008-06-23,230.0
2008-06-24,226.7
2008-06-25,223.5
2008-06-26,224.7
2008-06-27,225.0
2008-06-30,217.1
2008-07-01,221.6
2008-07-02,220.0
2008-07-03,222.6
2008-07-04,221.0
2008-07-07,228.0
2008-07-08,233.4
2008-07-09,230.8
2008-07-10,228.0
2008-07-11,233.0
2008-07-14,238.65
2008-07-15,235.9
2008-07-16,228.0
2008-07-17,230.25
2008-07-18,228.0
2008-07-21,225.0
2008-07-22,224.0
2008-07-23,220.0
2008-07-24,220.0
2008-07-25,220.0
2008-07-28,217.0
2008-07-29,218.0
2008-07-31,213.25
2008-08-01,220.0
2008-08-04,215.0
2008-08-05,215.0
2008-08-06,214.5
2008-08-07,213.0
2008-08-08,214.0
2008-08-11,226.0
2008-08-12,230.0
2008-08-13,220.1
2008-08-15,220.0
2008-08-18,229.0
2008-08-19,225.1
2008-08-22,229.75
2008-08-25,230.0
2008-08-26,222.0
2008-08-27,225.7
2008-08-28,225.7
2008-08-29,225.5
2008-09-01,223.0
2008-09-02,229.9
2008-09-03,229.0
2008-09-04,226.0
2008-09-05,223.0
2008-09-08,224.0
2008-09-09,223.0
2008-09-10,222.0
2008-09-11,222.0
2008-09-12,235.0
2008-09-15,220.9
2008-09-16,207.65
2008-09-17,197.05
2008-09-18,208.0
2008-09-19,219.6
2008-09-22,219.6
2008-09-23,219.0
2008-09-24,219.0
2008-09-25,213.0
2008-09-26,207.0
2008-09-29,206.4
2008-09-30,199.95
2008-10-03,211.9
2008-10-06,205.3
2008-10-07,200.0
2008-10-08,198.0
2008-10-09,194.8
2008-10-10,184.0
2008-10-13,194.0
2008-10-14,196.0
2008-10-15,190.5
2008-10-16,183.0
2008-10-17,190.0
2008-10-20,188.1
2008-10-21,189.05
2008-10-22,187.0
2008-10-23,180.0
2008-10-24,183.0
2008-10-27,172.05
2008-10-28,177.5
2008-10-29,181.5
2008-10-30,183.0
2008-10-31,175.0
2008-11-03,175.9
2008-11-04,183.5
2008-11-05,179.0
2008-11-07,179.0
2008-11-10,173.1
2008-11-11,169.1
2008-11-12,169.8
2008-11-13,165.7
2008-11-14,165.0
2008-11-17,163.1
2008-11-19,165.0
2008-11-20,163.0
2008-11-21,160.0
2008-11-24,155.0
2008-11-25,155.0
2008-11-26,150.4
2008-11-27,148.0
2008-11-28,150.0
2008-12-01,148.5
2008-12-02,148.4
2008-12-03,146.0
2008-12-04,140.0
2008-12-05,140.0
2008-12-08,138.0
2008-12-11,144.45
2008-12-12,140.0
2008-12-15,138.0
2008-12-16,139.95
2008-12-17,140.0
2008-12-18,134.0
2008-12-19,136.2
2008-12-22,139.95
2008-12-23,134.0
2008-12-24,134.0
2008-12-25,133.0
2008-12-26,132.0
2008-12-30,130.0
2008-12-31,122.5
2009-01-02,126.9
2009-01-05,127.0
2009-01-06,119.4
2009-01-07,112.25
2009-01-08,110.0
2009-01-09,110.0
2009-01-12,111.0
2009-01-13,112.0
2009-01-14,112.0
2009-01-15,113.0
2009-01-16,113.0
2009-01-19,113.95
2009-01-20,113.5
2009-01-21,113.5
2009-01-22,112.5
2009-01-23,112.4
2009-01-26,112.4
2009-01-27,112.4
2009-01-28,113.5
2009-01-29,119.75
2009-01-30,119.75
2009-02-02,125.0
2009-02-03,125.5
2009-02-04,128.0
2009-02-05,124.0
2009-02-06,125.4
2009-02-09,125.0
2009-02-10,123.0
2009-02-11,115.65
2009-02-12,122.55
2009-02-13,120.95
2009-02-16,121.0
2009-02-17,123.0
2009-02-18,125.0
2009-02-19,125.0
2009-02-20,128.0
2009-02-23,128.5
2009-02-24,127.1
2009-02-25,128.0
2009-02-26,129.0
2009-02-27,124.0
2009-03-02,125.4
2009-03-03,123.1
2009-03-04,123.0
2009-03-05,130.0
2009-03-06,134.9
2009-03-09,142.9
2009-03-12,151.45
2009-03-13,160.0
2009-03-16,154.9
2009-03-17,145.65
2009-03-18,142.75
2009-03-19,141.0
2009-03-20,140.0
2009-03-23,138.0
2009-03-24,135.0
2009-03-25,137.95
2009-03-26,130.0
2009-03-27,126.05
2009-03-30,120.0
2009-03-31,122.0
2009-04-01,121.3
2009-04-02,122.0
2009-04-03,125.05
2009-04-06,128.0
2009-04-07,126.05
2009-04-08,123.05
2009-04-09,130.4
2009-04-10,135.9
2009-04-13,128.1
2009-04-14,130.5
2009-04-15,131.0
2009-04-16,129.55
2009-04-17,129.7
2009-04-20,128.0
2009-04-21,128.5
2009-04-22,130.0
2009-04-23,130.5
2009-04-24,130.95
2009-04-27,129.95
2009-04-28,128.5
2009-04-29,127.0
2009-04-30,126.0
2009-05-04,126.5
2009-05-05,126.25
2009-05-06,125.25
2009-05-07,129.9
2009-05-08,127.1
2009-05-11,126.5
2009-05-12,130.0
2009-05-13,130.0
2009-05-14,130.5
2009-05-15,138.3
2009-05-18,142.9
2009-05-19,143.0
2009-05-20,144.5
2009-05-21,143.9
2009-05-22,142.9
2009-05-25,148.5
2009-05-26,143.0
2009-05-27,135.2
2009-05-28,137.5
2009-05-29,140.0
2009-06-01,141.95
2009-06-02,137.0
2009-06-03,145.2
2009-06-04,144.0
2009-06-05,143.75
2009-06-08,143.2
2009-06-09,142.0
2009-06-10,141.1
2009-06-11,142.95
2009-06-12,140.0
2009-06-15,144.9
2009-06-16,141.5
2009-06-17,141.5
2009-06-18,142.75
2009-06-19,142.35
2009-06-22,141.7
2009-06-23,139.0
2009-06-24,138.0
2009-06-25,137.0
2009-06-26,136.5
2009-06-29,139.0
2009-06-30,138.0
2009-07-01,139.6
2009-07-02,138.0
2009-07-03,139.3
2009-07-06,139.0
2009-07-07,139.0
2009-07-08,139.15
2009-07-09,143.9
2009-07-10,151.0
2009-07-13,158.5
2009-07-14,157.0
2009-07-15,149.0
2009-07-16,145.0
2009-07-17,145.0
2009-07-20,151.0
2009-07-21,151.0
2009-07-22,152.95
2009-07-23,145.0
2009-07-24,150.0
2009-07-27,150.0
2009-07-28,147.0
2009-07-29,143.1
2009-07-31,145.0
2009-08-03,146.8
2009-08-04,143.55
2009-08-05,146.3
2009-08-06,145.0
2009-08-07,144.5
2009-08-10,145.15
2009-08-11,145.7
2009-08-12,145.25
2009-08-13,147.0
2009-08-17,145.2
2009-08-18,147.0
2009-08-19,145.1
2009-08-24,146.8
2009-08-25,151.95
2009-08-26,150.0
2009-08-27,148.05
2009-08-28,148.1
2009-08-31,146.0
2009-09-01,144.5
2009-09-02,144.5
2009-09-03,144.8
2009-09-04,140.0
2009-09-07,141.2
2009-09-08,141.2
2009-09-09,141.2
2009-09-10,144.0
2009-09-11,144.8
2009-09-14,142.05
2009-09-15,144.8
2009-09-16,143.8
2009-09-17,144.8
2009-09-18,142.05
2009-09-23,143.05
2009-09-24,143.0
2009-09-25,145.8
2009-09-28,146.8
2009-09-29,145.0
2009-09-30,140.1
2009-10-01,144.1
2009-10-02,146.0
2009-10-05,145.2
2009-10-06,145.25
2009-10-07,145.25
2009-10-08,144.1
2009-10-09,147.8
2009-10-12,147.0
2009-10-13,147.0
2009-10-14,147.9
2009-10-15,145.0
2009-10-16,148.0
2009-10-19,148.9
2009-10-20,148.0
2009-10-21,148.45
2009-10-22,148.75
2009-10-23,148.7
2009-10-26,147.5
2009-10-27,150.0
2009-10-28,146.6
2009-10-29,147.0
2009-10-30,148.9
2009-11-02,157.8
2009-11-03,167.25
2009-11-04,177.0
2009-11-05,187.6
2009-11-09,198.85
2009-11-10,209.8
2009-11-11,205.0
2009-11-12,192.7
2009-11-13,204.25
2009-11-16,205.0
2009-11-17,198.6
2009-11-19,201.8
2009-11-20,190.2
2009-11-23,190.0
2009-11-24,201.4
2009-11-25,207.8
2009-11-26,204.9
2009-11-27,203.9
2009-11-30,200.0
2009-12-01,201.9
2009-12-02,202.05
2009-12-03,196.5
2009-12-04,196.5
2009-12-07,199.95
2009-12-08,194.0
2009-12-09,195.85
2009-12-10,195.0
2009-12-11,190.0
2009-12-14,198.0
2009-12-15,198.0
2009-12-16,197.45
2009-12-17,197.45
2009-12-21,195.0
2009-12-22,186.05
2009-12-23,196.4
2009-12-24,196.4
2009-12-25,195.45
2009-12-28,186.2
2009-12-29,190.0
2009-12-30,190.0
2009-12-31,193.9
2010-01-04,193.9
2010-01-05,189.95
2010-01-06,178.6
2010-01-07,183.0
2010-01-08,186.0
2010-01-12,186.0
2010-01-13,177.0
2010-01-14,177.0
2010-01-15,182.5
2010-01-18,180.0
2010-01-19,180.0
2010-01-20,180.0
2010-01-21,180.0
2010-01-22,187.0
2010-01-25,184.0
2010-01-26,184.0
2010-01-27,184.0
2010-01-28,184.0
2010-01-29,186.9
2010-02-01,186.9
2010-02-02,178.0
2010-02-03,183.0
2010-02-04,180.0
2010-02-05,180.0
2010-02-08,187.0
2010-02-09,187.0
2010-02-10,178.25
2010-02-11,185.8
2010-02-12,186.3
2010-02-15,188.9
2010-02-16,195.0
2010-02-17,205.8
2010-02-18,204.0
2010-02-19,200.0
2010-02-22,192.75
2010-02-23,199.0
2010-02-24,192.8
2010-02-25,199.35
2010-02-26,194.0
2010-03-01,199.0
2010-03-02,191.0
2010-03-03,198.45
2010-03-04,202.0
2010-03-05,200.8
2010-03-08,200.8
2010-03-09,192.0
2010-03-10,199.35
2010-03-11,199.35
2010-03-12,190.05
2010-03-15,190.0
2010-03-16,190.0
2010-03-17,190.0
2010-03-18,190.0
2010-03-19,190.0
2010-03-22,188.5
2010-03-23,190.0
2010-03-24,195.5
2010-03-25,195.5
2010-03-26,183.8
2010-03-29,174.05
2010-03-30,184.0
2010-03-31,174.0
2010-04-01,174.0
2010-04-02,175.0
2010-04-05,168.0
2010-04-06,169.05
2010-04-07,174.0
2010-04-08,170.2
2010-04-09,168.1
2010-04-12,172.0
2010-04-13,172.0
2010-04-14,175.0
2010-04-15,173.95
2010-04-16,173.0
2010-04-19,175.0
2010-04-20,180.0
2010-04-21,175.0
2010-04-22,179.4
2010-04-23,171.25
2010-04-26,178.0
2010-04-27,183.0
2010-04-28,188.75
2010-04-29,183.0
2010-04-30,183.0
2010-05-03,183.0
2010-05-04,187.0
2010-05-05,180.0
2010-05-06,180.1
2010-05-07,185.0
2010-05-10,187.0
2010-05-11,187.0
2010-05-12,192.0
2010-05-13,199.9
2010-05-14,211.85
2010-05-17,220.0
2010-05-18,233.2
2010-05-19,233.0
2010-05-20,229.0
2010-05-21,215.3
2010-05-24,219.75
2010-05-25,207.0
2010-05-26,202.8
2010-05-27,213.45
2010-05-28,208.0
2010-05-31,203.0
2010-06-01,213.95
2010-06-02,211.5
2010-06-03,209.95
2010-06-04,209.95
2010-06-07,209.95
2010-06-08,210.5
2010-06-09,210.0
2010-06-10,214.75
2010-06-11,216.45
2010-06-14,223.8
2010-06-15,223.8
2010-06-16,225.0
2010-06-17,228.45
2010-06-18,226.9
2010-06-21,220.0
2010-06-22,229.9
2010-06-23,229.9
2010-06-24,227.9
2010-06-25,226.0
2010-06-28,225.9
2010-06-29,225.9
2010-06-30,225.9
2010-07-01,224.95
2010-07-02,224.75
2010-07-05,211.3
2010-07-06,222.0
2010-07-07,221.0
2010-07-08,216.95
2010-07-09,216.95
2010-07-12,216.8
2010-07-13,219.8
2010-07-14,207.0
2010-07-15,215.7
2010-07-16,215.15
2010-07-19,215.15
2010-07-20,215.15
2010-07-21,203.0
2010-07-22,203.0
2010-07-23,209.0
2010-07-26,208.95
2010-07-27,196.45
2010-07-28,198.0
2010-07-29,198.9
2010-08-02,200.0
2010-08-03,204.85
2010-08-04,204.85
2010-08-05,205.0
2010-08-06,210.0
2010-08-09,206.95
2010-08-11,206.85
2010-08-12,198.6
2010-08-13,208.2
2010-08-16,207.95
2010-08-17,207.85
2010-08-18,207.85
2010-08-19,207.85
2010-08-23,207.0
2010-08-24,207.0
2010-08-25,196.05
2010-08-26,196.05
2010-08-27,192.0
2010-08-30,191.0
2010-08-31,202.45
2010-09-07,190.35
2010-09-08,201.5
2010-09-09,204.1
2010-09-14,193.0
2010-09-15,193.05
2010-09-16,201.95
2010-09-17,199.9
2010-09-20,199.0
2010-09-21,199.0
2010-09-22,199.0
2010-09-23,192.8
2010-09-24,192.8
2010-09-27,198.95
2010-09-28,193.0
2010-09-29,183.0
2010-09-30,191.45
2010-10-01,200.0
2010-10-04,189.0
2010-10-05,188.6
2010-10-06,188.6
2010-10-07,189.0
2010-10-08,184.05
2010-10-11,194.95
2010-10-12,194.95
2010-10-13,186.45
2010-10-14,188.05
2010-10-15,193.0
2010-10-18,200.0
2010-10-19,212.0
2010-10-20,219.0
2010-10-21,232.1
2010-10-22,246.0
2010-10-25,240.0
2010-10-26,235.0
2010-10-27,249.1
2010-10-28,264.0
2010-10-29,274.9
2010-11-01,258.45
2010-11-02,265.0
2010-11-03,265.0
2010-11-04,249.1
2010-11-05,249.1
2010-11-08,254.0
2010-11-09,250.0
2010-11-10,252.3
2010-11-11,251.75
2010-11-12,253.0
2010-11-15,260.0
2010-11-16,259.0
2010-11-19,259.0
2010-11-22,259.0
2010-11-23,258.55
2010-11-24,243.05
2010-11-25,228.5
2010-11-26,229.0
2010-11-29,238.8
2010-11-30,226.0
2010-12-01,239.55
2010-12-02,248.5
2010-12-03,250.15
2010-12-06,252.0
2010-12-08,255.9
2010-12-09,254.9
2010-12-10,244.0
2010-12-13,258.0
2010-12-14,256.0
2010-12-15,250.0
2010-12-16,257.0
2010-12-17,257.0
2010-12-20,254.9
2010-12-21,248.95
2010-12-22,245.15
2010-12-23,253.75
2010-12-24,254.0
2010-12-27,254.0
2010-12-28,249.0
2010-12-29,235.15
2010-12-30,248.0
2010-12-31,247.95
2011-01-03,249.5
2011-01-04,249.5
2011-01-05,248.0
2011-01-06,247.6
2011-01-07,244.85
2011-01-10,244.85
2011-01-12,244.85
2011-01-13,240.0
2011-01-14,240.0
2011-01-17,239.0
2011-01-18,239.0
2011-01-19,239.0
2011-01-20,238.0
2011-01-21,238.0
2011-01-24,239.0
2011-01-25,239.0
2011-01-26,245.0
2011-01-27,243.9
2011-01-28,243.9
2011-01-31,243.0
2011-02-01,228.45
2011-02-02,225.0
2011-02-03,220.05
2011-02-04,220.2
2011-02-07,233.0
2011-02-08,219.5
2011-02-09,226.85
2011-02-10,226.85
2011-02-11,229.95
2011-02-14,234.0
2011-02-15,230.85
2011-02-18,217.55
2011-02-21,225.35
2011-02-22,211.85
2011-02-23,219.95
2011-02-24,222.9
2011-02-25,223.0
2011-02-28,222.9
2011-03-01,222.9
2011-03-02,222.8
2011-03-03,219.0
2011-03-04,220.0
2011-03-07,219.0
2011-03-08,219.0
2011-03-09,216.95
2011-03-10,216.95
2011-03-11,216.95
2011-03-14,215.0
2011-03-15,215.0
2011-03-16,215.0
2011-03-17,215.0
2011-03-18,215.0
2011-03-21,215.0
2011-03-22,215.0
2011-03-23,215.0
2011-03-24,203.0
2011-03-25,204.05
2011-03-28,211.4
2011-03-29,215.0
2011-03-30,215.0
2011-03-31,215.0
2011-04-01,215.0
2011-04-04,215.0
2011-04-05,215.0
2011-04-06,215.0
2011-04-07,215.0
2011-04-08,208.0
2011-04-11,200.0
2011-04-12,212.0
2011-04-13,200.0
2011-04-14,188.0
2011-04-15,176.75
2011-04-18,170.15
2011-04-19,171.5
2011-04-20,171.6
2011-04-21,171.6
2011-04-22,171.3
2011-04-25,181.0
2011-04-26,180.95
2011-04-27,172.0
2011-04-28,182.3
2011-04-29,193.1
2011-05-02,193.1
2011-05-03,193.0
2011-05-04,193.0
2011-05-05,193.0
2011-05-06,192.9
2011-05-09,192.9
2011-05-10,192.9
2011-05-11,192.0
2011-05-12,192.0
2011-05-13,192.0
2011-05-16,192.0
2011-05-17,180.5
2011-05-18,180.5
2011-05-19,180.5
2011-05-20,180.5
2011-05-23,180.5
2011-05-24,180.5
2011-05-25,180.5
2011-05-26,180.5
2011-05-27,180.5
2011-05-30,190.0
2011-05-31,178.7
2011-06-01,179.0
2011-06-02,179.0
2011-06-03,189.65
2011-06-06,191.75
2011-06-07,180.25
2011-06-08,180.55
2011-06-09,180.55
2011-06-10,180.55
2011-06-13,189.05
2011-06-14,180.0
2011-06-15,180.0
2011-06-16,179.8
2011-06-17,179.8
2011-06-20,179.8
2011-06-21,179.8
2011-06-22,170.1
2011-06-23,170.1
2011-06-24,170.1
2011-06-27,170.3
2011-06-28,170.3
2011-06-29,170.3
2011-06-30,180.0
2011-07-01,170.5
2011-07-04,180.0
2011-07-05,190.5
2011-07-06,179.1
2011-07-07,189.8
2011-07-08,189.8
2011-07-11,189.9
2011-07-12,189.9
2011-07-13,178.6
2011-07-14,178.6
2011-07-15,178.6
2011-07-18,189.0
2011-07-19,177.7
2011-07-20,177.7
2011-07-21,177.7
2011-07-22,177.7
2011-07-25,179.0
2011-07-26,178.0
2011-07-27,178.0
2011-07-28,178.0
2011-07-29,178.0
2011-08-01,168.0
2011-08-02,168.0
2011-08-03,168.0
2011-08-04,177.85
2011-08-05,168.0
2011-08-08,177.0
2011-08-09,166.4
2011-08-10,166.4
2011-08-11,166.4
2011-08-12,166.4
2011-08-15,169.0
2011-08-16,169.0
2011-08-17,162.1
2011-08-18,162.1
2011-08-19,162.1
2011-08-22,162.1
2011-08-23,162.75
2011-08-24,169.0
2011-08-25,168.0
2011-08-26,168.0
2011-08-29,168.0
2011-08-30,163.0
2011-09-02,163.0
2011-09-05,168.7
2011-09-06,168.7
2011-09-07,167.0
2011-09-08,165.0
2011-09-09,165.0
2011-09-12,165.0
2011-09-13,161.05
2011-09-14,168.0
2011-09-15,170.0
2011-09-16,168.0
2011-09-19,168.0
2011-09-20,168.0
2011-09-21,160.1
2011-09-22,160.1
2011-09-23,160.1
2011-09-26,160.0
2011-09-27,160.3
2011-09-28,169.9
2011-09-29,180.05
2011-09-30,190.85
2011-10-03,196.95
2011-10-04,196.95
2011-10-05,196.95
2011-10-06,196.95
2011-10-07,196.95
2011-10-10,196.95
2011-10-11,196.95
2011-10-12,190.0
2011-10-13,178.6
2011-10-14,167.9
2011-10-17,177.95
2011-10-18,180.0
2011-10-19,185.0
2011-10-20,173.9
2011-10-21,173.0
2011-10-24,172.0
2011-10-25,172.95
2011-10-26,170.95
2011-10-27,172.95
2011-10-28,172.95
2011-10-31,167.95
2011-11-01,167.95
2011-11-02,167.0
2011-11-03,167.0
2011-11-04,167.0
2011-11-09,167.0
2011-11-10,167.0
2011-11-11,167.0
2011-11-14,167.0
2011-11-15,166.95
2011-11-16,167.0
2011-11-17,160.0
2011-11-21,160.0
2011-11-22,169.0
2011-11-23,160.1
2011-11-24,160.1
2011-11-25,167.0
2011-11-28,167.0
2011-11-29,167.0
2011-11-30,167.0
2011-12-01,158.05
2011-12-02,158.0
2011-12-05,162.95
2011-12-06,158.0
2011-12-07,158.0
2011-12-08,167.45
2011-12-09,158.0
2011-12-12,158.0
2011-12-13,158.0
2011-12-14,158.0
2011-12-15,158.0
2011-12-16,154.0
2011-12-19,154.0
2011-12-20,162.95
2011-12-21,161.0
2011-12-22,159.95
2011-12-23,159.95
2011-12-26,159.8
2011-12-27,159.8
2011-12-28,159.4
2011-12-29,159.4
2011-12-30,158.0
2012-01-02,159.0
2012-01-03,159.0
2012-01-04,159.0
2012-01-05,159.0
2012-01-06,158.0
2012-01-09,158.0
2012-01-10,158.0
2012-01-12,158.0
2012-01-13,158.0
2012-01-16,162.9
2012-01-17,162.9
2012-01-18,170.0
2012-01-19,180.2
2012-01-20,186.95
2012-01-23,186.95
2012-01-24,186.95
2012-01-25,198.15
2012-01-26,210.0
2012-01-27,210.1
2012-01-30,208.0
2012-01-31,207.0
2012-02-01,219.4
2012-02-02,222.75
2012-02-03,228.5
2012-02-07,228.5
