date,GAZ
2025-01-22,3889.0
2025-01-23,3801.0
2025-01-24,3810.0
2025-01-27,3870.0
2025-01-28,3822.0
2025-01-29,3835.0
2025-01-30,3950.0
2025-01-31,3915.0
2025-02-03,3970.0
2025-02-04,4200.0
2025-02-05,4210.0
2025-02-06,4210.0
2025-02-07,4301.0
2025-02-10,4500.0
2025-02-11,4500.0
2025-02-12,4521.0
2025-02-13,4520.0
2025-02-14,4601.0
2025-02-17,4800.0
2025-02-18,4800.0
2025-02-19,4800.0
2025-02-20,4800.0
2025-02-21,4847.0
2025-02-24,4790.0
2025-02-25,4610.0
2025-02-26,4500.0
2025-02-27,4500.0
2025-02-28,4366.0
2025-03-03,4366.0
2025-03-04,4366.0
2025-03-05,4500.0
2025-03-06,4352.0
2025-03-07,4500.0
2025-03-10,4510.0
2025-03-11,4450.0
2025-03-12,4500.0
2025-03-13,4470.0
2025-03-14,4455.0
2025-03-17,4410.0
2025-03-18,4450.0
2025-03-19,4615.0
2025-03-20,4650.0
2025-03-21,4650.0
2025-03-24,4600.0
2025-03-25,4425.0
2025-03-26,4300.0
2025-03-27,4346.0
2025-03-28,4305.0
2025-04-02,4305.0
2025-04-03,4250.0
2025-04-04,4400.0
2025-04-07,4000.0
2025-04-08,4250.0
2025-04-09,4025.0
2025-04-10,4150.0
2025-04-11,4150.0
2025-04-14,4100.0
2025-04-15,4150.0
2025-04-16,4150.0
2025-04-17,4150.0
2025-04-18,4150.0
2025-04-21,4150.0
2025-04-22,4150.0
2025-04-23,4200.0
2025-04-24,4121.0
2025-04-25,4100.0
2025-04-28,4213.0
2025-04-29,4111.0
2025-04-30,4100.0
2025-05-02,4235.0
2025-05-05,4156.0
2025-05-06,4119.0
2025-05-07,4120.0
2025-05-08,4100.0
