date,SMI
2016-04-06,2445.0
2016-04-07,2445.0
2016-04-08,2445.0
2016-04-11,2448.0
2016-04-12,2448.0
2016-04-13,2382.0
2016-04-14,2382.0
2016-04-15,2448.0
2016-04-18,2448.0
2016-04-19,2448.0
2016-04-20,2448.0
2016-04-21,2448.0
2016-04-22,2311.0
2016-04-25,2311.0
2016-04-26,2311.0
2016-04-27,2311.0
2016-04-28,2311.0
2016-04-29,2400.0
2016-05-02,2498.0
2016-05-03,2500.0
2016-05-04,2650.0
2016-05-05,2719.0
2016-05-06,2654.0
2016-05-09,2654.0
2016-05-10,2800.0
2016-05-11,2800.0
2016-05-12,2850.0
2016-05-13,2679.0
2016-05-16,2679.0
2016-05-17,2679.0
2016-05-18,2679.0
2016-05-19,2679.0
2016-05-20,2679.0
2016-05-23,2839.0
2016-05-24,2839.0
2016-05-25,2775.0
2016-05-26,2941.0
2016-05-27,2775.0
2016-05-30,2775.0
2016-05-31,2941.0
2016-06-01,2941.0
2016-06-02,2949.0
2016-06-03,2949.0
2016-06-06,2949.0
2016-06-07,2949.0
2016-06-08,3048.0
2016-06-09,3048.0
2016-06-10,2866.0
2016-06-13,2866.0
2016-06-14,2866.0
2016-06-15,3000.0
2016-06-16,2990.0
2016-06-17,2990.0
2016-06-20,2990.0
2016-06-21,2811.0
2016-06-22,2591.0
2016-06-23,2436.0
2016-06-24,2436.0
2016-06-27,2436.0
2016-06-28,2436.0
2016-06-29,2436.0
2016-06-30,2582.0
2016-07-01,2582.0
2016-07-04,2729.0
2016-07-05,2729.0
2016-07-11,2729.0
2016-07-12,2729.0
2016-07-13,2729.0
2016-07-14,2729.0
2016-07-15,2729.0
2016-07-18,2729.0
2016-07-19,2700.0
2016-07-20,2700.0
2016-07-21,2580.0
2016-07-22,2580.0
2016-07-25,2580.0
2016-07-26,2580.0
2016-07-27,2734.0
2016-07-28,2734.0
2016-07-29,2651.0
2016-08-01,2651.0
2016-08-02,2650.0
2016-08-03,2650.0
2016-08-04,2650.0
2016-08-05,2808.0
2016-08-08,2808.0
2016-08-09,2665.0
2016-08-10,2665.0
2016-08-11,2665.0
2016-08-12,2665.0
2016-08-15,2665.0
2016-08-16,2665.0
2016-08-17,2665.0
2016-08-18,2665.0
2016-08-19,2665.0
2016-08-22,2665.0
2016-08-23,2665.0
2016-08-24,2665.0
2016-08-25,2665.0
2016-08-26,2665.0
2016-08-29,2665.0
2016-08-30,2507.0
2016-08-31,2507.0
2016-09-01,2507.0
2016-09-02,2507.0
2016-09-05,2507.0
2016-09-06,2550.0
2016-09-07,2550.0
2016-09-08,2550.0
2016-09-09,2550.0
2016-09-14,2550.0
2016-09-15,2550.0
2016-09-16,2550.0
2016-09-19,2550.0
2016-09-20,2695.0
2016-09-21,2600.0
2016-09-22,2600.0
2016-09-23,2600.0
2016-09-26,2600.0
2016-09-27,2600.0
2016-09-28,2600.0
2016-09-29,2600.0
2016-09-30,2601.0
2016-10-04,2626.0
2016-10-05,2650.0
2016-10-06,2650.0
2016-10-07,2650.0
2016-10-10,2650.0
2016-10-11,2650.0
2016-10-12,2650.0
2016-10-13,2650.0
2016-10-14,2795.0
2016-10-17,2795.0
2016-10-18,2795.0
2016-10-19,2795.0
2016-10-20,2795.0
2016-10-21,2795.0
2016-10-24,2795.0
2016-10-25,2795.0
2016-10-26,2795.0
2016-10-27,2795.0
2016-10-28,2795.0
2016-10-31,2795.0
2016-11-01,2795.0
2016-11-02,2795.0
2016-11-03,2795.0
2016-11-04,2795.0
2016-11-07,2849.0
2016-11-08,2849.0
2016-11-09,2849.0
2016-11-10,2849.0
2016-11-11,2849.0
2016-11-14,2700.0
2016-11-15,2700.0
2016-11-16,2700.0
2016-11-17,2700.0
2016-11-21,2700.0
2016-11-22,2800.0
2016-11-23,2800.0
2016-11-24,2800.0
2016-11-25,2800.0
2016-11-28,2800.0
2016-11-29,2800.0
2016-11-30,2800.0
2016-12-01,2800.0
2016-12-02,2801.0
2016-12-05,2801.0
2016-12-06,2801.0
2016-12-07,2801.0
2016-12-08,2840.0
2016-12-09,2840.0
2016-12-14,2840.0
2016-12-15,2840.0
2016-12-16,2850.0
2016-12-19,2999.0
2016-12-20,2999.0
2016-12-21,2820.0
2016-12-22,2820.0
2016-12-23,2897.0
2016-12-26,2998.0
2016-12-27,2902.0
2016-12-28,2900.0
2016-12-29,2732.0
2016-12-30,2800.0
2017-01-02,2800.0
2017-01-03,2950.0
2017-01-04,2950.0
2017-01-05,2998.0
2017-01-06,2862.0
2017-01-09,2949.0
2017-01-10,2949.0
2017-01-12,2867.0
2017-01-13,2867.0
2017-01-16,2867.0
2017-01-17,2867.0
2017-01-18,2800.0
2017-01-19,2830.0
2017-01-20,2830.0
2017-01-23,2830.0
2017-01-24,2830.0
2017-01-25,2700.0
2017-01-26,2700.0
2017-01-27,2861.0
2017-01-30,2721.0
2017-01-31,2880.0
2017-02-01,2880.0
2017-02-02,2750.0
2017-02-03,2890.0
2017-02-06,2760.0
2017-02-07,2790.0
2017-02-08,2753.0
2017-02-09,2753.0
2017-02-10,2757.0
2017-02-13,2777.0
2017-02-14,2777.0
2017-02-15,2777.0
2017-02-16,2777.0
2017-02-17,2777.0
2017-02-20,2800.0
2017-02-21,2800.0
2017-02-22,2800.0
2017-02-23,2800.0
2017-02-24,2760.0
2017-02-27,2760.0
2017-02-28,2760.0
2017-03-01,2890.0
2017-03-02,2890.0
2017-03-03,2895.0
2017-03-06,2895.0
2017-03-07,2781.0
2017-03-08,2781.0
2017-03-09,2781.0
2017-03-10,2947.0
2017-03-13,2988.0
2017-03-14,2988.0
2017-03-15,2988.0
2017-03-16,2988.0
2017-03-17,3160.0
2017-03-20,3160.0
2017-03-21,3160.0
2017-03-22,3160.0
2017-03-23,3160.0
2017-03-24,3160.0
2017-03-27,3160.0
2017-03-28,3160.0
2017-03-29,3160.0
2017-03-30,2975.0
2017-03-31,2975.0
2017-04-03,2851.0
2017-04-04,2851.0
2017-04-05,2851.0
2017-04-06,2851.0
2017-04-07,2869.0
2017-04-10,2869.0
2017-04-11,2869.0
2017-04-12,2869.0
2017-04-13,2750.0
2017-04-14,2755.0
2017-04-17,2755.0
2017-04-18,2755.0
2017-04-19,2755.0
2017-04-20,2801.0
2017-04-21,2801.0
2017-04-24,2801.0
2017-04-25,2801.0
2017-04-26,2801.0
2017-04-27,2801.0
2017-04-28,2918.0
2017-05-02,2918.0
2017-05-03,2918.0
2017-05-04,2918.0
2017-05-05,2762.0
2017-05-08,2762.0
2017-05-09,2762.0
2017-05-10,2762.0
2017-05-11,2825.0
2017-05-12,2825.0
2017-05-15,2825.0
2017-05-16,2825.0
2017-05-17,2800.0
2017-05-18,2800.0
2017-05-19,2800.0
2017-05-22,2913.0
2017-05-23,2913.0
2017-05-24,2913.0
2017-05-25,2913.0
2017-05-26,2913.0
2017-05-29,3000.0
2017-05-30,3000.0
2017-05-31,3000.0
2017-06-01,3000.0
2017-06-02,3000.0
2017-06-05,3000.0
2017-06-06,3000.0
2017-06-07,3001.0
2017-06-08,3001.0
2017-06-09,3001.0
2017-06-12,3099.0
2017-06-13,3099.0
2017-06-14,3099.0
2017-06-15,3099.0
2017-06-16,3099.0
2017-06-19,3000.0
2017-06-20,3000.0
2017-06-21,3000.0
2017-06-22,3000.0
2017-06-23,3149.0
2017-06-28,3149.0
2017-06-29,3149.0
2017-06-30,3021.0
2017-07-03,3040.0
2017-07-04,3040.0
2017-07-05,3040.0
2017-07-06,2890.0
2017-07-07,3060.0
2017-07-10,3060.0
2017-07-11,3060.0
2017-07-12,3060.0
2017-07-13,3000.0
2017-07-14,3099.0
2017-07-17,3099.0
2017-07-18,3099.0
2017-07-19,3099.0
2017-07-20,3099.0
2017-07-21,3002.0
2017-07-24,3002.0
2017-07-25,3002.0
2017-07-26,3100.0
2017-07-27,3100.0
2017-07-28,3200.0
2017-07-31,3200.0
2017-08-01,3200.0
2017-08-02,3300.0
2017-08-03,3300.0
2017-08-04,3130.0
2017-08-07,3130.0
2017-08-08,3130.0
2017-08-09,3130.0
2017-08-10,3130.0
2017-08-11,3130.0
2017-08-15,3130.0
2017-08-16,3130.0
2017-08-17,3130.0
2017-08-18,3289.0
2017-08-22,3289.0
2017-08-23,3092.0
2017-08-24,3200.0
2017-08-25,3200.0
2017-08-28,3300.0
2017-08-29,3380.0
2017-08-30,3395.0
2017-08-31,3395.0
2017-09-04,3500.0
2017-09-05,3500.0
2017-09-06,3500.0
2017-09-07,3500.0
2017-09-08,3500.0
2017-09-11,3500.0
2017-09-12,3500.0
2017-09-13,3500.0
2017-09-14,3700.0
2017-09-15,3700.0
2017-09-18,3700.0
2017-09-19,3700.0
2017-09-20,3700.0
2017-09-21,3700.0
2017-09-25,3700.0
2017-09-26,3700.0
2017-09-27,3700.0
2017-09-28,3700.0
2017-09-29,3700.0
2017-10-02,3700.0
2017-10-03,3700.0
2017-10-04,3700.0
2017-10-05,3700.0
2017-10-06,3700.0
2017-10-09,3700.0
2017-10-10,3700.0
2017-10-11,3700.0
2017-10-12,3700.0
2017-10-13,3500.0
2017-10-16,3500.0
2017-10-17,3500.0
2017-10-18,3560.0
2017-10-19,3347.0
2017-10-20,3450.0
2017-10-23,3450.0
2017-10-24,3450.0
2017-10-25,3450.0
2017-10-26,3450.0
2017-10-27,3420.0
2017-10-30,3420.0
2017-10-31,3420.0
2017-11-01,3400.0
2017-11-02,3400.0
2017-11-03,3450.0
2017-11-07,3450.0
2017-11-08,3257.0
2017-11-09,3350.0
2017-11-10,3350.0
2017-11-13,3350.0
2017-11-14,3350.0
2017-11-15,3350.0
2017-11-16,3350.0
2017-11-17,3350.0
2017-11-20,3350.0
2017-11-21,3350.0
2017-11-22,3350.0
2017-11-23,3350.0
2017-11-24,3350.0
2017-11-27,3350.0
2017-11-28,3350.0
2017-11-29,3350.0
2017-11-30,3350.0
2017-12-04,3320.0
2017-12-05,3320.0
2017-12-06,3300.0
2017-12-07,3300.0
2017-12-08,3300.0
2017-12-11,3300.0
2017-12-12,3300.0
2017-12-13,3300.0
2017-12-14,3300.0
2017-12-15,3201.0
2017-12-18,3393.0
2017-12-19,3393.0
2017-12-20,3393.0
2017-12-21,3200.0
2017-12-22,3091.0
2017-12-25,3091.0
2017-12-26,3091.0
2017-12-27,3091.0
2017-12-28,3091.0
2017-12-29,3000.0
2018-01-02,3000.0
2018-01-03,3000.0
2018-01-04,3000.0
2018-01-05,3020.0
2018-01-08,3020.0
2018-01-09,3020.0
2018-01-10,3020.0
2018-01-12,3020.0
2018-01-15,3201.0
2018-01-16,3300.0
2018-01-17,3300.0
2018-01-18,3300.0
2018-01-19,3103.0
2018-01-22,3103.0
2018-01-23,3103.0
2018-01-24,3103.0
2018-01-25,3206.0
2018-01-26,3206.0
2018-01-29,3206.0
2018-01-30,3206.0
2018-01-31,3356.0
2018-02-01,3356.0
2018-02-02,3375.0
2018-02-05,3375.0
2018-02-06,3277.0
2018-02-07,3282.0
2018-02-08,3282.0
2018-02-09,3282.0
2018-02-12,3282.0
2018-02-13,3282.0
2018-02-14,3250.0
2018-02-15,3251.0
2018-02-16,3251.0
2018-02-19,3251.0
2018-02-20,3272.0
2018-02-21,3272.0
2018-02-22,3350.0
2018-02-23,3350.0
2018-02-26,3350.0
2018-02-27,3350.0
2018-02-28,3350.0
2018-03-01,3425.0
2018-03-02,3425.0
2018-03-05,3425.0
2018-03-06,3527.0
2018-03-07,3527.0
2018-03-08,3527.0
2018-03-09,3590.0
2018-03-12,3590.0
2018-03-13,3600.0
2018-03-14,3600.0
2018-03-15,3600.0
2018-03-16,3798.0
2018-03-19,3600.0
2018-03-20,3600.0
2018-03-21,3549.0
2018-03-22,3450.0
2018-03-23,3450.0
2018-03-26,3500.0
2018-03-27,3500.0
2018-03-28,3500.0
2018-03-29,3500.0
2018-03-30,3500.0
2018-04-02,3450.0
2018-04-03,3505.0
2018-04-04,3450.0
2018-04-05,3450.0
2018-04-06,3500.0
2018-04-09,3500.0
2018-04-10,3500.0
2018-04-11,3500.0
2018-04-12,3500.0
2018-04-13,3499.0
2018-04-16,3499.0
2018-04-17,3499.0
2018-04-18,3499.0
2018-04-19,3499.0
2018-04-20,3499.0
2018-04-23,3499.0
2018-04-24,3499.0
2018-04-25,3499.0
2018-04-26,3499.0
2018-04-27,3499.0
2018-04-30,3499.0
2018-05-02,3499.0
2018-05-03,3499.0
2018-05-04,3499.0
2018-05-07,3499.0
2018-05-08,3290.0
2018-05-09,3106.0
2018-05-10,3290.0
2018-05-11,3290.0
2018-05-14,3290.0
2018-05-15,3290.0
2018-05-16,3290.0
2018-05-17,3290.0
2018-05-18,3096.0
2018-05-21,3096.0
2018-05-22,3096.0
2018-05-23,3096.0
2018-05-24,3100.0
2018-05-25,3285.0
2018-05-28,3285.0
2018-05-29,3285.0
2018-05-30,3285.0
2018-05-31,3285.0
2018-06-01,3300.0
2018-06-04,3300.0
2018-06-05,3300.0
2018-06-06,3300.0
2018-06-07,3300.0
2018-06-08,3280.0
2018-06-11,3280.0
2018-06-12,3200.0
2018-06-13,3200.0
2018-06-14,3280.0
2018-06-18,3280.0
2018-06-19,3280.0
2018-06-20,3280.0
2018-06-21,3193.0
2018-06-22,3193.0
2018-06-25,3193.0
2018-06-26,3193.0
2018-06-27,3193.0
2018-06-28,3193.0
2018-06-29,3190.0
2018-07-02,3190.0
2018-07-03,3190.0
2018-07-04,3190.0
2018-07-05,3190.0
2018-07-06,3050.0
2018-07-09,3050.0
2018-07-10,3050.0
2018-07-11,2910.0
2018-07-12,2910.0
2018-07-13,2736.0
2018-07-16,2572.0
2018-07-17,2418.0
2018-07-18,2400.0
2018-07-19,2257.0
2018-07-20,2122.0
2018-07-23,2081.0
2018-07-24,1957.0
2018-07-25,1840.0
2018-07-26,1840.0
2018-07-27,1760.0
2018-07-31,1760.0
2018-08-01,1760.0
2018-08-02,1780.0
2018-08-03,1727.0
2018-08-06,1727.0
2018-08-07,1727.0
2018-08-08,1714.0
2018-08-09,1714.0
2018-08-10,1727.0
2018-08-13,1825.0
2018-08-15,1727.0
2018-08-16,1727.0
2018-08-17,1830.0
2018-08-24,1727.0
2018-08-27,1727.0
2018-08-28,1727.0
2018-08-29,1727.0
2018-08-30,1727.0
2018-08-31,1825.0
2018-09-03,1825.0
2018-09-04,1825.0
2018-09-05,1825.0
2018-09-06,1825.0
2018-09-07,1716.0
2018-09-10,1716.0
2018-09-12,1716.0
2018-09-13,1676.0
2018-09-14,1776.0
2018-09-17,1670.0
2018-09-18,1650.0
2018-09-19,1600.0
2018-09-20,1600.0
2018-09-21,1510.0
2018-09-24,1500.0
2018-09-25,1510.0
2018-09-26,1509.0
2018-09-27,1510.0
2018-09-28,1500.0
2018-10-01,1510.0
2018-10-02,1510.0
2018-10-03,1510.0
2018-10-04,1510.0
2018-10-05,1500.0
2018-10-08,1500.0
2018-10-09,1500.0
2018-10-10,1500.0
2018-10-11,1500.0
2018-10-12,1500.0
2018-10-15,1500.0
2018-10-16,1500.0
2018-10-17,1499.0
2018-10-18,1499.0
2018-10-19,1499.0
2018-10-22,1490.0
2018-10-23,1490.0
2018-10-24,1490.0
2018-10-25,1490.0
2018-10-26,1490.0
2018-10-29,1490.0
2018-10-30,1450.0
2018-10-31,1450.0
2018-11-01,1450.0
2018-11-02,1445.0
2018-11-05,1445.0
2018-11-07,1445.0
2018-11-08,1445.0
2018-11-09,1360.0
2018-11-12,1402.0
2018-11-13,1402.0
2018-11-14,1402.0
2018-11-15,1402.0
2018-11-16,1350.0
2018-11-19,1350.0
2018-11-22,1350.0
2018-11-23,1351.0
2018-11-26,1351.0
2018-11-27,1350.0
2018-11-28,1350.0
2018-11-29,1350.0
2018-11-30,1430.0
2018-12-03,1486.0
2018-12-04,1575.0
2018-12-05,1669.0
2018-12-06,1669.0
2018-12-07,1575.0
2018-12-10,1660.0
2018-12-11,1660.0
2018-12-12,1660.0
2018-12-13,1660.0
2018-12-14,1561.0
2018-12-17,1561.0
2018-12-18,1468.0
2018-12-19,1468.0
2018-12-20,1468.0
2018-12-21,1422.0
2018-12-24,1422.0
2018-12-25,1422.0
2018-12-26,1422.0
2018-12-27,1485.0
2018-12-28,1449.0
2018-12-31,1535.0
2019-01-02,1535.0
2019-01-03,1535.0
2019-01-04,1535.0
2019-01-07,1535.0
2019-01-08,1445.0
2019-01-09,1445.0
2019-01-10,1449.0
2019-01-14,1529.0
2019-01-15,1500.0
2019-01-16,1500.0
2019-01-17,1589.0
2019-01-18,1600.0
2019-01-21,1520.0
2019-01-22,1520.0
2019-01-23,1550.0
2019-01-24,1550.0
2019-01-25,1405.0
2019-01-28,1420.0
2019-01-29,1420.0
2019-01-30,1420.0
2019-01-31,1420.0
2019-02-01,1420.0
2019-02-04,1420.0
2019-02-05,1420.0
2019-02-06,1420.0
2019-02-07,1549.0
2019-02-08,1549.0
2019-02-11,1549.0
2019-02-12,1549.0
2019-02-13,1549.0
2019-02-14,1549.0
2019-02-15,1549.0
2019-02-18,1549.0
2019-02-19,1550.0
2019-02-20,1550.0
2019-02-21,1550.0
2019-02-22,1530.0
2019-02-25,1530.0
2019-02-26,1530.0
2019-02-27,1530.0
2019-02-28,1530.0
2019-03-01,1490.0
2019-03-04,1490.0
2019-03-05,1490.0
2019-03-06,1490.0
2019-03-07,1490.0
2019-03-08,1490.0
2019-03-11,1480.0
2019-03-12,1480.0
2019-03-13,1480.0
2019-03-14,1480.0
2019-03-15,1480.0
2019-03-18,1480.0
2019-03-19,1479.0
2019-03-20,1479.0
2019-03-21,1479.0
2019-03-22,1479.0
2019-03-25,1479.0
2019-03-26,1479.0
2019-03-27,1479.0
2019-03-28,1479.0
2019-03-29,1479.0
2019-04-01,1479.0
2019-04-02,1479.0
2019-04-03,1479.0
2019-04-04,1479.0
2019-04-05,1332.0
2019-04-08,1332.0
2019-04-09,1332.0
2019-04-10,1332.0
2019-04-11,1332.0
2019-04-12,1300.0
2019-04-15,1300.0
2019-04-16,1330.0
2019-04-17,1330.0
2019-04-18,1330.0
2019-04-19,1291.0
2019-04-22,1291.0
2019-04-23,1291.0
2019-04-24,1291.0
2019-04-25,1291.0
2019-04-26,1291.0
2019-04-29,1291.0
2019-04-30,1291.0
2019-05-02,1291.0
2019-05-03,1291.0
2019-05-06,1291.0
2019-05-07,1291.0
2019-05-08,1291.0
2019-05-09,1291.0
2019-05-10,1291.0
2019-05-13,1291.0
2019-05-14,1291.0
2019-05-15,1291.0
2019-05-16,1291.0
2019-05-17,1291.0
2019-05-20,1253.0
2019-05-21,1253.0
2019-05-22,1253.0
2019-05-23,1253.0
2019-05-24,1253.0
2019-05-27,1253.0
2019-05-28,1253.0
2019-05-29,1253.0
2019-05-30,1253.0
2019-05-31,1253.0
2019-06-03,1253.0
2019-06-04,1253.0
2019-06-10,1253.0
2019-06-11,1253.0
2019-06-12,1147.0
2019-06-13,1149.0
2019-06-14,1149.0
2019-06-17,1149.0
2019-06-18,1149.0
2019-06-19,1149.0
2019-06-20,1150.0
2019-06-21,1115.0
2019-06-24,1115.0
2019-06-25,1115.0
2019-06-26,1150.0
2019-06-27,1150.0
2019-06-28,1150.0
2019-07-01,1150.0
2019-07-02,1135.0
2019-07-03,1135.0
2019-07-04,1140.0
2019-07-05,1140.0
2019-07-08,1140.0
2019-07-09,1140.0
2019-07-10,1140.0
2019-07-11,1200.0
2019-07-12,1200.0
2019-07-15,1200.0
2019-07-16,1200.0
2019-07-17,1200.0
2019-07-18,1129.0
2019-07-19,1142.0
2019-07-22,1142.0
2019-07-23,1142.0
2019-07-24,1140.0
2019-07-25,1140.0
2019-07-26,1140.0
2019-07-29,1130.0
2019-07-31,1125.0
2019-08-01,1125.0
2019-08-02,1200.0
2019-08-05,1150.0
2019-08-06,1150.0
2019-08-07,1150.0
2019-08-08,1130.0
2019-08-09,1140.0
2019-08-15,1240.0
2019-08-16,1300.0
2019-08-19,1300.0
2019-08-22,1337.0
2019-08-23,1337.0
2019-08-26,1450.0
2019-08-27,1569.0
2019-08-28,1569.0
2019-08-29,1698.0
2019-08-30,1698.0
2019-09-02,1850.0
2019-09-03,1810.0
2019-09-04,1770.0
2019-09-05,1770.0
2019-09-06,1700.0
2019-09-09,1700.0
2019-09-10,1700.0
2019-09-11,1700.0
2019-09-12,1700.0
2019-09-13,1700.0
2019-09-16,1700.0
2019-09-17,1700.0
2019-09-18,1700.0
2019-09-19,1700.0
2019-09-20,1700.0
2019-09-23,1700.0
2019-09-24,1700.0
2019-09-25,1800.0
2019-09-26,1800.0
2019-09-27,1750.0
2019-09-30,1630.0
2019-10-01,1630.0
2019-10-02,1630.0
2019-10-03,1630.0
2019-10-04,1630.0
2019-10-07,1630.0
2019-10-08,1630.0
2019-10-09,1630.0
2019-10-10,1630.0
2019-10-11,1700.0
2019-10-14,1800.0
2019-10-15,1700.0
2019-10-16,1789.0
2019-10-17,1800.0
2019-10-18,1750.0
2019-10-21,1750.0
2019-10-22,1750.0
2019-10-23,1750.0
2019-10-24,1750.0
2019-10-25,1750.0
2019-10-28,1750.0
2019-10-29,1750.0
2019-10-30,1750.0
2019-10-31,1750.0
2019-11-01,1750.0
2019-11-04,1750.0
2019-11-05,1750.0
2019-11-07,1750.0
2019-11-08,1750.0
2019-11-12,1750.0
2019-11-13,1750.0
2019-11-14,1750.0
2019-11-15,1750.0
2019-11-19,1600.0
2019-11-20,1630.0
2019-11-21,1630.0
2019-11-22,1630.0
2019-11-25,1630.0
2019-11-26,1630.0
2019-11-27,1640.0
2019-11-28,1621.0
2019-11-29,1621.0
2019-12-02,1621.0
2019-12-03,1621.0
2019-12-04,1621.0
2019-12-05,1621.0
2019-12-06,1699.0
2019-12-09,1699.0
2019-12-10,1620.0
2019-12-11,1618.0
2019-12-12,1640.0
2019-12-13,1640.0
2019-12-16,1640.0
2019-12-17,1670.0
2019-12-18,1670.0
2019-12-19,1581.0
2019-12-20,1582.0
2019-12-23,1590.0
2019-12-24,1590.0
2019-12-25,1590.0
2019-12-26,1590.0
2019-12-27,1590.0
2019-12-30,1572.0
2019-12-31,1568.0
2020-01-02,1568.0
2020-01-03,1568.0
2020-01-06,1640.0
2020-01-07,1640.0
2020-01-08,1628.0
2020-01-09,1628.0
2020-01-10,1629.0
2020-01-13,1630.0
2020-01-14,1630.0
2020-01-15,1641.0
2020-01-16,1641.0
2020-01-17,1641.0
2020-01-20,1641.0
2020-01-21,1680.0
2020-01-22,1681.0
2020-01-23,1740.0
2020-01-24,1778.0
2020-01-27,1800.0
2020-01-28,1800.0
2020-01-29,1800.0
2020-01-30,1800.0
2020-01-31,1800.0
2020-02-03,1800.0
2020-02-04,1800.0
2020-02-05,1800.0
2020-02-06,1800.0
2020-02-07,1800.0
2020-02-10,1800.0
2020-02-11,1800.0
2020-02-12,1800.0
2020-02-13,1800.0
2020-02-14,1800.0
2020-02-17,1800.0
2020-02-18,1800.0
2020-02-19,1830.0
2020-02-20,1800.0
2020-02-21,1800.0
2020-02-24,1885.0
2020-02-25,1885.0
2020-02-26,1997.0
2020-02-27,1885.0
2020-02-28,1864.0
2020-03-02,1864.0
2020-03-03,1753.0
2020-03-04,1791.0
2020-03-05,1750.0
2020-03-06,1790.0
2020-03-09,1790.0
2020-03-10,1800.0
2020-03-11,1800.0
2020-03-12,1725.0
2020-03-13,1635.0
2020-03-16,1635.0
2020-03-17,1595.0
2020-03-18,1534.0
2020-03-19,1594.0
2020-03-20,1654.0
2020-03-23,1687.0
2020-03-24,1620.0
2020-03-25,1560.0
2020-03-26,1500.0
2020-03-27,1500.0
2020-03-30,1500.0
2020-03-31,1500.0
2020-04-01,1500.0
2020-04-02,1500.0
2020-04-03,1500.0
2020-04-06,1500.0
2020-04-07,1500.0
2020-04-08,1500.0
2020-04-09,1441.0
2020-04-10,1468.0
2020-04-13,1468.0
2020-04-14,1468.0
2020-04-15,1468.0
2020-04-16,1468.0
2020-04-17,1468.0
2020-04-20,1468.0
2020-04-21,1468.0
2020-04-22,1468.0
2020-04-23,1468.0
2020-04-24,1468.0
2020-04-27,1468.0
2020-04-28,1468.0
2020-04-29,1468.0
2020-04-30,1480.0
2020-05-04,1480.0
2020-05-05,1480.0
2020-05-06,1461.0
2020-05-07,1461.0
2020-05-08,1461.0
2020-05-11,1461.0
2020-05-12,1461.0
2020-05-13,1461.0
2020-05-14,1405.0
2020-05-15,1445.0
2020-05-18,1450.0
2020-05-19,1460.0
2020-05-20,1518.0
2020-05-21,1491.0
2020-05-22,1462.0
2020-05-26,1470.0
2020-05-27,1450.0
2020-05-28,1452.0
2020-05-29,1509.0
2020-06-01,1535.0
2020-06-02,1550.0
2020-06-03,1540.0
2020-06-04,1540.0
2020-06-05,1530.0
2020-06-08,1520.0
2020-06-09,1505.0
2020-06-10,1500.0
2020-06-11,1523.0
2020-06-12,1475.0
2020-06-15,1525.0
2020-06-16,1570.0
2020-06-17,1631.0
2020-06-18,1585.0
2020-06-19,1525.0
2020-06-22,1585.0
2020-06-23,1525.0
2020-06-24,1493.0
2020-06-25,1496.0
2020-06-26,1466.0
2020-06-29,1470.0
2020-06-30,1470.0
2020-07-01,1470.0
2020-07-02,1470.0
2020-07-03,1496.0
2020-07-06,1496.0
2020-07-07,1496.0
2020-07-08,1500.0
2020-07-09,1515.0
2020-07-10,1552.0
2020-07-13,1610.0
2020-07-14,1673.0
2020-07-15,1739.0
2020-07-16,1800.0
2020-07-17,1729.0
2020-07-20,1681.0
2020-07-21,1748.0
2020-07-22,1817.0
2020-07-23,1889.0
2020-07-24,1964.0
2020-07-27,2042.0
2020-07-28,2123.0
2020-07-29,2207.0
2020-08-03,2295.0
2020-08-04,2310.0
2020-08-05,2402.0
2020-08-06,2498.0
2020-08-07,2597.0
2020-08-10,2615.0
2020-08-11,2511.0
2020-08-12,2411.0
2020-08-13,2353.0
2020-08-17,2447.0
2020-08-18,2544.0
2020-08-19,2485.0
2020-08-24,2386.0
2020-08-25,2320.0
2020-08-26,2281.0
2020-08-27,2346.0
2020-08-28,2350.0
2020-08-31,2400.0
2020-09-01,2400.0
2020-09-02,2388.0
2020-09-03,2381.0
2020-09-04,2290.0
2020-09-07,2333.0
2020-09-08,2240.0
2020-09-09,2260.0
2020-09-10,2248.0
2020-09-11,2245.0
2020-09-14,2252.0
2020-09-15,2291.0
2020-09-16,2291.0
2020-09-17,2246.0
2020-09-18,2335.0
2020-09-21,2360.0
2020-09-22,2267.0
2020-09-23,2181.0
2020-09-24,2094.0
2020-09-25,2058.0
2020-09-28,2115.0
2020-09-29,2199.0
2020-09-30,2249.0
2020-10-01,2213.0
2020-10-02,2227.0
2020-10-05,2235.0
2020-10-06,2235.0
2020-10-07,2197.0
2020-10-08,2239.0
2020-10-09,2269.0
2020-10-12,2273.0
2020-10-13,2260.0
2020-10-14,2280.0
2020-10-15,2270.0
2020-10-16,2279.0
2020-10-19,2305.0
2020-10-20,2299.0
2020-10-21,2286.0
2020-10-22,2300.0
2020-10-23,2285.0
2020-10-26,2252.0
2020-10-27,2265.0
2020-10-28,2187.0
2020-11-02,2140.0
2020-11-03,2174.0
2020-11-04,2170.0
2020-11-05,2235.0
2020-11-09,2146.0
2020-11-10,2061.0
2020-11-11,2000.0
2020-11-12,1994.0
2020-11-13,2030.0
2020-11-16,2005.0
2020-11-17,1962.0
2020-11-19,1944.0
2020-11-20,1870.0
2020-11-23,1900.0
2020-11-24,1825.0
2020-11-25,1801.0
2020-11-26,1840.0
2020-11-27,1839.0
2020-11-30,1800.0
2020-12-01,1870.0
2020-12-02,1899.0
2020-12-03,1918.0
2020-12-04,1900.0
2020-12-07,1880.0
2020-12-08,1821.0
2020-12-09,1840.0
2020-12-10,1828.0
2020-12-11,1870.0
2020-12-14,1877.0
2020-12-15,1875.0
2020-12-16,1915.0
